TSS,polya,exon_intron,intron_exon,start_codon,stop_codon,gene_start,gene_end,class
-15403,2094,-2598,-451,-3605,1138,-15403,2094, class:0
-10482,-3817,374,204,-7269,3844,-10840,4667, class:0
-15808,22635,-4360,-4486,-12398,18874,-48779,39358, class:0
946,16534,1115,-2816,-1314,14604,-6811,56913, class:0
3730,4569,3039,2878,2887,-8871,-30286,33438, class:0
1632,53264,1071,926,1682,49878,-39584,53995, class:0
127270,-105476,-27,-101,40624,-107007,225202,171465, class:1
157,-1180,711,1188,2204,-1403,-24225,23145, class:1
-1352,-96,-591,-483,-18983,-289,-45412,1958, class:1
234,2486,387,-1138,-1132,14224,-16737,16789, class:0
197,32,70,-99,-10699,-234452,-15607,-231947, class:1
170,5,43,-126,-10726,-234479,-15634,-231974, class:1
3567,8778,-212,-235,6392,29222,-97206,63230, class:1
-21073,-38,72,-50,-21073,1757,95633,35765, class:1
-54728,-1079,-22071,-1208,-54728,-1083,61978,2110, class:1
-56072,762,-23415,-2552,-56072,-2427,60634,766, class:1
-56649,185,-23992,-3129,-56649,-3004,60057,189, class:1
306,808,228,121,-72279,825,-148401,3632, class:1
-30439,2650,-3231,1778,-30318,2125,-30464,9955, class:0
-7980,17019,211,123,-7991,-61391,-8100,-61252, class:0
2234,-9661,-1333,-1429,-19959,8785,-23402,-64240, class:0
-2456,12544,-1526,-2078,-1745,12248,-2503,21107, class:0
-181,978,418,303,-12008,631,-12084,986, class:0
-5623,44030,-3851,-3881,-5580,85960,-5780,96293, class:0
13668,195,-429,-572,-49415,42125,-49615,52458, class:1
6946,-6527,-56,-166,-56137,35403,-56337,45736, class:1
32561,43391,-7426,-7561,-33004,43030,-33191,52486, class:0
922,-115,439,381,-17529,-1113,922,2346, class:1
128,27,-355,-81,17916,-1907,128,1552, class:1
-12671,620,-1357,-123,-62168,-29,-62232,620, class:1
-12717,574,-1403,-169,-62214,-75,-62278,574, class:1
-13016,275,-1702,-468,-62513,-374,-62577,275, class:1
1489,689,1364,468,15338,3146,15277,3427, class:0
-551,1338,88,23,13298,1106,13237,1387, class:0
-1155,-1360,-928,-1381,-1045,-5388,-1155,-1360, class:0
-1529,-38070,-1132,14828,14915,-38956,-1529,-38070, class:0
17632,20052,24,-157,-8006,23508,-24450,27266, class:1
10368,14466,9380,9296,11082,25716,-15877,26792, class:0
-3454,-232,-1572,-536,-5142,-468,-5507,1218, class:0
-1312,-14449,-419,374,-556,16849,24202,22680, class:0
1218,2139,1379,1217,1218,2082,-2321,2164, class:0
638,1559,799,637,638,1502,-2901,1584, class:0
-307,614,-146,303,-307,557,-3846,639, class:0
-21490,15887,8715,8595,58449,12941,57588,15887, class:0
-728,485,252,-16,-5360,14989,-16787,20806, class:1
-747,466,233,-35,-5379,14970,-16806,20787, class:1
2803,5365,66,-70,-12573,7776,-24e3,13593, class:1
-8,2554,64,-59,-15384,4965,-26811,10782, class:1
16523,23960,-965,-1345,-40333,36430,-40480,39821, class:0
-10846,-4227,-4139,4234,-10337,4328,-12502,5423, class:0
-2111,-918,-1769,-1393,-1273,217,2483,1044, class:0
-813,2019,88,-45,-6462,1095,-9294,2019, class:0
-1098,-2932,-160,-211,-937,20439,-47576,46622, class:0
3419,4720,24027,32077,3419,4720,3419,4720, class:0
1441,2742,22049,30099,1441,2742,1441,2742, class:0
-188,-714,45,11385,-1103,-714,-188,-714, class:0
299,565,385,281,2214,2894,-7451,8092, class:0
-2675,8064,120,6786,6792,7064,-2675,8064, class:0
2878,797,3234,-481,-475,-203,2878,797, class:0
2464,383,2820,-895,-889,-617,2464,383, class:1
-7142,-2386,3287,-2536,-12198,17868,-29810,25154, class:0
-6466,264,-6337,-380,-360,-10,-6466,264, class:0
-622,1901,-165,99,-605,1952,-695,2481, class:0
337,9162,-501,539,-611,9337,22614,23068, class:0
-4005,-321,63,-21,-4875,-547,-5867,962, class:0
-4117,-433,-49,107,-4987,552,-5979,850, class:0
-2164,-1672,614,456,-5509,4023,-8098,-8326, class:0
-97,969,-20,-158,3461,1657,3368,2412, class:0
3,6240,184,3454,93,6182,-425,6972, class:0
-1734,1187,630,565,2734,1129,2406,1919, class:0
2006,787,230,165,2334,729,2006,1519, class:0
1987,57,-119,-314,-4824,4062,-5065,4289, class:0
-2855,-227,-852,-924,-2856,2607,-2894,13114, class:0
1097,1113,114,16,24,1346,-4641,13501, class:0
-3066,1066,-139,218,-2533,487,-3066,1066, class:0
-951,220,75886,86463,-855,176,-951,220, class:0
151,-1979,299,31,-11659,13801,-11762,16070, class:0
-2527,-4657,92,-97,-14337,11123,-14440,13392, class:1
-4819,962,-4549,-1329,-1154,-753,-4819,962, class:0
-1031,3623,23,-113,-4686,4854,-19938,8154, class:0
-2308,1145,489,307,-2331,410,-2445,29742, class:0
-1787,2164,993,902,-1762,1859,-1850,-2689, class:0
1821,699,174,154,-3227,394,1821,2150, class:0
-8305,18418,-8049,16636,-8057,17449,-8305,18418, class:0
-61445,-167465,22941,22870,-61357,-172881,-61761,-167465, class:0
-16492,9477,-1754,-1852,-16576,7837,-17326,15052, class:0
-24,80235,377,62649,279,80268,-24,84063, class:0
-9050,9836,-3198,-3239,-117219,21304,-118348,21712, class:0
-21562,-1494,-2590,-2802,-20276,-2617,-21829,6741, class:0
-3009,-3036,202,14,-11112,-2677,-12894,14047, class:0
-616,156,-333,-489,-4417,6048,-4549,6992, class:0
-4019,-523,-1896,-679,-5874,-523,-11438,1113, class:1
-60800,39016,-82,-183,-60872,38768,-63981,-71021, class:0
-28753,44282,-28493,35882,41182,42273,-28753,44282, class:0
-22382,149,-2727,-1179,-22396,-1139,-22979,5534, class:0
-185568,-17219,-17872,-17975,-185568,129521,-256211,138770, class:0
-233519,-1135,38,-171,-233519,81570,-304162,90819, class:1
4635,-1813,855,780,-7644,11817,-24710,16381, class:0
-4093,119318,-2728,-2838,-3915,117079,-173127,119318, class:0
-5514,-4806,-1635,-1714,-8119,-1708,-8198,14337, class:0
-7671,7660,-4215,-4276,-7867,7321,-16064,8104, class:0
-13117,11460,134,-42,-37987,11226,-38227,57399, class:0
-19795,22023,-259,-372,-64918,22023,-140536,24921, class:0
-1157,4352,-875,-994,-74677,-19766,-75275,43336, class:0
-43636,857,-2022,-520,-117156,-245,-117754,857, class:1
-2460,-21169,-1284,-2075,-2040,-27099,-27824,176260, class:0
-30040,-48749,-28864,-29655,-29620,-54679,-55404,148680, class:0
-8289,7235,40,-948,-932,2764,-8289,7235, class:1
-8329,7195,0,-988,-972,2724,-8329,7195, class:1
-85,3654,181,-90,-49,7665,-1912,-4703, class:0
13385,58330,13974,13318,13782,58810,-42863,74657, class:0
-641,15537,-604,8371,8406,15706,-734,41007, class:0
-3091,9236,-2956,-3992,-3932,11802,-32146,13021, class:0
-13173,-846,-520,716,-14014,1720,-42228,2939, class:0
1987,2343,186,-13,-7674,5934,-7792,6853, class:0
-14581,27163,-14445,20263,-14556,29171,-14581,29530, class:0
1205,1576,2,-91,-7081,3316,7649,3380, class:0
-39460,1134,155,-20,-30812,879,-39576,1134, class:0
20669,7028,-6680,-6755,20825,-7703,20669,7028, class:0
1123,6006,1309,1785,1802,6178,-3360,10472, class:0
4272,1369,-704,-756,-14850,-3431,-16589,41419, class:1
-5594,1160,-5156,1115,-70349,-3300,-70687,1160, class:0
-47240,-63,-275,-367,-47169,95867,-125535,98006, class:1
52952,-12404,-12616,-12708,51764,83526,-137876,85665, class:0
8631,12207,120,-4,-37608,17921,-37761,18268, class:0
-36315,-45370,-19936,-20019,-36651,-52262,-37118,-45370, class:0
-77799,-67306,-74429,-70721,-165223,-70563,-165690,-67306, class:0
-72488,-21830,-1475,-1540,-72515,60828,-73155,63123, class:0
44039,16652,4914,4814,44597,16360,44039,18655, class:0
-3736,5576,-2870,3031,-3178,3150,-3736,5576, class:0
4762,4949,4879,4818,11745,4883,11559,9615, class:0
-420,-2531,294,151,8819,-5013,-520,-2531, class:0
-805,1248,321969,337900,-746,1125,-805,1248, class:0
-7040,7336,494,148,-7036,11861,-7111,15498, class:0
-7571,12562,-116,-274,155640,100275,154468,141058, class:0
-975,661,-15011,-14623,197,544,-975,661, class:0
-9003,44391,-8697,38999,-8898,44237,-9003,51411, class:0
3398,5003,-210,-389,-48286,4849,-48391,12023, class:0
10582,18861,-2018,3268,10973,19032,-14031,19934, class:0
-7295,45175,-6252,-6479,-7295,45175,-8153,51291, class:0
6665,6622,1184,1038,-18090,18073,-18262,18504, class:0
-1474,2041,144378,149191,-1342,1801,-1474,2041, class:0
1168,-16,10,-119,-13008,-84,-21079,13902, class:1
17435,69813,693,615,-614807,175318,-615124,176659, class:1
16975,69353,233,155,-615267,174858,-615584,176199, class:1
-32291,11799,2018,1888,-31915,10962,-32291,11799, class:0
-1641,-1610,-1509,-1593,-1537,23653,37631,26961, class:0
-559,370,-40186,-32002,-559,370,-559,370, class:0
-12115,-14551,-11922,-73406,-15537,-14551,-12115,-14551, class:0
-679,367,-263485,-262902,-679,367,-679,367, class:0
-205,721,-289038,-288455,-205,721,-205,721, class:0
-117,857,-354139,-353556,-117,857,-117,857, class:0
-861,113,-354883,-354300,-861,113,-861,113, class:0
-125,813,-116879,-116709,-125,813,-125,813, class:0
996,1712,-218,-265,1204,-1725,-9320,10656, class:0
-435,859,231,125,-431,235,-538,-1758, class:0
8362,-5999,-9924,9847,14503,-9686,14396,13176, class:0
-2002,487,295,198,-2943,-5761,-4671,-5185, class:0
6336,3246,-317,-535,-495,8073,-15546,13679, class:0
-318,487,-261,-385,14238,-7687,-813,-5641, class:0
-923,29,2879,-37,-11274,5943,12817,7989, class:1
-4625,-61,-230,-298,-5266,-226,-23237,5022, class:0
227,2539,-248,307,-309,1582,-18280,9979, class:0
-1369,131,-970,-873,-1288,-593,-1369,131, class:0
-1096,1661,290,188,-13525,-861,-13553,4393, class:0
-3801,15028,-3094,-3281,-84766,12945,-90950,38712, class:0
2119,1022,2183,359,-10290,541,-10351,4428, class:0
-2528,148,-2389,-624,-11579,-2533,326246,157, class:1
-13072,14445,-6083,-6173,-6960,14386,40578,16828, class:0
-1696,-54,-1648,-341,-56822,-1875,-159583,463, class:0
-38683,53769,-2736,-2892,64076,110168,-38685,121361, class:0
-830,-551,86,10,8151,1376,8070,1476, class:0
-2939,286,-2358,-607,32770,-46,-2939,286, class:0
-90,2536,-11,376,-90,2536,-90,2536, class:0
-8963,3794,1390,1306,-8820,2496,-8963,3794, class:0
-19,2307,41,-46,-157,2226,-1788,3778, class:0
4450,11210,4557,7976,8005,11132,4450,-11814, class:0
-638,158,-331,-519,-4646,-214,14810,9687, class:0
4185,4555,158,53,-25283,4141,-26493,6471, class:0
-48,-9280,-8,-1616,19099,9714,19071,13683, class:0
3127,211,-119,124,-7678,-1067,-7721,28167, class:0
-28278,-3,97,-44,45395,14757,45373,18743, class:1
-8,1353,19,-60,826,3898,-817,4168, class:0
-3480,203,-1,-51,-8683,-383,-9355,6768, class:0
-4158,-741,156,39,-4193,5008,-4228,5595, class:0
6376,1205,-1384,626,6613,636,6376,1205, class:0
-3238,5598,-3178,4146,4201,7763,-3272,-10776, class:0
-4309,3507,-3880,1570,-4143,2583,-4309,3507, class:0
1918,2565,-132,204,-6871,4335,-7166,4542, class:0
-247,1280,-96,389,-183,3009,-324,3880, class:0
-13675,8932,91,33,-41458,20129,82665,27067, class:0
1536,-1054,399,205,-16054,13326,-24147,13629, class:0
-579,-119,47,-146,-37112,-119,-38021,4895, class:1
8,6061,143,3047,128,6561,-72,6772, class:0
-8161,19856,6955,6750,-8161,19236,-8161,20079, class:0
-26131,3717,-7834,2692,-26033,3242,-31640,5017, class:0
-11836,5022,-757,-852,-11738,17537,-17345,19312, class:0
-31834,-18597,231,58,-82632,21238,109703,26757, class:1
14464,-48141,-229,-345,14685,-48594,292915,209969, class:0
-1121,-903,-15,-1172,-1121,38179,-25323,38826, class:0
-2329,2781,-1288,1120,-7336,1257,-7435,9335, class:1
-13272,8619,-12635,8274,-12776,-61552,-16235,-57829, class:0
-22227,6676,64,-98,-32,6043,-32534,9766, class:1
11574,14316,-3885,-3929,11581,14254,-13397,16587, class:0
-3846,-15196,-3683,5622,-18445,-15829,-3846,-15196, class:0
1054,-4144,1151,-4374,2378,20511,-22186,24086, class:0
-16957,167220,-16826,126072,-16940,212235,-16961,221641, class:0
-12963,785,1128,530,-12944,3537,-13017,6836, class:0
1920,6300,-1087,-1194,1935,-1171,-31640,19613, class:0
1862,2576,2037,2146,1882,3889,-4312,4524, class:0
-9467,409,-13008,-1097,-21039,-946,-21216,409, class:0
-36553,2678,82,-57,-13033,2375,-36765,8213, class:1
-1201,3430,-26,-194,-1717,3475,-1789,4109, class:0
-702,3929,-367,305,-1218,3974,-1290,4608, class:0
-1117,910,198,-9,-1111,695,-1117,910, class:0
-1090,4055,629,465,-1013,3182,-1204,5957, class:0
974,-30518,1146,-10553,-31905,-31420,-19571,-30518, class:0
2334,5044,2456,2535,2541,22129,-11793,28174, class:0
-2434,-20,-365,-432,-3418,-396,-3888,2325, class:0
-3495,2705,-579,-695,-684,7030,-4688,7323, class:0
-1183,53,-298,-85,-45934,2452,-84412,5334, class:1
-3736,44,54,-69,-30124,18262,-68602,21144, class:1
6301,-2947,-41,-744,-41258,-20692,70332,66509, class:1
-136,-726,-60,-155,-8979,-1373,-14518,16784, class:0
27852,498,-6371,-2075,27894,-2012,27852,498, class:0
20244,-7091,-952,-1049,-7752,-960,20244,7385, class:0
7688,-8202,8362,8277,8536,-9633,7688,-8202, class:0
59,8458,-64,38,-29743,12652,51657,26298, class:0
21064,35058,-3108,-3197,-3143,39252,78257,52898, class:0
-4358,-1117,1109,957,-17729,-1293,-17833,3722, class:0
6130,7917,-1338,-1501,-20080,10107,-26629,10301, class:0
-12077,-2917,-748,-889,-5653,24534,-12202,24728, class:0
-6776,-824,-290,-418,-352,29835,-6901,30029, class:0
31030,34108,23834,23752,23829,75531,-56411,76864, class:0
-9043,484,-3644,-1741,-18778,-1685,-18893,3712, class:1
-118678,13292,7164,7046,7072,9307,-118709,13292, class:0
-10645,50170,5883,5702,-10565,49175,-10645,50170, class:0
-33114,9622,-653,-1468,-3849,9622,-33114,9622, class:0
-1681,41,43,-58,-15988,850,-26262,1664, class:1
-2651,10907,-2111,7421,-2511,10828,-2651,10907, class:0
-1266,574,-877,360,-34374,-2885,-34480,574, class:1
-578,-1165,-189,-325,-33686,-2197,-33792,1262, class:1
233,327,279,-738,-32194,-705,-32300,2754, class:1
200,128,-622,-241,-30470,-233,-30576,4478, class:1
7389,3106,10,-28,-10829,19301,-10935,24119, class:0
-16904,916,-13949,-4033,-67765,-4018,-133206,916, class:1
-16751,1069,-13796,-3880,-67612,-3865,-133053,1069, class:1
-13881,-15568,137,-21,36,20749,-65405,68717, class:1
-157,2911,37,-163,13,39228,-46926,87196, class:1
-5384,-282,-2614,-550,-4886,-376,-43746,3350, class:1
-2911,2224,876,764,-18312,897,-21451,8966, class:0
300,9132,460,5850,404,8933,-334,10508, class:0
-893,-789,-783,752,-23532,4788,-36699,12819, class:0
3229,3718,3724,-4572,-19025,9295,-32192,17326, class:0
-30733,-0,-58,-172,-34184,3996,-34629,4383, class:1
-18248,10752,-2485,-2613,-15500,10423,-46347,10833, class:0
-2649,438,-2310,-1248,-24327,-1056,-106530,444, class:1
-23561,-10764,-7973,-8119,-95693,43139,-99493,44610, class:0
-17514,1607,1646,1387,-13848,124984,-17648,126455, class:1
9596,-17044,-6988,-7085,-105580,-146206,-105590,-145923, class:0
-7924,13867,-7674,13780,-7757,43932,-240976,44387, class:0
-7266,-2742,-61,-145,-7639,12534,-7932,16319, class:0
18874,1952,-901,-1046,52658,-166,52571,24715, class:1
-252,8279,-152,319,-251,10914,-415,12160, class:0
9984,-7023,-1292,-1387,71061,90108,-205652,188332, class:0
1034,2255,1449,1270,-7405,3913,-9047,4189, class:0
-1830,264,-547,-307,-2849,-272,-3337,293, class:0
2592,63,2786,-4424,2642,-4410,2592,65, class:1
4463,-10182,41,-114,-26674,26722,33724,31197, class:1
-4409,-1603,-2228,-2301,-2259,-32122,-32771,-33851, class:0
-4011,7312,261,195,-4209,20108,-4306,23090, class:0
-96,2542,-52,1637,-3623,1704,-12285,10598, class:0
-70,2346,-92,734,1347,-3177,-448,-3008, class:0
-4218,5415,-2762,-2818,-3766,-11043,-4552,-6895, class:0
-53482,5199,-136,-307,-40913,5172,-54961,9667, class:0
-3423,1638,-3275,-2090,-116660,-3233,-116744,1638, class:1
-12523,46387,-12391,-12843,-60362,53043,-60446,57936, class:0
-7619,51291,-7487,-7939,-55458,57947,-55542,62840, class:0
-4282,2707,1050,904,913,24408,-16099,25664, class:0
118,8347,243,1280,16504,-16103,-508,-11311, class:0
-2587,102,-2062,-226,-218,189,-5763,1777, class:0
-15166,7637,-6541,-6804,-41548,7535,-41615,14889, class:0
-8874,13929,-249,-512,-35256,13827,-35323,21181, class:0
2956,534,480,-199,-2321,6263,-4019,7508, class:0
-192,545,-138323,-129952,-159,335,-192,545, class:0
-508,276,451594,453583,-433,61,-508,276, class:0
142,3239,201,-50,-55696,11134,-208064,31965, class:1
7831,55980,7862,38941,55444,59029,7831,58390, class:0
4511,1328,1336,1232,-6252,10327,-7941,10479, class:0
-1703,-4510,-1148,-1326,-1303,11276,-1709,-4510, class:0
2742,7193,2772,2644,-7483,3394,-8084,33081, class:0
-7536,2802,168,170,-13792,19897,26862,25948, class:0
559,10897,757,569,-5697,27992,34957,34043, class:0
33871,34550,34054,34150,34641,36929,33871,38052, class:0
-422,1285,111,-136,-1175,980,-1383,3804, class:0
2962,-396,-1887,-825,3861,-736,2962,1580, class:0
5309,2200,-616,-660,-16650,-11440,33485,32103, class:0
-1732,-1649,-808,1705,1718,-3050,-1732,-1649, class:0
555,4436,-540,527,-1847,4347,-1979,4455, class:0
-73,22955,-59,9653,9674,22430,-73,22955, class:0
-1198,226,-1132,-415,-396,-178,-1198,226, class:0
-557,730,-540,181,202,423,-557,730, class:0
-73,825,-31,-15,579,1222,-326,-1229, class:0
-1130,483,-349,150,-489,314,-1376,667, class:0
-832,781,-51,-196,-191,612,-1078,965, class:0
-843,-2015,-712,-2782,-3618,-2645,-905,-2015, class:0
-3649,-11120,-3458,3641,-25993,-11916,-4594,-11120, class:0
-503,-539,333,-11,6449,-1765,4897,3924, class:0
-810,745,-109,-191,-225,1905,-1104,2315, class:0
-3658,18974,-657,-783,-3571,12516,-3658,28683, class:0
-3345,6,-3144,-2970,-19683,-2733,23045,11, class:0
-4162,-1713,62,-121,-3292,13658,-29535,16402, class:1
-1961,23752,-1904,23703,17945,41145,-2048,43889, class:0
-5291,-3843,-4749,-4228,-8177,-4154,-5291,-3843, class:0
6463,12158,1341,1184,54419,9708,54380,20546, class:0
67895,-42648,436,-305,-82756,-81480,-124044,103495, class:1
3534,2826,1,-78,-5076,7912,-5103,16254, class:0
1647,1018,-272,372,-1714,10571,-15576,10875, class:0
76,260,-27,79,-846,341,-3296,3713, class:0
363,442,441,1,363,1550,-2087,4922, class:0
-370,2125,-317,1684,-347,3233,-404,6605, class:0
1050,859,755,513,573,1879,-2313,1974, class:0
-86,858,68017,68318,-86,858,-86,858, class:0
-56,897,-47779,-47777,-56,897,-56,897, class:0
-2706,-882,-2245,-1012,-2943,-1804,7598,2122, class:0
-361,1211,102,-275,-3501,3148,-3972,3631, class:1
-9084,1228,-7591,-5995,19134,-5930,19064,1231, class:0
-9634,18650,-9513,16980,-9594,17407,-9682,23423, class:0
649,2401,740,648,733,1794,-1969,-2938, class:0
-100,2974,958,2073,326,2459,-103,14645, class:0
-37174,-30120,-33069,-31563,-37301,-31439,-38887,-30120, class:0
15434,17113,553,325,15763,16991,-23188,17474, class:0
53227,62633,17099,16867,-89052,62627,-90208,64640, class:0
2614,424,268,139,-15309,20199,-15614,21033, class:0
-5593,21043,2488,2422,-5554,11329,-81746,31897, class:0
-3621,13473,-3374,13368,-3376,15421,-5376,18203, class:0
-1659,207,1492,1414,-10243,-1504,-10260,2376, class:0
-666,8504,-523,4173,-659,4218,-676,11960, class:0
21093,23266,-18524,-18684,-216257,23266,224649,23588, class:1
-7859,48638,108,-41,-139985,155851,-140282,167389, class:1
-1655,54842,89,-57,-133781,162055,-134078,173593, class:1
-9199,-5355,-4875,-5723,-5697,8950,-10973,10374, class:0
-4377,2765,-4233,-738,-675,1031,-4377,2765, class:0
-4311,2831,-4167,-672,-609,1097,-4311,2831, class:0
-2126,5016,-1982,1513,1576,3282,-2126,5016, class:0
-15605,17,-2605,-1927,-13155,-1741,-15605,17, class:0
-17442,8819,41,-60,-43496,8602,-157359,13006, class:1
-5007,17001,-4803,6074,-4872,47226,-118735,51630, class:0
-15136,84628,-14502,44073,-14764,83832,-15136,92739, class:0
-19875,91,-2772,-1551,-63923,-3469,-64319,363, class:1
3359,14124,-1649,-1767,7733,15198,-4340,21758, class:0
-11,691,14,-14,-13,11577,-13166,12760, class:1
-35777,14354,10472,10059,-35446,12438,-35778,14358, class:0
-769,52088,-594,36895,36912,45927,-67733,52088, class:0
-1253,-3218,-1091,-4777,-1216,-4651,-1253,-3218, class:0
276,-227,-868,160,-1545,2734,-1620,3791, class:0
-3855,516,-2040,370,-2099,540,-16939,4002, class:0
-5766,-5004,-1019,-1535,-17393,32864,42242,37483, class:0
-17129,-60600,-16907,-25069,-68624,-63305,-34878,-60600, class:0
-13047,-56518,-12825,-20987,-64542,-59223,-30796,-56518, class:0
-1642,15237,-1531,4441,-1549,-27234,-1691,-22181, class:0
-8610,4777,1060,828,1837,4721,42768,22278, class:0
5565,5336,1371,1157,6143,12348,-7343,13682, class:0
2605,16131,-327,267,-5588,15864,-5648,16462, class:0
-39487,1854,592,531,-2776,1347,-47921,1854, class:0
-8623,-7524,-8384,-8119,28088,32211,-17057,32718, class:0
-1967,5261,-1578,-613,-1920,90,-3870,5261, class:0
50,661,113,-56,120623,4460,120301,9461, class:1
70,681,133,-36,120643,4480,120321,9481, class:1
426078,441515,426306,430210,430840,443833,426078,-446059, class:0
427311,442748,427539,431443,432073,445066,427311,-444826, class:0
29382,3214,-10167,2188,29605,2225,29382,3214, class:0
-4651,-491,-956,-615,-93048,13833,-180694,23059, class:0
-1380,20969,-1291,-1598,8507,29509,-2109,30871, class:0
-27260,-14525,-10801,-10812,-64201,-16826,-64289,77798, class:0
7536,-425,-498,-595,-12742,-5628,-18013,33877, class:0
-6063,54776,-5973,6780,-78496,55070,-78948,87359, class:0
-201,-1469,1887,-1708,1983,-1550,-201,-1469, class:0
-210,270,8576,9910,-210,200,-210,270, class:0
-19577,45,-5682,-4355,-19369,-4179,-22238,51, class:1
-11638,5456,2257,1437,-11430,3760,-14299,7990, class:0
79,19057,-316,83,131,17361,-698,21591, class:0
-3915,3616,-2965,2908,-17177,3171,-17212,4076, class:0
-4819,82235,-4432,27731,-4584,72715,-4819,307459, class:0
-2245,275,-2196,104,-80446,7080,-80446,7344, class:1
23,89302,277,16143,53,87265,-30,89302, class:0
90898,1001,-10697,-139,90963,117,90898,6985, class:1
-20816,238365,-20386,-20701,-20574,155600,-20994,420716, class:0
-12313,3338,-6936,263,-28039,1020,-30307,4127, class:0
-422,546,307967,308934,-422,546,-422,546, class:0
