TSS,polya,exon_intron,intron_exon,start_codon,stop_codon,gene_start,gene_end,class
-336,212,-17549,-11812,-298,94,-336,212, class:0
1539,2033,-68,-65,-540,2009,-7294,4222, class:0
-2015,-30514,-1585,24791,-1895,24808,-2032,-30514, class:0
-171,216,-824,-163,-142,157,-1058,273, class:0
439,9264,-399,-543,-509,9439,22716,23170, class:1
-2188,-960,-186,-292,-10733,-272,12492,12946, class:0
-2670,496,503,384,-11215,-754,12010,12464, class:0
487,-298,-679,732,14580,5008,14367,13366, class:1
-1226,1696,-287,-413,-1190,1548,-1256,2979, class:0
11,1914,287,-683,-646,-4308,-3235,-3463, class:0
-12121,13569,-2839,-3665,-11868,9878,-12121,13569, class:0
-6694,215,-1268,-243,-7743,-1313,-10035,215, class:0
-41,966,-123328,-123155,-41,966,-41,966, class:0
-523,320,-2,-56,-47,2643,6604,3153, class:0
3999,8653,414,154,344,9884,-14908,13184, class:0
3941,1886,2032,1712,-7180,6682,-7425,8339, class:0
-18750,1318,222,10,-17464,195,-19017,9553, class:0
12919,14006,-64120,-41197,12920,14005,12919,14006, class:1
1797,7426,960,869,4462,4866,1797,7426, class:0
-2791,-93,-500,-678,-3010,-5836,-7212,9434, class:0
-10012,186,-1593,-842,-10231,-592,-14433,2213, class:0
-26974,18936,14570,14482,14484,27231,-27706,29538, class:1
-4730,105547,-4648,36752,20672,154825,-4730,155298, class:1
-24061,64167,-23906,39817,51399,75307,-24219,141238, class:1
10235,-4846,-3234,-3344,-34888,-10980,-110506,54951, class:1
-43630,1086,-24094,-1922,-88753,-1812,-164371,1086, class:1
-6582,86473,-6395,14478,-6533,106184,-6803,114343, class:0
604,23,124,8,-2037,2149,-5229,4014, class:0
-3898,6836,-3163,985,-3792,1800,-3898,6836, class:0
-114,15410,-4,7227,7243,10939,-114,15410, class:0
-3302,-376,379,15,-5114,-2175,-6328,-2079, class:1
3384,7144,3451,5405,5550,-11059,-15212,-10963, class:1
-6618,-2858,-2834,-2953,-4452,-21061,-25214,-20965, class:1
-603,-72,-26,123,-10073,-1090,-49874,4754, class:0
-832,-1666,-399,-486,-793,-419,-22328,19413, class:1
-25917,-10586,-16678,-16168,-30792,-19024,-52327,-10586, class:0
-151,7189,-460,6681,314,7015,-495,7512, class:0
12616,1360,-923,-994,12689,1231,12616,1976, class:0
-16567,-17185,-16096,-18697,-16374,30487,-16660,-17185, class:0
-3847,165,-93,-210,-18835,43,-19093,46203, class:1
-4947,-935,-1193,-1310,-19935,-1057,-20193,45103, class:1
-8488,-4476,-4734,-4851,-23476,-4598,-23734,41562, class:1
-103,-1364,358,161,-8875,29216,-9031,-22672, class:0
-6946,46967,-6797,42738,42742,46825,-6946,48497, class:0
-21892,-10186,-3095,-3297,-11621,28117,-22181,39212, class:0
-6331,1062,-118,-208,-12431,951,-12725,41689, class:1
-686,16095,-655,-771,-35169,15280,-35463,18951, class:0
-86387,-75894,-83017,-79309,-173811,-79151,-174278,-75894, class:0
-4019,36725,-1895,-2017,-3904,49514,-4019,49920, class:0
-54837,-4179,-2569,-2622,-54864,78479,-55504,80774, class:0
-1084,-2609,82,2370,-7328,3932,-7514,-9458, class:1
35118,13718,3379,3114,-40413,11923,35118,13718, class:0
1774,247,-1690,1840,-90051,-18037,-93705,77041, class:1
6,7550,269,744,-727,5669,-1155,7550, class:0
-10433,14341,-10286,13897,-10411,201765,-19702,204431, class:1
-22735,2039,-22588,1595,-22713,189463,-32004,192129, class:1
-42959,-18185,-42812,-18629,-42937,169239,-52228,171905, class:1
-47917,-23143,-47770,-23587,-47895,164281,-57186,166947, class:1
-78347,-53573,32704,32611,-78325,133851,-87616,136517, class:1
29670,17739,10424,10326,-158406,53770,-167697,56436, class:1
-4927,3288,-10387,3079,-16119,9694,-16225,17052, class:0
13800,-4536,1815,1590,-14814,24233,-17273,29908, class:1
-23073,44370,2354,1925,1976,44340,-23143,78997, class:0
-10607,10399,61,39,-10559,8683,-10607,10399, class:0
-417,509,-289250,-288667,-417,509,-417,509, class:0
-585,341,-289418,-288835,-585,341,-585,341, class:0
-103796,-99318,-102038,-100219,-586451,-102947,-103796,-99318, class:0
-103637,-99159,-101879,-100060,-586292,-102788,-103637,-99159, class:0
915,1061,-264,-323,-6556,968,10680,3169, class:0
-3324,1819,1437,1229,-3320,1667,-3427,1852, class:0
2068,3917,3692,3553,8209,6489,8102,6882, class:1
-4254,-4811,-644,-759,-2535,-5385,-4294,-4811, class:0
-1449,25,99,-303,-64,1693,-5242,4591, class:0
-12690,1561,90,18,27909,-67,21839,18545, class:0
-9143,1149,-733,725,-12754,794,-17095,1152, class:1
6738,-978,-977,-1101,20288,5012,20288,11526, class:0
-4513,7593,-4413,-4503,-4445,23470,-23387,29984, class:0
-119,2306,-99,-15,-103,2164,-129,-7480, class:0
-7909,442,452,348,-7886,-3600,-7936,-14590, class:0
-668,649,-624,-413,-232,649,16646,680, class:0
-732,1894,312,-266,-732,1894,-732,1894, class:0
-2010,316,-1259,56,-2148,235,-3779,1787, class:0
4462,11222,4569,7988,8017,11144,4462,-11802, class:0
-693,3685,-665,2202,-776,3918,-1196,4266, class:0
7224,30277,7422,7156,7173,-64704,-29863,-64526, class:1
-130,240,-64,-278,-29598,-174,-30808,2156, class:1
-7440,-6164,-395,507,21400,24809,-71588,64182, class:1
-2470,-210,-834,-747,8487,-568,8459,3071, class:0
-630,619,14793,16433,-453,230,-630,619, class:0
-10764,414,-8389,248,-10789,414,-13019,3152, class:0
2429,16788,-1384,860,-26766,24220,27260,24790, class:0
-4133,-6374,-96,-197,-2212,-8434,-4659,-6374, class:0
19477,-204,-3938,-700,26360,-519,19477,508, class:1
32818,-12348,1440,1243,100323,-60613,93440,74471, class:1
17920,27318,-834,-947,-2377,58989,-176523,194073, class:1
33869,43267,13601,13506,13572,74938,-160574,-200933, class:1
23746,10209,9980,9749,71998,133364,-102148,-142507, class:1
-24465,-24842,-17689,-17767,-26564,-69683,-26616,-66975, class:1
-6974,-7351,-198,-276,-9073,-52192,-9125,-49484, class:1
-4221,-4598,852,795,-6320,-49439,-6372,-46731, class:1
2606,6830,-988,-1183,2742,5622,-48164,57144, class:1
7359,-1911,-996,-1152,-1026,25730,-28056,-66695, class:1
7683,-1587,-672,-828,-702,26054,-27732,-66371, class:1
15466,6196,5994,5874,7081,33837,-19949,-58588, class:1
16530,7260,7058,6938,8145,34901,-18885,-57524, class:1
-1616,-56,-924,-789,-27557,-177,-34059,6506, class:1
-8167,-10399,329,224,-8159,-14408,-8167,-10399, class:0
-10538,4,-2883,-285,-10167,-1323,-56134,6, class:0
-17762,14660,1393,1185,72493,-43071,-18757,-42793, class:0
-6348,492,-4167,244,-6514,316,-10304,3860, class:0
-967,6849,-538,4912,-801,5925,-967,6849, class:0
507,-4654,-203,64,-2139,-4778,-2434,-4654, class:0
26056,1235,-260,-774,-19474,1107,26056,5196, class:1
-31729,50142,29562,29390,29433,50014,-31836,54103, class:1
-21126,60745,-21061,39993,40036,60617,-21233,64706, class:1
-17717,-61701,-17652,43402,43445,64026,-17824,-61701, class:1
-9058,15825,-1168,-1305,-12248,49339,-62075,56277, class:1
918,25,1121,-1458,3105,-1426,918,93, class:0
-2162,-3860,95,20,-2092,-3913,-2254,-3860, class:0
22229,31417,731,474,-152743,76432,-152764,85838, class:0
44241,53429,12457,12281,-130731,98444,-130752,107850, class:0
-15238,-1490,-1147,998,-15219,1262,-15292,4561, class:0
-4486,755,-603,-298,-4481,-226,-4486,755, class:0
-3290,1951,593,451,-3285,970,-3290,1951, class:0
14398,-14737,2692,2454,-15046,-19703,14398,16052, class:0
14426,-14709,2720,2482,-15018,-19675,14426,16080, class:0
166,9,188,-276,-4,4717,-843,15131, class:0
7223,613,-4676,-3472,-5342,-3275,7223,613, class:0
1850,-5331,1987,3684,5543,-5398,-13532,11466, class:0
25557,3443,-8219,3178,25706,33684,-72809,33952, class:0
-8361,11145,5867,5746,-8350,11482,-8514,30803, class:0
-28,734,-15195,-14057,-21,644,-28,734, class:0
193,955,-14974,-13836,200,865,193,955, class:0
575,1337,-14592,-13454,582,1247,575,1337, class:0
-3391,25,-1973,-835,13201,-820,13194,25, class:1
-3375,41,-1957,-819,13217,-804,13210,41, class:1
3093,4420,103,-34,-16579,3938,-16710,6509, class:0
-1987,427,82,15,-2971,38,-3441,2772, class:0
-1648,766,-322,354,-2632,377,-3102,3111, class:0
-4830,1370,-1914,1217,-2019,5695,-6023,5988, class:1
-10614,-39981,3260,3033,3033,-40783,-10614,-39981, class:0
-4152,6354,1189,1049,-4410,6196,-4450,9465, class:0
-34837,-15344,-302,-383,-34635,35656,-35234,38166, class:0
-14216,5277,-1551,-1689,-14014,-35817,-14613,-27472, class:1
-2553,-79380,-2469,51801,51855,94250,-80151,107896, class:0
24963,31231,913,748,-36233,26961,-36233,112521, class:1
-10272,55832,-8468,-8624,55984,-84671,-10301,-83804, class:0
-1243,4709,1e3,779,-1176,35368,-1368,-30006, class:0
-85961,498827,-85546,261462,-85721,789327,-85961,800833, class:1
8544,-2431,824,722,-4817,23629,-22972,40893, class:0
-5210,2455,-4101,1721,-5210,1794,-5249,4470, class:0
-1688,502,-579,474,-1688,502,-1727,7992, class:1
-45075,21676,6880,6800,-117207,21625,-121007,23096, class:0
-649,-2895,-527,-700,-587,59977,-45391,180601, class:1
-1602,20491,-1548,-15367,22799,83363,-22005,-190203, class:1
13217,17957,383,236,-19892,19978,-37755,20173, class:0
23095,-9175,-4862,-4933,32852,5113,23095,14449, class:0
-13427,3718,2813,2790,3368,6817,-14761,8865, class:0
-1343,50615,-1289,-1456,-26662,50442,-26980,205049, class:0
-1190,10641,-206,-284,-1166,10258,-1221,12295, class:0
-5,795,-104,-161,-284,2261,-772,2858, class:0
-5727,4979,386,70,-5639,4240,-5727,4979, class:0
-4959,5747,1154,838,-4871,5008,-4959,5747, class:0
3083,8822,3512,3229,5933,8085,-8035,8859, class:0
-1584,2599,-1147,-1196,-3221,4718,-3428,6058, class:0
-544,4836,-434,609,-984,6955,-1191,8295, class:1
-45983,6335,-1374,-1497,5458,6183,-45983,6335, class:0
-1199,4666,1770,2174,4346,4753,-1199,6341, class:0
-60,5805,2909,3313,5485,5892,-60,7480, class:0
-35515,1666,-2288,-2283,-35495,-2218,-75169,82895, class:0
-405,379,451697,453686,-330,164,-405,379, class:0
7261,55410,7292,38371,54874,58459,7261,57820, class:0
-24,452,245,351,6144,2814,6132,2966, class:0
-1619,-1209,-41866,-39949,-1619,-1209,-1619,-1209, class:0
-357,616,-17395,-11658,-144,248,-357,616, class:0
-1064,1158,-20264,-19581,-1022,-642,-1064,1158, class:0
-626,-1468,-19826,-19143,-584,-204,-626,-1468, class:0
-29,-871,-19229,-18546,13,393,-29,-871, class:0
-3682,592,68,-105,-3290,367,-4435,592, class:0
-5637,585,859,362,-10749,432,-15079,2708, class:1
-22,451,456,380,22936,12338,22037,20655, class:1
14175,11066,-2088,-2132,-7784,-2574,-26094,40969, class:0
2251,1010,-36,-194,-1770,2980,-7954,4335, class:0
-1891,2100,1027,897,1953,3436,-12642,6712, class:1
-657,4677,183,3162,4,4380,-686,-4724, class:0
150,923,-210,13,92,884,-2742,5689, class:0
-5507,7369,-1360,-1497,7346,21741,-9915,46826, class:1
-3564,4267,-100,-209,8521,3753,5071,5154, class:0
-103,4426,19,3132,17,4270,-10975,4426, class:0
5090,9619,5212,8325,5210,9463,-5782,9619, class:0
-2094,2826,-1036,-573,-1173,2003,-2094,2826, class:0
-746,678,-680,37,56,274,-746,678, class:0
-2347,606,462,249,-2301,14864,-3209,15511, class:0
-931,13,-350,-198,-490,-58,-1143,13, class:0
905,2,1041,-287,1810,-147,905,2, class:0
-1868,-3040,-1737,3038,3064,-3670,-1930,-3040, class:0
-267,-1439,-136,-2206,-3042,-2069,-329,-1439, class:0
-3576,4664,-2848,-3061,-3e3,4577,6486,4685, class:0
845,1568,769,668,-2663,2476,-2791,-3265, class:0
-3021,280,-50,-103,-1182,242,-4017,724, class:0
-759,1858,-118,-178,1080,2504,-1755,2986, class:0
-4297,18335,-1296,-1422,-4210,11877,-4297,28044, class:0
-3110,-582,-585,-750,-1238,2280,-5476,-6379, class:0
-803,-714,614,455,3235,1839,2629,2133, class:0
-7507,-1686,11,106,-7438,2877,-7985,3610, class:0
-4787,1034,504,413,-4718,-3976,-5265,6330, class:0
-4498,-117,-3019,170,-5471,-692,12850,399, class:1
2070,-4192,-1924,-2017,2756,16060,-25887,-27865, class:0
705,2683,1076,2566,6522,-17623,-15153,-17131, class:0
-3224,1414,1012,798,-3518,1906,-3518,6467, class:0
-200,259,-142,166,-1017,177,-1813,3787, class:0
-2116,2610,-1892,-2018,-1961,3459,-2331,3879, class:0
254,-1291,-115,2052,2112,-2633,-774,-1291, class:0
6351,14958,-184,-420,6436,15350,-8126,16692, class:0
6920,15527,385,149,7005,15919,-7557,17261, class:0
-2078,2780,-1026,-1304,-25771,2353,-25929,13214, class:0
-354,584,89149,89450,-354,584,-354,584, class:0
-132,821,-47855,-47853,-132,821,-132,821, class:0
62,1579,135,4,-343,617,-447,1853, class:0
-1731,-35,-451,219,-23217,262,-45404,-337, class:1
-2550,-20403,-2452,24299,-2500,-27564,-2570,-20403, class:0
-6881,-9800,-6778,8799,-6852,10491,-6937,-9800, class:0
63,257,-215,124,159,4403,-1749,4909, class:0
370,564,-87,18,466,4710,-1442,5216, class:0
-377,523,113,-19,73,-69,-600,739, class:0
-899,-38,-243,2,-873,-585,-4681,556, class:0
-4943,4706,4444,4381,-4833,9903,-4955,11917, class:0
-2489,7160,-2246,6835,-2379,12357,-2501,14371, class:0
-7786,2236,-5806,-4017,-15431,-3752,-55888,2236, class:0
-7193,-2387,-5213,-3424,-14838,-3159,-55295,2829, class:0
2360,3783,325,206,7544,3782,7342,5081, class:0
-56836,-339,-5701,-1189,-188962,106874,-189259,118412, class:0
-12364,6290,3320,3127,-8862,5785,-14138,7209, class:0
-2244,-1849,-2504,-2922,-2244,-1849,-2244,-1849, class:1
-4006,60,-3473,-2411,8590,8985,-4037,8985, class:0
1199,2851,592,467,-2846,14006,-32545,17864, class:0
-2034,33152,-1762,15414,-1796,44307,-2244,48165, class:0
-10685,5316,-1713,-1760,-54733,5721,-55129,9553, class:0
-4349,181,-3141,-1719,-12924,-1466,-20760,181, class:0
-1061,8532,-741,4890,6719,8245,-1117,19824, class:0
-8835,-71,-988,-163,-8786,-29,-9518,128, class:0
-13042,74676,-7885,-7948,-50145,72981,-194060,189386, class:0
-8862,-27398,1236,1091,-7236,-33077,-20412,-27398, class:1
-4183,31590,-4099,13432,13468,23500,-4183,32619, class:0
-3405,32368,-3321,14210,14246,24278,-3405,33397, class:0
-1127,-323,-781,-648,-3256,-2873,-3707,1147, class:0
-1870,938,498,393,-1806,2113,-8032,2291, class:0
11940,64797,12115,49604,49621,58636,-55024,64797, class:0
-8526,377,233,66,-5710,217,-8929,1932, class:0
-911,7992,-858,1898,1905,7832,-1314,9547, class:0
-3012,16720,-2619,6954,-2981,15329,-3012,16720, class:0
-966,4087,-931,810,819,4873,-7261,27145, class:0
2319,4255,10,-158,-17464,3988,-17524,4586, class:0
-377,-3395,106,48,-12286,-3367,-13679,5182, class:0
-2666,4,-1510,-507,-11956,-347,11703,204, class:0
-3743,3485,-3354,-2389,-3696,-1686,-5646,3485, class:0
-325,8806,-209,332,420,3635,-325,8806, class:0
-5270,-4927,-5233,-5301,-74240,-7347,-74345,20798, class:1
2838,-5754,-2421,-2558,-20972,-5798,-21077,74066, class:1
-29951,-20302,-4559,-4643,-25932,22086,-30152,35477, class:1
-14362,-4713,-5153,-5207,-10343,37675,-14563,51066, class:1
30090,34250,3613,3543,-58307,8549,-145953,57800, class:1
52509,-35787,14286,14189,-35888,30968,-123534,80219, class:1
59338,-28958,-16061,-16230,-29059,37797,-116705,87048, class:1
-33728,-10781,-33688,-15912,52692,119548,-34954,168799, class:1
-25595,-2648,-25555,-7779,60825,127681,-26821,176932, class:1
-16142,6805,-16102,1674,70278,137134,-17368,186385, class:1
12743,1670,-285,-390,13013,557,12743,1919, class:0
-8105,1284,-2384,1034,-2728,1299,-38465,2287, class:0
-5504,28969,-5447,-8391,-8348,25157,-10780,29972, class:0
141,5522,282,3816,-68345,4661,-93599,9454, class:0
-5288,-26340,-5189,12527,-42288,30718,-67542,35511, class:0
5533,66372,5623,18376,-66900,66666,-67352,98955, class:1
-1488,30600,-1148,19242,-1433,38632,-1488,40563, class:0
-42429,-12161,-40498,-12886,-42429,-12884,-44294,63339, class:0
-1744,-3780,-1994,1999,1966,-4041,-2680,-3780, class:0
-1252,10947,-884,-934,10894,14932,-14805,17665, class:0
5436,14750,5709,8102,-6043,14305,-6078,15210, class:0
-3177,447,-2803,316,-62645,462,-161969,1624, class:0
36748,42929,10598,10488,-55679,94350,-56979,139606, class:0
1216,1995,-228,-386,-28104,25089,-28513,26986, class:0
-41688,80888,-41423,76985,76986,77492,-41688,80888, class:1
-9064,113512,-8799,109609,109610,110116,-9064,113512, class:1
85632,178264,17827,17721,17747,153780,342278,178913, class:0
11197,333798,11295,126832,11199,309314,-247269,334447, class:0
-1161,2422,-602,-708,-1096,1749,-1161,2422, class:0
25644,69510,25823,-64875,192166,-204311,-385245,372725, class:1
-7117,18647,1826,1673,-6931,18176,-7117,18647, class:0
-4479,21285,-2501,-2589,-4293,20814,-4479,21285, class:0
6690,9772,6865,8949,6863,9330,6690,-10913, class:0
-396,527,139138,140105,-396,527,-396,527, class:0
-297,665,-670369,-669750,-297,665,-297,665, class:0
-47,906,-293050,-292431,-47,906,-47,906, class:0
-8885,93257,-8835,53517,35619,104715,-9929,110243, class:1
-12532,3369,-4374,3242,-12584,3562,-17616,4088, class:0
-2709,32255,-2570,17605,17686,36014,-11053,37885, class:0
-2994,-11489,-2831,10717,-2891,-15853,-2994,-11489, class:0
-13636,8292,3536,3431,-13740,8292,-23710,195245, class:1
-56320,4309,4371,4262,-56424,-34127,-66394,152561, class:1
-6918,9856,-3603,-3741,-21435,9674,-22038,10062, class:1
-2099,-121,-2028,-201,-2166,-3525,-5292,85327, class:1
-17177,-15199,-17106,-15279,-17244,-18603,-20370,70249, class:1
16387,20789,4616,4492,-33417,4562,-33521,38422, class:0
-949,-211,2669052,2675866,-352,-278,-949,-211, class:0
14803,30302,-5720,-5867,14956,27497,175887,43041, class:0
-13127,7995,-139,-223,-12961,7755,-13185,8599, class:0
-8426,91033,-8212,36549,-8243,69922,-8426,95334, class:1
11885,-733,-728,-869,3931,-861,-22285,-48815, class:0
-15866,9416,7123,7048,-15794,8281,-25252,24097, class:1
9006,11137,-485,-492,-65866,62941,-66359,95985, class:0
1791,3432,2182,2125,-15935,3470,-17365,3929, class:1
-11253,-18949,-11139,18082,-11175,-34096,-14170,-18949, class:0
21522,-9675,-9892,-9976,-9953,38690,-40888,67929, class:1
-4168,7274,-3373,-3607,-4001,6998,-4168,9772, class:0
-9811,1631,-9016,-76,12,1355,-9811,4129, class:0
6069,-5930,-250,-314,-312,-5930,-61692,-27196, class:1
4661,6746,-1658,-1722,-1720,-7338,-63100,-28604, class:1
1906,3991,4140,3498,-4475,-10093,-65855,-31359, class:1
-10352,-5099,1975,1779,-16733,22075,-78113,34358, class:1
-11767,5258,-621,-737,-45833,-622,74974,5258, class:1
-5866,-2910,-2735,-2995,-8035,-5063,10107,19254, class:0
2003,4087,-28,-188,3298,8513,-2247,8992, class:0
-44535,36527,2077,279,293,36336,-73198,37075, class:0
-693,574,650,435,-1178,1149,-1930,4360, class:0
-2299,-429,-1104,742,-10618,-760,-10853,842, class:1
-37028,-52971,-22444,-22510,-23621,-53308,-37028,-52971, class:1
57758,65683,16054,14971,110198,70148,105965,73639, class:0
4052,9072,-197,-301,-239,21821,-4472,23739, class:1
-7539,-55,-2090,-149,-21433,-89,21370,1829, class:1
-5187,-25184,-5044,26418,39169,-27102,-5643,-25184, class:1
-4418,-149,-496,-371,-18894,683,-18894,2406, class:0
-1125,1727,134235,-136901,-1048,385,-1125,1727, class:0
-592,2107,-221,1662,-517,1688,-592,2107, class:0
-24585,58486,59,21,-24479,58148,-24585,58486, class:0
-1846,-1330,-1578,1656,-31335,-8904,-31628,13e3, class:0
8293,26144,4349,4279,-306129,349475,-306238,350565, class:1
-157,1127,407,536,-142,1011,-157,1127, class:0
18455,-20044,767,631,-42022,-20544,-88006,36785, class:1
-9365,12156,6384,6314,-9324,12154,-55308,69483, class:1
9209,48483,9294,9381,27003,48481,-18981,105810, class:1
-12554,54681,-5461,-5511,33201,54679,-12783,-99985, class:1
-1264,25484,-1103,3542,-1216,30637,-1264,35755, class:0
-212565,-134236,-162060,-144139,-212522,-142731,-292044,-134236, class:0
-13481,-12643,-6329,-7108,-13007,101118,-20754,102394, class:1
-6921,30292,-6685,8673,34619,11704,102936,46521, class:1
-7712,2282,1846,1729,-7959,2239,-8007,3246, class:0
39722,58277,4084,3934,-105848,57945,-105914,-118337, class:0
-24262,12808,11176,11067,-23843,-27596,-31925,81799, class:0
-60538,10132,7486,7453,-60408,7778,-63053,10132, class:1
6782,10512,6816,6952,7475,31506,-62759,42714, class:1
3129,18,-2352,-171,3304,-38,3129,18, class:0
-1257,1934,-436,-498,-2524,1878,-2543,1934, class:0
-46182,-27597,-34367,-28409,-44063,-28361,129179,-27597, class:0
-2036,16403,370,150,-23785,13239,-24154,22653, class:0
-1605,317,-1111,282,-1129,1543,-105150,2754, class:0
-35172,-2700,-2696,-2900,-35124,5771,-35279,6222, class:0
-9122,-6461,6800,6634,-91733,24808,109572,25840, class:1
6680,17612,6798,6653,6715,-27607,-19490,-27548, class:0
3749,4740,4466,4389,-26474,4705,17424,9366, class:1
-3050,-8097,-2850,5784,5800,-10040,-3050,-8097, class:0
-6638,4962,4977,4924,-9586,13347,-10170,20911, class:0
-475,11125,-437,-495,-3423,19510,-4007,-17425, class:0
-2894,-2716,-4354,-4570,-16731,-4542,-23039,98063, class:0
-13871,-233,-179,-371,-6457,1779,-14978,23922, class:0
-6278,-12282,4297,4185,-20645,-12558,-6581,-12282, class:0
-11055,308,-2657,-180,-8611,196,-44566,308, class:0
-7030,34135,-6991,28922,-7026,37732,-7030,37844, class:0
-1852,2952,501,379,2261,18706,-1893,18757, class:0
-4395,2627,1717,1622,-27812,2094,73144,4381, class:0
-51264,65611,-50699,56840,-51237,57599,-51264,65611, class:1
16533,9543,-7233,-7370,19862,9172,16533,9843, class:0
-1715,4181,-755,-831,12773,4195,12540,8349, class:0
-1102,-583,-838,-965,-13817,21386,-38662,31056, class:0
852,1371,879,744,-11863,23340,-36708,33010, class:0
-8426,-5335,1258,708,-28075,3918,-128850,5492, class:1
-41216,70506,-412,-534,-3421,-73724,-41216,-73490, class:1
-50655,-39142,-5188,-5314,-88705,-78046,-104784,105810, class:1
-890,-224,-221,-313,-19857,1857,-19921,3561, class:1
