TSS,polya,exon_intron,intron_exon,start_codon,stop_codon,gene_start,gene_end,class
-1833,15471,-1749,8049,-1875,10332,-1938,51218, class:1
-17895,973,-1511,-897,-17603,-654,-17895,973, class:0
627,1649,597,313,-6997,1776,-7070,2777, class:0
-2772,-19405,-1319,-1450,38387,-30555,37312,33444, class:1
-10072,25742,-8619,-8750,31087,25613,30012,26144, class:1
-419,1969,2,-144,-798,-6147,-1873,-5741, class:0
-508,-1006,-336,916,-405,-1551,-553,-1006, class:0
-609,2476,-551,1393,1425,1979,-609,2476, class:0
71,352,-57,-127,-73,2487,-9934,3699, class:0
513,-405,59,-29,-830,1730,-10691,2942, class:0
167,1045,178,-26,-419,1822,-473,1937, class:0
-266,-96,188,72,-1579,662,-1633,777, class:0
1862,-2886,294,124,8089,5068,8027,6414, class:0
-771,2591,220,131,5456,2435,5394,3781, class:0
-162,1346,-112,698,720,1019,-162,1346, class:0
-174,180,62593,-45,-104,180,12975,250, class:0
-104,844,-11232,-10571,-104,648,-104,844, class:0
-275,81,-232,-141,-275,81,-1361,851, class:0
-13,616,9,162,1237,1746,-37,2072, class:0
-2800,373,-2221,-10,-2370,184,-2800,373, class:0
-3079,94,-2500,-289,-2649,-95,-3079,94, class:0
-3092,29327,-2791,-3022,-2940,29502,-3508,-37583, class:0
166,264,64,-60,-2464,2181,-3467,2336, class:0
867,11079,998,869,909,38937,-4036,47295, class:0
2957,-590,-37,-209,21034,11462,20821,19820, class:1
2019,25486,1027,957,-12106,28210,-17128,28800, class:0
-2876,46,162,8,23258,2770,22994,3360, class:0
-1867,3498,-270,134,-6814,4058,-6822,5443, class:0
3711,3879,-1213,-1446,3960,15960,-28386,29130, class:0
8174,-22366,8257,-22645,8446,-22573,-8716,-22366, class:0
3568,23048,3651,18350,3840,-27179,-13322,-26972, class:0
1491,-1710,-126,189,-4539,-3495,12184,7968, class:0
-11703,90340,-11581,70800,-11636,89807,-12040,94949, class:0
10,951,-108961,-108788,10,951,10,951, class:0
11686,528,395,364,11835,518,11686,1187, class:0
-1809,621,169,14,-1551,390,-7759,2280, class:0
-92,-994,-19,-1233,-67,-1196,-155,-994, class:0
-30,6071,68,162,1080,5720,-30,6550, class:0
-2371,-1364,-1509,-1695,-4890,2177,-5012,2468, class:0
-9730,-18786,2296,2220,-9663,-19077,-9730,-18786, class:1
-74578,49417,-2273,-2357,-148292,44001,-148359,49417, class:1
-82219,41776,-9914,-9998,147884,36360,147480,41776, class:1
73787,80471,686,594,78600,78666,78657,83725, class:1
-1189,458,-701,263,-1017,764,-16011,612, class:0
-594,342,-468,582,-584,5072,-19571,11364, class:0
-28982,51277,-28581,33691,-28679,51310,-28982,55105, class:1
-43482,-8708,10253,10152,-43324,30948,-43655,32501, class:0
-1941,-1615,-1762,-1928,-45359,5754,-46319,24408, class:1
-1523,-2170,87,-15,-53927,-2814,-54887,15840, class:0
-3758,5736,-1887,-2024,-2018,6417,-3800,23141, class:0
-4585,-1688,-1686,-1755,-19285,2728,-24903,2973, class:0
-10386,167,-785,-40,-10234,-29,-10432,-12654, class:0
204,1977,693,638,-19318,2150,50909,3724, class:1
-1214,9891,-1154,-1261,-16897,15578,-17624,16419, class:0
-6135,1333,236,161,13721,1200,11577,2041, class:1
-39143,30829,643,377,-39143,30509,-48704,31504, class:0
-10265,195649,-9712,18650,-9913,368811,-10265,379741, class:1
-60330,118764,-55790,-55964,-86798,291926,-87150,302856, class:1
-67200,111894,-62660,-62834,-93668,285056,-94020,295986, class:1
11595,13843,11690,11553,-89180,19312,-140798,55896, class:1
-2635,-2148,1283,1191,-119708,-11216,129331,25368, class:0
-20942,1595,-7913,1550,129068,1579,111024,7061, class:0
12689,-7296,1236,1090,-74948,-17047,93704,53750, class:1
12673,-7312,1220,1074,-74964,-17063,93688,53734, class:1
-16470,-425,-422,-620,43291,-456,43217,3263, class:1
-6427,1746,-6417,1590,-50480,-33398,-6427,1746, class:0
-10730,4945,4560,4300,-10744,10513,-11327,17186, class:0
-22991,-460,-3336,-1788,-23005,-1748,-23588,4925, class:0
3193,3294,1496,1385,-8281,-21169,-11479,-20464, class:1
9089,132500,9293,10344,9267,130261,-159945,132500, class:0
-9415,7036,-5536,-5615,-12020,-5609,-12099,10436, class:0
4667,4929,3254,3123,-10206,3737,-10298,10313, class:0
-20672,69043,-20603,39337,-20672,149594,-20881,189370, class:0
-879,968,-499,-600,-3746,824,-3749,971, class:0
20267,-16664,-17568,-17714,20567,-17694,-170874,73133, class:1
-449,30,-157,-307,765,3704,-449,3800, class:1
-10956,455,-1717,-1207,-15831,-4063,-37366,4375, class:1
506,1182,833,689,-4046,16533,-14035,21267, class:0
-17338,-15683,-2449,-2473,22558,31300,46717,40709, class:1
-6839,-1266,-1237,852,13041,1235,10261,4253, class:0
-459,2796,1222,1129,-5861,4536,-6551,4600, class:0
4003,4810,-3892,3932,-28223,-34048,-28344,-32810, class:0
-2481,23703,-2278,8745,8774,26665,-2493,27728, class:0
-3078,-12959,-3062,-13694,-13662,-13351,-3169,-12959, class:0
-47796,-7379,-417,-470,-47576,11111,-64122,12204, class:1
10561,10611,-8835,-8983,-159778,71697,-159833,80539, class:1
-18574,-27629,-2195,-2278,-18910,-34521,-19377,-27629, class:0
-8645,9869,-4190,-4216,-9725,28112,-9772,29249, class:0
-1065,185,-888,-153,-20560,-98,-46950,2976, class:0
17689,-10094,-737,-847,69499,-168586,-113016,-168217, class:0
-604,1642,-148,1261,-540,1590,-604,2832, class:0
-22511,79,-3582,-94,-11576,-20,-42126,10566, class:1
-19498,11279,10421,10279,-19474,11017,-19498,11279, class:0
-4110,7482,-1456,-1514,-3444,4553,-4110,7482, class:0
-7931,10131,-7702,8722,-8135,10657,-8253,43240, class:0
-4608,49739,3383,3314,-4526,49573,-4639,49980, class:0
5793,4144,2170,2048,5913,2208,-42222,15158, class:0
-2854,-6444,-2726,-6753,-44009,-8090,-44127,35233, class:0
-28894,-3763,-7422,-4611,-70049,-4514,-70167,9193, class:0
3119,9021,618,533,1773,28719,-47446,30731, class:0
-11116,-42100,-498,-587,-11027,-44112,-11450,-42100, class:1
89688,-276828,89807,150069,-138287,-283165,-138604,-276828, class:1
-110980,345665,-4042,-4154,-338955,451170,-339272,452511, class:1
-89748,48644,-5161,-5259,409484,411256,-111403,417484, class:1
1145,-24854,1215,1163,276391,278163,-244496,284391, class:0
22082,6188,-19173,5737,209991,211763,-310896,217991, class:1
-62048,53259,24140,23993,-30663,-244704,-139580,-238476, class:0
18549,35334,-723,-872,33419,35221,-424585,36256, class:1
-11993,-9223,-11719,-9448,-11811,-25663,-12809,-24567, class:0
37832,55871,38070,50988,-160421,-193898,-160861,-188682, class:0
-737,192,-40364,-32180,-737,192,-737,192, class:0
-493,445,15873,-45611,-493,445,-493,445, class:0
-286,640,-289119,-288536,-286,640,-286,640, class:0
-6823,1124,-315,-411,1298,2656,-7767,3540, class:0
-12815,-614,-5308,-1908,-1849,-824,-12991,759, class:1
-72,6816,-44,848,855,5849,-72,6817, class:0
-978,2474,876,853,-947,3953,-4220,4868, class:0
3363,5212,4987,4848,9504,7784,9397,8177, class:0
-10929,193,-1251,-755,-10868,-642,-10975,193, class:0
-646,-635,-582,696,-13055,-2224,-13116,1663, class:0
-9,77,541,53,541,705,-2582,2462, class:0
5265,14868,5495,9497,6132,13584,-5658,18225, class:0
-9657,287,-717,-300,32583,-275,20793,1232, class:0
-4130,-2157,-2192,-2326,-9024,-5545,-12195,15076, class:0
13601,47966,-10119,-10244,-51855,249354,-213201,252044, class:1
12999,-94165,13406,-25751,-108071,-94523,-50806,-94165, class:1
19643,21736,-2048,-2170,-52509,40716,-53302,42198, class:0
-16975,-41267,-16634,33615,-16724,-43709,-17517,-41267, class:0
-11049,-213,-1558,-272,-11028,-60,-11096,4908, class:0
-3153,2221,-20,-18,-730,2201,-3153,2221, class:0
-25892,-23059,-24641,-23632,-25892,-23059,-25892,-23059, class:0
12650,15161,9637,9484,13073,15573,29081,19404, class:1
-9523,13530,41,-75,-9574,55174,-46610,59005, class:1
-2022,-1201,-970,-1076,-1728,1344,-3371,1614, class:0
94,1591,257,147,1064,4136,-579,4406, class:0
-947,511,-669,-21,-1681,49,-2522,1307, class:0
-87,1371,191,839,-821,909,-1662,2167, class:0
-7073,-5226,1916,1824,-69584,32141,-69664,45388, class:0
-1993,45488,-1851,39338,-1913,99812,-1993,113059, class:0
-5044,-9683,-4931,4855,-9247,18133,-15749,24816, class:0
-11913,11304,2021,1821,-11905,10666,-11913,11304, class:0
-9969,-10908,-411,-515,-11039,16707,-46292,19318, class:0
-2629,-4427,-2497,-7078,-2574,-6016,-2675,-4427, class:0
-6100,740,-3919,492,-6266,564,-10056,4108, class:0
-632,-860,-58,-104,-468,642,-669,-860, class:0
-5168,2648,-4739,711,-5002,1724,-5168,2648, class:0
-517,7299,-88,5362,-351,6375,-517,7299, class:0
-13485,-57469,-13420,47634,47677,68258,-13592,-57469, class:1
-78,4,-31,44,-32435,365,-78,61, class:0
-4,78,43,118,-32361,439,-4,135, class:0
-2695,4054,-2606,2749,9996,3558,7809,6984, class:1
-30461,1425,-25911,1247,-32426,1344,-49306,1425, class:0
-2201,835,-1791,-1616,-1611,-922,-4762,835, class:0
136,-1188,323,-1950,2709,-1861,-442,-1188, class:0
2118,4860,2172,2109,2125,4798,-22853,7131, class:0
-5587,-16937,3925,3881,19391,-17570,-5587,-16937, class:0
-14579,8225,3553,3362,-9624,7282,-14886,8758, class:0
-1851,236,-103,22,-1831,176,6660,811, class:0
160,2295,-3381,2147,-11412,8681,-11589,10036, class:0
-10930,1987,29,-155,-10930,1987,-10930,1987, class:0
-3956,8961,2013,1846,-3956,8961,-3956,8961, class:0
-2635,10202,-2215,-2320,4247,6314,-2839,10202, class:0
-12055,18821,-4683,-4753,-12112,13977,-12132,-24047, class:0
663,-934,-831,1068,1549,10762,25754,13933, class:1
-940,-73,-50,137,-1335,358,-3800,877, class:0
611,2280,-52,-170,753,3216,-1550,4341, class:0
-7802,13209,2990,2801,-7790,12727,-7921,15298, class:0
-3875,-2780,-2931,-3079,28815,-2894,28684,21225, class:1
24108,25203,2375,2286,56798,25089,56667,49208, class:0
-11491,14247,-10531,-10575,15958,-19373,-13068,-19279, class:0
9552,930,75,-105,-64966,23313,-66050,23325, class:1
23441,14819,233,125,-51077,37202,-52161,37214, class:1
-5382,-1683,-3128,-3126,-10333,-2926,-27829,14583, class:0
4526,-14,4839,-243,10002,-68,4526,3234, class:1
4562,22,-4871,-207,10038,-32,4562,3270, class:1
2079,2083,712,266,267,6435,-6065,9865, class:0
-32615,21302,21320,21229,-73674,28394,-145101,31735, class:0
10725,15002,10861,10677,-30334,-14863,-101761,75075, class:0
11943,3200,1577,1536,13871,3105,-57521,-118168, class:1
17162,8419,6796,6755,19090,8324,-52302,-112949, class:0
75556,-40536,7335,7255,77520,46970,75556,62028, class:0
3554,70906,3651,14282,-95362,158412,186998,173470, class:1
-4050,-13197,-1941,-2012,-3977,-15634,-4050,-13197, class:0
-1937,723,711,625,-12124,704,-12179,1506, class:0
-980,-663,2469,-1215,-925,139,-980,733, class:0
-8430,712,-7083,232,-18185,-6738,-19758,712, class:0
-7069,2073,-5722,1593,-16824,-5377,-18397,2073, class:0
563,4090,872,786,-46996,-26430,64594,60771, class:1
177,534,359,159,-7419,165,-12958,18344, class:0
-2711,-2631,-505,-573,-11946,-7535,16002,12248, class:0
50153,22799,-874,-937,-50002,20289,50153,22799, class:0
834,-2491,895,767,-7798,-44689,-15238,-43927, class:1
-12465,7453,-192,-330,-25973,7122,-26017,7465, class:0
-19509,6371,-3557,-3757,-9247,5638,-75498,6936, class:0
-9385,-9274,2065,1996,-42304,33243,-112892,40059, class:1
-124458,-120943,-124249,-121447,-124423,-121215,-124458,-120943, class:0
-1206,-406,-650,-827,-10941,6152,-11056,11549, class:1
-3073,18064,176,26,-3019,17110,-3073,18064, class:0
-10844,49971,5684,5503,-10764,48976,-10844,49971, class:0
-8403,40633,-7660,10220,-8089,83602,-8415,85731, class:1
-2579,46457,-1836,16044,-2265,89426,-2591,91555, class:0
-78,3803,246,160,-11473,3803,-11775,6231, class:1
5655,9536,-1540,-1622,-5740,9536,-6042,11964, class:0
-6525,16177,1575,1452,1465,19990,-7122,20804, class:0
-50576,1652,-49817,1397,-50552,1722,-77645,3966, class:0
1812,4971,294,88,-34045,4971,38443,6073, class:1
-31277,-102450,-31011,50692,81928,-107085,-31390,-102450, class:0
105,4049,182,-1313,-8070,-9678,-21237,28281, class:0
-1320,-6957,-1069,-1268,2828,-7355,-25662,-6957, class:0
158,-2197,278,-2251,-4383,-2249,-86586,20388, class:1
5701,4872,7549,4512,5752,7886,-76451,30523, class:1
-20194,-10568,-10977,-11037,-20155,24241,-60096,46878, class:0
-19145,-9519,-9928,-9988,-19106,25290,-59047,47927, class:1
-8898,-7889,-8714,-8642,30206,74624,-9713,97261, class:1
-988,21,-804,-732,38116,82534,-1803,105171, class:1
-17193,1928,1967,1708,-13527,125305,-17327,126776, class:1
-28558,-30804,-28436,-28609,-28496,32068,-73300,152692, class:0
-6241,2949,-875,-1040,-5774,1684,-9163,2951, class:0
-29306,5677,661,485,-28565,4461,55440,15107, class:0
-4296,6535,-692,-820,-3125,8193,-4767,8469, class:0
1,801,-98,-155,-278,2267,-766,2864, class:0
-89,-5763,241,-4072,-4624,-4034,-4683,-5763, class:1
2252,-679,-2345,-795,-8790,4467,-8846,4617, class:0
-4384,-201,-175,-246,-6021,1918,-6228,3258, class:0
-30434,-13245,-18745,-14329,-30423,-14283,-47005,28189, class:0
-16200,3224,3181,3103,-3337,52794,-26119,71188, class:1
-4062,-260,-3997,-753,8801,64932,-13981,83326, class:0
3600,5489,3412,3245,12931,5654,12145,9802, class:0
-18928,-20464,-2839,-2956,-18921,-2954,-19129,-20464, class:0
-6485,-8021,-5920,-6250,-6478,-9115,-6686,-8021, class:0
17954,20595,330,166,-86154,27251,-86238,32144, class:0
-9723,49187,-9591,-10043,-57562,55843,-57646,60736, class:1
15826,17647,-539,-648,-21601,18783,22744,21535, class:1
15973,16468,-3282,-3393,16182,-30948,-28256,-30932, class:0
-5245,2065,1495,1276,-13816,8640,11332,8656, class:0
45,7355,299,134,-8526,13930,-8574,13946, class:0
-9580,834,-4534,-1710,-40587,-1645,-40655,834, class:0
-3849,35120,-3799,12558,-3867,35075,-3935,37554, class:0
-110,52208,-78,44376,51331,52056,-110,52208, class:0
-403,22400,-124,-417,-26785,22298,-26852,29652, class:0
344,-2078,381,267,-4933,3651,-6631,4896, class:0
591,-1831,-413,514,-4686,3898,-6384,5143, class:0
2084,-338,-392,951,-3193,5391,-4891,6636, class:0
-5218,-1231,916,810,-14648,3394,-14709,6200, class:0
-7832,38640,-7602,-7897,13930,47200,-25744,132320, class:0
5991,2808,-1711,-1799,-4772,11807,-6461,11959, class:0
-3883,10946,-3665,-3784,-3730,7147,-4331,36834, class:0
-1211,-8911,-943,7091,-9372,-8911,-9372,-8911, class:0
-639,-229,-40886,-38969,-639,-229,-639,-229, class:0
-410,-0,1324,7715,-410,-0,-410,-0, class:0
-323,650,-17361,-11624,-110,282,-323,650, class:0
-9266,3103,533,369,-5265,2699,-9307,5257, class:0
32169,32848,32352,32448,32939,35227,32169,36350, class:0
-4126,95,-3593,-2840,-4879,-2713,-5087,100, class:0
-27,2433,80,540,-27,2128,-235,4952, class:0
-5820,351,-1637,-921,-5159,-783,-5849,351, class:0
-662,220,20,-110,-3222,1572,-4631,1666, class:0
-212,120,-187,820,862,-907,-547,5750, class:0
-8781,565,-280,-386,-2433,634,-10593,882, class:0
-539,11572,-489,376,401,10578,-539,11572, class:0
-580,538,-546,-37,-16,262,-580,538, class:0
-450,668,-416,93,114,392,-450,668, class:0
-2283,608,-523,444,-2283,608,-2283,608, class:0
67,-1377,199,434,1158,-1730,-3420,-1377, class:0
-2415,509,566,297,4537,792,2985,2012, class:0
-101,1454,-46,-96,41,2614,-395,3024, class:0
-28009,-28197,-204,-310,-27937,-30532,-28009,-28197, class:0
536,149,594,-779,562,-584,536,163, class:1
57288,57562,-6461,-6879,-56664,57538,-104766,68059, class:0
-2069,459,-107,153,-197,3321,-4435,-5338, class:0
-78,2450,8,1758,-42,-5100,-2444,-3347, class:0
-164,-101,50,7,-3636,1300,-8404,1843, class:0
1047,289,-144,111,1653,257,1047,551, class:0
-52,2721,-6,-92,44982,271,44943,11109, class:1
86453,-24090,-2476,-2577,-64198,-62922,-105486,122053, class:0
-6748,74373,-6369,-6511,34265,35541,-7023,-103659, class:1
1607,2837,-314,-422,-5520,2120,-6312,5599, class:0
-1382,519,-296,421,-1378,-444,-2170,9741, class:0
-483,336,46,-83,-3870,-1989,-4666,934, class:0
182,-955,329,626,-3161,-1280,-3957,1643, class:0
-132,17,-83,-41,-1358,-164,-2154,3446, class:0
208,883,3981,4491,318,737,208,883, class:0
26,1073,100,230,10059,22344,-3803,22648, class:0
-16231,2724,-217,279,-15834,1914,-16231,2724, class:0
-13911,5044,31,-189,-13514,4234,-13911,5044, class:0
549,-6729,184,-94,-10050,11729,-10418,16118, class:0
-1068,504,-605,93,-4208,2441,-4679,2924, class:0
4239,1314,95,-99,5463,430,4239,1314, class:0
4058,5650,590,455,-28590,24423,28232,25307, class:0
-7632,-886,128,19,-10594,42419,-10824,43303, class:0
-654,3157,-537,2300,-576,52437,-806,53321, class:0
-11481,6018,4287,4199,-11452,5891,-11537,6018, class:0
-4045,-6964,-3942,-7133,-4016,-8137,-4101,-6964, class:0
432,-763,615,511,-3218,1026,-5126,1532, class:0
-133,767,-75,9,-126,175,-356,983, class:0
-994,3265,-879,1536,-945,3084,-1012,4225, class:0
-8755,31332,-2515,-2622,-8545,31210,-8969,31693, class:0
-3273,1194,-2577,-651,-7136,-612,-16305,28052, class:0
-25,13701,137,9132,9144,14025,-25,44332, class:0
-38702,2893,-38524,2697,-38595,-33328,-207777,2893, class:1
203,351,-1269,155,-17720,17788,-18025,18622, class:1
-2534,13154,727,582,-2579,-32044,-2884,-28314, class:0
548,-13144,980,563,607,19926,-32210,25914, class:0
-14551,6638,6712,6605,-148236,-14517,-191808,43628, class:0
-8730,7463,985,800,-19585,20341,-19704,21640, class:0
-675,872,-619,117,319,1437,-952,1485, class:0
-29908,7647,1392,1338,-26262,7646,-30095,11992, class:0
-378,3468,-276,-342,-402,-8771,-1720,-8187, class:0
-6279,-1344,936,872,-8873,4497,-8992,4582, class:0
7953,20076,8270,7890,8040,62304,-21272,69811, class:1
-13583,-7437,748,230,-1072,5522,-13583,11626, class:0
-11372,-5226,1172,993,1139,7733,-11372,-10977, class:0
-6263,-117,6281,6102,6248,-5868,-6263,-5868, class:1
-3451,3691,-3307,188,251,1957,-3451,3691, class:0
48195,70203,48399,59276,48330,100428,-65533,104832, class:0
-1764,11297,-1261,3282,-1495,30281,-1855,37119, class:0
-771,1249,197,81,-771,1833,-908,7728, class:0
-24946,17133,-356,-439,-24898,16216,-24967,21895, class:0
25453,3191,1600,1499,-126964,55692,-167023,103925, class:1
-9357,29592,-7618,-7682,-7635,212269,-10446,260502, class:0
-51222,-46170,-50791,-50682,-50935,-48248,-51286,-46170, class:0
-23150,-28323,1906,1804,-23150,-29328,-25161,-28323, class:1
7256,4094,7579,2943,9267,3089,7256,4094, class:0
-8329,-2,-7619,-365,-9847,-288,20086,16924, class:0
8613,12796,4937,4715,-9180,-25628,-9497,-25309, class:0
-399,8504,-346,2410,2417,8344,-802,10059, class:0
-6075,882,-4260,588,-4319,660,-19159,1782, class:0
-354,-3267,-36,-158,-3302,-8410,-5397,-8213, class:0
-4620,3784,-2321,858,-4240,1079,-4620,3784, class:0
1922,6975,1957,3698,3707,7761,-4373,30033, class:1
-2718,-1444,-2519,-1471,-32965,-1272,-33268,4189, class:1
-4905,-54,-487,-207,-1387,-96,-5214,2260, class:0
-2308,1245,347,276,1210,1993,-2617,4857, class:0
2866,16392,-66,-152,-5327,16125,-5387,16723, class:0
-2372,13596,-2277,5250,5268,25731,-2372,28040, class:0
-41530,-32010,-39720,-35583,-40875,-38776,-62440,-32010, class:0
-1335,10093,-409,-585,-582,12411,-5344,15208, class:0
-291249,159486,38757,38558,-291221,159443,-291391,164409, class:0
