TSS,polya,exon_intron,intron_exon,start_codon,stop_codon,gene_start,gene_end,class
-6402,1449,2019,1353,-6167,6613,-9715,10740, class:0
-9225,-1374,-804,-959,-8990,3790,-12538,7917, class:0
-12277,957,-3856,730,-12042,738,-15590,4865, class:0
5367,-3490,-3442,-3568,-7060,42560,-22343,42712, class:0
3315,462,58,-42,-322,21997,-35795,24051, class:0
-438,-963,-343,-688,-6529,15790,-42002,17844, class:0
-8599,-243,-3199,-724,-22686,-367,42525,1687, class:1
12638,8110,423,335,-49105,10966,-49129,51082, class:0
-37,28837,154,4481,47,-48839,-701,-46467, class:0
7222,13506,7277,7716,7734,36593,-16032,41158, class:0
6404,12688,6459,6898,6916,35775,-16850,40340, class:0
-22956,1750,-968,376,-43394,582,-43530,1750, class:0
567,-327,-311,-444,-3554,4751,-4184,4785, class:0
-1512,6772,212,15,-1448,6740,-1512,6772, class:0
-1969,87307,-1792,72479,-1969,92550,-2289,92914, class:0
12843,27956,13025,13128,13163,33199,-61640,33563, class:0
-13974,1100,1129,893,-13693,6343,-88496,6707, class:0
15085,29742,2714,2598,-49151,25570,-49491,35320, class:0
-14085,572,-9093,-3642,53842,-3600,53573,6150, class:1
2546,2350,616,548,605,1600,-2831,6649, class:0
1978,1782,48,-20,37,1032,-3399,6081, class:0
-2893,-1208,-1766,-1431,-4834,-573,-8270,1210, class:1
-2962,-5566,-960,1023,-52459,9680,-52523,10329, class:0
-4598,-415,-2383,-987,-4531,-905,-5601,1530, class:0
2705,3875,-120,242,-12484,11485,-12545,13186, class:0
2159,-1129,74,-20,-17488,6481,-17549,8182, class:0
-4218,5997,-3713,-3787,-4002,8702,-4218,11291, class:0
-381,-2183,-240,1012,-366,1743,-841,-2183, class:0
-6830,37672,-6433,9527,9614,41128,-6830,-43371, class:0
-3131,93,-329,2942,-3059,-318,-4091,4084, class:0
-5731,1480,452,342,-5659,412,-6691,1484, class:1
-6351,860,-168,-278,-6279,-208,-7311,864, class:1
1014,18502,1077,5174,5247,39848,-2841,42634, class:0
-249,3187,-158,-364,-197,14437,-27156,15513, class:0
33,4946,104,343,86,4760,-279,6446, class:0
-880,-1392,-324,-1767,9840,-286,8843,5758, class:1
800,1703,676,531,-16235,4114,-27662,9931, class:0
-2173,1137,-2129,726,12605,-2246,12537,1145, class:1
3540,22699,22,-93,-125056,21612,112694,35632, class:0
-19135,1326,941,829,100873,961,83938,6876, class:0
-21055,-594,-979,-666,98953,-659,82018,4956, class:1
-19984,2454,-19765,-3076,-3049,-1874,-19984,2454, class:0
-3903,4851,62,-48,-358,4,-3958,32864, class:0
-23590,-11577,176,111,-20045,6082,-23645,13177, class:0
10431,20042,10707,19717,10570,42587,-41655,42762, class:0
594,-108,-125,-297,-14442,4680,-72725,4948, class:0
9656,2716,1588,1253,13290,1915,9656,11856, class:0
1964,525,-2288,-1912,-1792,-302,1964,525, class:0
8024,2279,1114,-855,8276,-613,8024,2279, class:1
-1234,-419,-406,277,-1150,5125,-1542,-419, class:0
-2190,-1375,-478,-679,-2106,4169,-2498,-1375, class:0
8667,1514,-72,-208,-5592,10987,-25718,11571, class:0
5511,-1642,821,625,-8748,7831,-28874,8415, class:0
3085,4921,2977,2868,-10349,4688,-10349,30156, class:0
-17929,6856,-1173,-1271,-22890,6605,-46294,6862, class:0
-34,750,121748,121772,41,535,-34,750, class:0
-264,-1254,-19015,-13278,-228,182,-264,-1254, class:0
1103,1206,1205,1105,4980,3834,4832,4379, class:0
-1480,2858,-325,272,285,2834,-6469,-3999, class:0
7430,11641,592,500,8229,16922,-8892,18401, class:0
-617,433,-428,301,-1432,1178,-1540,-1680, class:0
-1156,-6928,1639,-7029,8311,-8456,-1156,-6928, class:0
-4530,-6837,-2177,-2295,-8109,-7837,-4756,-6837, class:0
-1475,-205,-1005,-357,-2818,-258,-12679,954, class:0
-594,3253,-436,2504,2523,6499,-4954,7822, class:0
-1297,133,-1277,-275,-253,91,-1297,133, class:0
-5630,1100,-5501,456,476,826,-5630,1100, class:0
-8,1900,20,1197,1217,1456,-8,1900, class:0
-165,1512,-77,1079,1100,1396,-165,1512, class:0
-654,1023,-566,590,611,907,-654,1023, class:0
-1186,491,-1098,58,79,375,-1186,491, class:0
-1235,442,-1147,9,30,326,-1235,442, class:0
-1327,350,-1239,-83,-62,234,-1327,350, class:0
-365,2057,-332,862,885,1823,-365,2057, class:0
-1008,1414,-975,219,242,1180,-1008,1414, class:0
-1446,976,-1413,-219,-196,742,-1446,976, class:0
-164,1210,-101,-288,-220,1175,-1551,1813, class:0
-4165,-2900,1396,1268,-4076,9070,-4311,12795, class:0
-770,33,-309,-58,-2865,-537,-3474,39, class:1
-6513,-646,882,585,-5326,-765,-7480,3704, class:0
-686,4679,-384,750,-5633,5239,-5641,6624, class:0
662,-1684,780,-662,-576,-1741,-1454,-1684, class:0
-46,-2392,72,-1370,-1284,-2449,-2162,-2392, class:0
-307,932,-61394,-60819,-307,817,-307,932, class:0
-781,458,-61868,-61293,-781,343,-781,458, class:0
7477,-5370,7642,-5472,15738,27738,-16608,-28667, class:0
-21,5479,10,1613,1617,6802,-21,7022, class:0
-111,3049,-108,53,-813,4372,-2451,4592, class:0
-1228,64,49,-64,-4412,773,5985,993, class:0
1325,1741,1111,1016,-22279,10409,25589,10766, class:0
-1433,-131,-736,-563,-3338,-431,-3631,226, class:0
-117,824,225001,235578,-117,824,-117,824, class:0
423,671,687,403,423,-37531,-14290,-37204, class:0
-62,1716,26,249,-58,14816,-183,15497, class:0
-1721,1577,1239,1172,-1780,2714,-3002,3078, class:0
781,965,969,779,-3242,8313,-8524,8767, class:0
-175,9,13,-177,-4198,7357,8650,7811, class:0
-7873,18850,-7617,17068,-7625,17881,-7873,18850, class:0
-1993,-1,23,-61,4691,-1820,4572,4045, class:0
-6,1995,302,1346,16,1385,-28,7452, class:0
1533,8217,-1868,1808,6346,6412,6403,11471, class:0
17182,23853,17358,18159,21344,35718,-38132,51056, class:0
-781,4314,-671,4070,4120,33159,-232840,110872, class:0
-37844,-215,-19089,-1232,-58028,-1170,-294988,48724, class:1
-6956,1007,-6438,640,-10941,707,-29928,1007, class:0
-30475,-7038,-7848,-4103,-87674,-4063,-199323,7193, class:1
-31223,6442,-8596,-4851,-88422,-4811,-200071,6445, class:1
-32535,5130,-9908,-6163,-89734,-6123,-201383,5133, class:1
-32977,4688,-10350,-6605,-90176,-6565,-201825,4691, class:1
-15147,-15285,-15057,-15435,-15147,-32603,-16107,-31050, class:0
-1746,-1420,-1567,-1733,-45164,5949,-46124,24603, class:0
-13950,-798,-3334,-827,-13878,2582,-14020,13067, class:0
-1097,8497,-949,1452,-12958,8691,-13065,8724, class:0
-4330,231,-792,-405,-74192,-145,-106441,1519, class:1
-10436,-8667,-196,-261,9328,30796,-47114,32370, class:0
14567,15623,1342,1178,1209,22677,-55233,24251, class:0
-4666,2150,-358,390,-8467,1998,-8599,2942, class:0
-31234,38738,8552,8286,-31234,38418,-40795,39413, class:0
-53572,16400,-2245,-2396,-53572,16080,-63133,17075, class:0
-87491,50225,30136,29991,-84656,49504,-177808,204626, class:0
-1525,4104,-1455,873,1140,1544,-1525,4104, class:0
-2457,3172,631,-59,208,612,-2457,3172, class:0
-3743,1886,605,536,-1078,-674,-3743,1886, class:0
-24314,-13533,1579,1433,-24314,33587,-55758,-85496, class:0
-7237,-194,3417,-363,-62717,-4816,-94161,65981, class:0
-1152,3035,-36187,-34639,-961,22,-1152,3035, class:0
-1574,2613,-36609,-35061,-1383,-400,-1574,2613, class:0
-186012,-17663,-18316,-18419,-186012,129077,-256655,138326, class:0
-40,17104,104,3311,3320,-57221,-442,-54914, class:0
49952,68244,-206,-402,193002,86004,192405,87075, class:0
-392,491,-1920,-2010,82,216,-392,491, class:0
-1284,217,-224,-285,-1266,1392,-1332,2972, class:0
-4323,2335,2485,2265,2970,11176,-14133,18222, class:0
-10180,-3481,2068,1952,-2887,5319,-19990,12365, class:0
-16282,-279,-474,-525,-8989,-512,-26092,6263, class:1
-16692,61,-884,-935,-9399,-922,-26502,5853, class:1
-18084,-1331,-2276,-2327,-10791,-2314,-27894,4461, class:1
-19793,2194,-3985,2626,-12500,2646,-29603,2752, class:1
-20034,1953,-4226,2385,-12741,2405,-29844,2511, class:1
-20933,1054,-5125,1486,-13640,1506,-30743,1612, class:1
-21262,725,-5454,1157,-13969,1177,-31072,1283, class:1
-22140,-153,-6332,279,-14847,299,30645,405, class:1
-18125,17,-1280,-475,-128950,-439,-129134,2750, class:1
-17216,14902,-516,-692,-17107,13911,-17216,14902, class:0
-28950,3168,-1663,-1845,-28841,2177,-28950,3168, class:0
-43747,969,-24211,-2039,-88870,-1929,-164488,969, class:1
-43768,948,-24232,-2060,-88891,-1950,-164509,948, class:1
7434,8160,3931,3899,48364,27871,48364,36030, class:0
-1758,3326,81,-29,-5830,3285,-6220,4837, class:0
246,-1812,-1999,-2149,-1077,1862,-2291,1958, class:0
-1220,3,1073,1020,-3032,-93,-4246,3, class:1
-2211,1549,8,-190,-45,-16654,-20807,-16558, class:1
-2981,-725,-2031,-1014,8505,-756,8448,969, class:1
-3003,21397,-2895,21102,20681,50951,-94984,99187, class:0
-12022,3116,-5355,3024,-11541,3118,-14017,4218, class:0
-605,280,-408,-1733,39291,48033,63450,57442, class:1
-2070,-12775,-1606,-13553,-2062,-13520,-2135,-12775, class:0
-13507,-24212,-13043,17066,-13499,-24957,-13572,-24212, class:0
-1523,3397,-595,36,17364,203,16674,8856, class:0
-21607,1352,260,155,-36595,1249,-36853,28443, class:0
-23650,97,-1783,-858,-38638,-735,-38896,26400, class:1
-1023,-5550,-867,-6800,-963,-6788,-1084,-5550, class:0
-6858,-11385,-6702,-12635,-6798,-12623,-6919,-11385, class:0
2307,-3585,2479,-2689,-6141,11938,-10149,16139, class:0
-12405,6355,-7514,-6,-23146,237,-23203,6355, class:0
-22275,-117434,-8986,-9106,-36734,-123552,-36825,-117434, class:0
14881,-148600,7632,7468,7521,149574,-67991,-148600, class:0
-35060,105625,-34852,-35067,-42420,99633,-117932,115209, class:0
81290,10222,4401,4212,86452,4230,81290,19806, class:0
-141738,9221,6778,6577,6641,6889,-253069,94973, class:0
-11529,53051,42,-78,-11484,55565,-11822,60025, class:0
1887,232,-272,224,-39506,232,-50066,11327, class:0
452,1158,361,295,-50106,343,-50400,4014, class:0
-144,-94,-12,-19688,-170483,60992,-170538,69834, class:0
466,520,40,-20,-14997,5465,-41387,8539, class:0
3290,1279,-2401,-1289,12629,-1203,3290,1279, class:1
2580,569,2611,-1999,11919,-1913,2580,569, class:1
1586,36317,2131,7016,1895,64111,-9153,65272, class:0
-4255,1138,-2639,-44,-62237,-21,-73285,1140, class:1
-14118,2598,-487,-595,-14231,2386,-32868,2602, class:0
826,2431,911,903,-50858,2277,-50963,9451, class:0
-6482,-2706,-2998,-3138,-6482,-1646,71065,19969, class:1
-8721,2748,-5237,-5377,-8721,-3885,68826,17730, class:1
-12216,-11481,294,22,-104041,-32027,-107695,63051, class:0
-404,1959,29367,30449,-381,-1,-404,1959, class:0
7630,10027,-7485,7631,-7515,24122,-7793,26649, class:0
4626,12905,-252,-362,5017,13076,-19987,13978, class:0
-46,492,107,35,-28467,5357,-45547,5946, class:0
-1377,51093,-334,-561,-1377,51093,-2235,57209, class:0
-3182,49288,-2139,-2366,-3182,49288,-4040,55404, class:0
-7685,1044,806,655,-12994,-12446,-13152,24719, class:0
-12474,-3745,-3983,-4113,-17783,14535,-17941,19930, class:0
-27032,77,103,-24,-32341,-23,-32499,5372, class:0
-32294,110,-2785,-1886,-37603,-1509,-37761,110, class:1
30826,31165,7217,7163,-161211,7179,-161264,31165, class:0
-8088,127,-13548,-82,-19280,6533,-19386,13891, class:0
-9108,-893,-14568,-1102,-20300,5513,-20406,12871, class:0
-16119,30247,2735,2555,-15858,28311,-16119,41261, class:0
-9016,348,-5089,-2494,-8896,-2088,-57031,349, class:1
-9061,303,-5134,-2539,-8941,-2133,-57076,304, class:1
1180,38308,1536,2130,-14206,43152,-14374,44134, class:0
1062,31224,1119,1826,-21290,36068,-21458,37050, class:0
-16352,191,-10111,-776,-57875,-517,-58043,465, class:1
-16374,169,-10133,-798,-57897,-539,-58065,443, class:1
1419,7321,120,35,73,27019,-49146,29031, class:0
41888,13304,-5621,-5676,51680,280271,-179535,-278431, class:0
-1073,1697,-799,1472,-891,-14743,-1889,-13647, class:0
-40933,-2762,-2664,-2800,-40751,11105,-41749,14349, class:0
-53272,-1072,-15003,-1467,-53090,-1234,-54088,2010, class:1
-53882,1400,-15613,-2077,-53700,-1844,-54698,1400, class:1
-55122,160,-16853,-3317,-54940,-3084,-55938,160, class:1
3464,8061,3699,3529,-21648,8061,-24287,8665, class:0
-2217,2380,-1303,-1473,-27329,2380,-29968,2984, class:0
-6739,14267,997,767,-6691,12551,-6739,14267, class:0
-10932,10074,-68,-168,-10884,8358,-10932,10074, class:0
-601,337,-46974,-46391,-601,337,-601,337, class:0
-830,279,-308049,-307466,-830,279,-830,279, class:0
1076,2512,-1164,1093,-3312,1545,-4376,2513, class:0
-2070,3754,78,-1698,-2070,2787,-3134,3755, class:0
-2431,910,-2140,-699,-690,59,-2431,910, class:0
-1730,1611,-1439,2,11,760,-1730,1611, class:0
-634,2707,-343,1098,1107,1856,-634,2707, class:0
3254,400,-3227,-19,3276,13,3254,674, class:0
-2966,1159,-2468,740,-3876,772,-3972,1433, class:0
-3583,1560,1178,970,-3579,1408,-3686,1593, class:0
-2126,-832,-1460,-1566,-2122,-1456,-2229,3050, class:0
-1102,982,24516,34078,-1021,-341,-1102,982, class:0
-1003,1081,24615,34177,-922,-242,-1003,1081, class:0
2882,415,-845,-844,4420,1791,2882,2365, class:1
-107,3516,-56,-121,-14472,3102,15396,5394, class:0
657,1206,828,919,-203,450,657,1456, class:0
-298,1712,1334,1425,303,956,-298,1962, class:0
-4619,1911,-1071,1125,-27720,1543,28183,12606, class:0
4,4599,233,95,-4699,4553,-9506,35627, class:0
4113,22942,285,224,-76852,20859,-83036,46626, class:0
5824,-18133,5894,6645,5891,-22640,-16847,-18133, class:0
-4781,954,-450,117,1563,-330,-19572,4311, class:0
-15886,71,-6395,-5109,-15865,-4897,-15933,71, class:1
-15490,467,-5999,-4713,-15469,-4501,-15537,467, class:1
-14063,1894,-4572,-3286,-14042,-3074,-14110,1894, class:1
-14317,634,-2279,-1970,-14188,-1752,-17992,3205, class:0
-13415,1536,-1377,-1068,-13286,-850,-17090,4107, class:0
-1438,602,646,408,-1309,11127,-5113,16084, class:0
-8787,7738,6983,6840,6900,19165,-30203,19595, class:0
-361,36543,-225,-1186,-1014,47970,-1398,48400, class:0
-338416,-322196,-325256,-324399,-349642,-324307,-357898,-322196, class:0
-336915,-320695,-323755,-322898,-348141,-322806,-356397,-320695, class:0
-7210,1212,166,62,-9738,729,-13293,1462, class:0
-108114,-104340,-105107,-104861,-108111,-104758,-110673,-104340, class:0
-108045,-104271,-105038,-104792,-108042,-104689,-110604,-104271, class:0
-107081,-103307,-104074,-103828,-107078,-103725,-109640,-103307, class:0
-1657,-3307,-825,-998,-846,-10620,-107017,28753, class:0
-749,5943,5,2129,-208,5770,-749,5943, class:0
-10289,-3571,-3513,-3630,-89837,7881,-109024,8708, class:0
-587,3021,413,275,-529,2723,-587,3021, class:0
298,1756,-271,1224,-436,1294,-1277,2552, class:0
2338,-18,-254,-112,-5928,3043,-6122,3655, class:0
3147,791,130,44,-5119,3852,-5313,4464, class:0
3624,1268,607,521,-4642,4329,-4836,4941, class:0
4302,791,-437,324,-3738,527,4302,2587, class:0
-7045,-5627,376,296,-5544,-7994,-19363,25299, class:0
-5409,-16026,-2939,-3045,10450,-17145,-7091,-16026, class:0
-3976,-14593,-1506,-1612,11883,-15712,-5658,-14593, class:0
-5787,-3940,3202,3110,-68298,33427,-68378,46674, class:0
-7443,2686,414,309,-7443,2692,-9603,2692, class:0
-7280,2849,577,472,-7280,2855,-9440,2855, class:0
-1585,-15672,-1268,7199,-17996,-16863,-1585,-15672, class:0
-2943,-109,14295,22762,-2433,-1300,-2943,-109, class:0
-2693,141,14545,23012,-2183,-1050,-2693,141, class:0
1699,10792,1074,975,1743,-10907,-11462,-17919, class:0
-2219,-8676,-1663,-9454,-1897,-1664,-2219,-8676, class:0
-10458,-12256,-10326,11400,-10403,-13845,-10504,-12256, class:0
-1859,342,463,272,-2722,938,-5037,17773, class:0
-286,10534,-251,7687,7719,8460,-307,10537, class:0
-1413,-1265,-871,-998,-2553,3029,-2559,3153, class:0
-3692,2420,28,-49,-828,2105,-3732,2425, class:0
-69,-57,-44,-141,-89,20475,-14398,23671, class:0
-401,-372,-206,-410,3878,24442,-10431,27638, class:0
-4712,11356,-4614,10496,-4700,19217,-4775,20576, class:0
-4083,11985,-3985,11125,-4071,19846,-4146,21205, class:0
-12356,-64,-3627,-326,24430,-195,24255,1510, class:1
-18251,36140,-18191,33116,-18244,-38769,-18251,-38265, class:0
-7140,796,25,-70,26014,787,23888,1090, class:0
-1127,5578,-1089,5284,-2007,-27808,-2098,-27627, class:0
-4145,714,-2903,-1825,-11930,-1717,-37721,714, class:1
-3507,-761,-2265,-1187,-11292,-1079,-37083,1352, class:1
86,7219,-108,6798,182,20992,-754,22482, class:0
-1113,-653,216,75,-37646,-653,-38555,4361, class:0
266,548,-57,110,-5385,1048,-5585,1259, class:0
-7197,20820,-6563,7714,-7197,20200,-7197,21043, class:0
-1798,3312,-757,-878,-6805,1788,-6904,9866, class:0
-4210,798,-2870,-2041,-3446,-1530,-29181,803, class:0
-1172,1570,168,-410,-408,1508,-26143,3841, class:0
15506,36,-3704,-2313,16623,-2095,15506,36, class:1
15526,56,-3684,-2293,16643,-2075,15526,56, class:1
-3460,404,652,265,289,660,-3474,3180, class:0
-18293,165884,-18162,124736,-18276,210899,-18297,220305, class:0
-10504,12300,-5456,-5837,-5549,11357,-10811,12833, class:0
-925,-52,-6391,107,-6613,144,-8982,1697, class:0
-10337,2580,622,438,-10337,2580,-10337,2580, class:0
3055,4880,95,-53,3148,4701,3055,4880, class:0
-6095,35,-933,-717,-5888,-1321,-24963,35, class:1
-5270,-187,-108,108,-5063,-496,-24138,860, class:1
-834,481,-155702,-154696,-595,-41,-834,481, class:0
22420,93179,22714,22603,-223585,-221779,-94798,-221564, class:0
12259,432,-4940,-2848,-11946,-2733,12259,438, class:1
-11912,1352,-4020,-1928,-11026,-1813,13179,1358, class:1
-636,18954,-513,5316,-622,15374,-892,25046, class:0
1786,2058,1798,1703,-13627,14138,-14149,19649, class:0
2577,2849,2589,2494,-12836,14929,-13358,20440, class:0
3,3434,95,1594,2401,4094,-64,4613, class:0
-20551,-9111,-13970,-9202,-23669,77641,-56061,78129, class:0
-10676,764,-4095,673,-13794,87516,-46186,88004, class:0
56962,-1301,11520,-1548,57178,52592,56962,53549, class:0
57427,-836,11985,-1083,57643,53057,57427,54014, class:0
-48831,10057,-12935,9810,-48995,63950,68320,64907, class:0
-16424,-19129,-16115,16866,16952,-20322,-16429,-19129, class:0
28691,20069,5483,5375,-45827,42452,-46911,42464, class:0
-855,28,-530,-268,-9109,-7,12224,30, class:1
2236,944,2549,-2533,7712,-2358,2236,944, class:1
2670,1378,2983,-2099,8146,-1924,2670,1378, class:1
2854,-1542,3167,-1915,8330,-1740,2854,1562, class:1
