TSS,polya,exon_intron,intron_exon,start_codon,stop_codon,gene_start,gene_end,class
-701,1724,-34,-211,-685,1582,-711,-8062, class:0
-120,2305,-100,-16,-104,2163,-130,-7481, class:0
54205,60276,-28,-173,-60179,91745,-63277,92695, class:1
-16706,-64,-4668,-4359,-16577,-4141,-20381,816, class:0
-4925,-697,-1158,1146,-4759,-1041,-4950,1887, class:0
-3344,884,423,-430,-3178,540,-3369,3468, class:0
9094,25619,9416,-12110,-11938,37046,-12322,37476, class:0
3111,1611,-2647,-2774,3369,-2669,3111,1611, class:1
4364,-1146,-1394,-1521,4622,-1416,4364,2864, class:1
-2137,-1167,-1649,-1759,-2118,-5352,-2312,-4782, class:0
199,1346,-1173,1223,1156,-3244,55955,47020, class:1
3292,-1524,-24,-132,-5093,21663,-32123,-70762, class:1
-958,2231,-817,-979,-979,2165,-2784,2232, class:0
8640,2050,-995,-1130,-17301,10079,-23803,16762, class:0
-4408,-9047,-4295,5491,-8611,18769,-15113,25452, class:0
-7816,1922,1818,1756,-8615,6343,-14258,-18081, class:0
-234,1657,-75,-137,-95,-10854,-5738,-9561, class:0
-1029,112,-889,-369,-1380,-914,-1748,128, class:1
3039,807,3435,-4329,3047,-3202,3039,807, class:0
-5104,20766,1413,1290,-5104,20728,-5815,27987, class:0
-1248,4821,74,46,758,19469,-16595,-20091, class:0
-1209,899,-841,842,-1375,-3854,-5165,-5356, class:0
-833,1644,-276,1047,-807,1288,-833,1644, class:0
24691,14480,14887,14427,-25621,23011,-38268,29898, class:0
-7753,795,-548,465,-7607,3395,11878,4245, class:0
9030,148,-2556,-1300,9066,-1211,9030,148, class:0
-2351,13717,-2253,12857,-2339,21578,-2414,22937, class:0
1984,10741,2088,7717,7795,14201,-43650,16159, class:0
1422,870,237,202,12406,4619,12374,5023, class:0
1600,2707,-30,56,-10625,12113,-12751,-35549, class:0
-3832,2917,1720,1612,8859,2421,6672,5847, class:0
-7892,112,-246,-362,-7595,2599,-8198,21430, class:0
-3826,-1819,3342,-2297,-18964,-2234,53179,9924, class:0
-7956,4149,-3714,3568,-7998,8972,-9210,12989, class:0
-17308,2491,-3217,-1072,-17289,-808,-17362,2491, class:1
5115,9495,1431,1298,5130,2024,-28445,22808, class:0
-10547,-9357,8072,7834,-9666,-14323,-11628,-12705, class:0
-2469,498,38886,45177,-2418,-1063,-2469,498, class:0
-2228,9106,-1345,5272,5397,9051,-17190,38802, class:0
-2477,3641,-988,1082,-1422,3132,-3999,3641, class:0
763,853,-3096,674,17555,10021,14978,11015, class:1
-23197,-9541,-9725,-9799,49566,-9662,-80487,78851, class:0
-10566,39962,-6157,-6217,-6200,39841,-30984,-125436, class:0
-4422,46106,-13,-73,-56,45985,-24840,-119292, class:1
-4318,11,-798,-171,-31844,-160,-32366,1432, class:1
186,878,-110,78,-155,1538,-2620,2057, class:0
-18558,470,143,-27,-10611,453,-33469,6498, class:1
-12342,7164,1886,1765,-12331,7501,-12495,26822, class:0
-5188,14318,-5117,8919,-5177,14655,-5341,33976, class:0
495,1257,-14672,-13534,502,1167,495,1257, class:0
426,918,-18,82,-710,87,-858,3155, class:0
-34254,184720,-34076,-34639,-36831,194056,-36937,198651, class:0
52160,11622,-38062,10907,52298,10926,52160,101606, class:0
-1041,3041,-387,857,-945,1926,-2909,3041, class:0
-101836,152118,-27,-95,-101885,405816,-102361,420874, class:1
-3334,109,-686,-165,-13521,-693,-13576,109, class:1
6371,57,-1884,-156,6413,-57,6371,96, class:1
1285,1702,1400,1288,1303,11366,-4544,24811, class:0
-1125,-922,-933,-1041,-7845,3527,17491,8996, class:0
735,191,-15,-109,2155,33,-7827,18996, class:1
-2546,744,-583,375,-32117,-613,-35598,1987, class:0
-42286,236353,-42159,90605,90741,310792,415630,386992, class:0
-27784,-2304,4589,-2759,-60879,-2550,-68319,63031, class:0
-339,2011,30693,34919,278,1249,-339,2011, class:0
-125867,-122352,-125658,-122856,-125832,-122624,-125867,-122352, class:0
-21879,9086,2144,2e3,-21858,-8364,51283,13217, class:0
-7769,-71,-2370,-467,-17504,-411,-17619,4986, class:1
-76,759,-39,67,-5256,11837,-5371,17234, class:1
-58,777,-21,85,-5238,11855,-5353,17252, class:1
-7466,-849,-418,-481,-11509,21492,-85402,49245, class:0
-5932,-591,-1481,-763,-12125,-626,-20915,2154, class:1
-1723,117,-1334,-97,-34831,-3342,-34937,117, class:1
-480,-1067,-91,-227,-33588,-2099,-33694,1360, class:1
110,-603,349,250,-31201,288,-31307,3747, class:1
297,225,-525,-144,-30373,-136,-30479,4575, class:1
-133,164,-21,-166,-29869,261,-29975,5079, class:1
3103,-1180,-174,173,-15115,15015,-15221,19833, class:1
5839,1556,-69,-126,-12379,17751,-12485,22569, class:1
7654,3371,275,237,-10564,19566,-10670,24384, class:1
8387,4104,151,89,-9831,20299,-9937,25117, class:1
-347,-724,-39,-106,1308,35593,-50561,83561, class:1
-22754,-14020,-19984,-17920,-22256,-17746,55207,-14020, class:0
10089,-49335,10559,10110,10128,-50437,-16965,-49335, class:0
14247,6631,-2942,-2988,-21610,-2986,50878,18508, class:0
-46254,9356,4317,4193,-46120,8106,-46269,12741, class:1
-10493,-38349,-799,-940,-10406,-43953,-10493,-38349, class:0
-4285,-280,-1783,-495,-5870,-154,-29690,639, class:1
-4062,18207,-3789,16861,-6509,22643,-6893,23436, class:0
92,23722,267,22376,-994,28158,-1378,28951, class:0
-49140,252,-1721,-1619,-48999,-1513,-49140,252, class:1
-34095,15297,-4095,-4223,-33954,13532,-34095,15297, class:1
-25341,24051,-14,61,-25200,22286,-25341,24051, class:1
-56402,1593,-2642,-421,-56205,-237,-64433,2380, class:1
-13441,-19116,-2564,-2651,-13244,18106,-21472,-43964, class:0
1191,10687,1253,1147,-29946,23450,30452,27925, class:0
-5061,107,-2555,-219,-5014,-159,-6578,115, class:1
-544,1043,-83736,-75634,-493,1042,-544,1043, class:0
4431,6320,4243,4076,13762,6485,12976,10633, class:0
-13112,-2601,-3155,-3220,-45737,-3343,-55010,11136, class:0
422,2936,495,336,-20806,21588,-30079,36067, class:0
46410,1837,1871,1753,48171,2606,46410,4750, class:0
28948,-28159,-29066,-28969,-29155,78129,-29182,80273, class:0
-11321,1031,-5081,-4110,16248,-2722,16089,1031, class:1
2535,50684,2566,33645,50148,53733,2535,53094, class:0
377,2499,484,1712,1745,2821,-12375,4759, class:0
-2204,86,-1041,-702,-3318,-638,-4088,93, class:1
-17407,-13181,-16874,-16121,-18160,-15994,-18368,-13181, class:0
-3521,40,-47,-93,-3510,-43,-4017,-20630, class:0
5919,6143,6066,5836,19476,5935,18093,8785, class:0
-4022,898,-2964,-2501,-3101,75,-4022,898, class:0
-9791,1480,-8532,-7432,-8669,-395,-9791,1480, class:0
-16097,1761,-5300,936,-16051,1114,-16959,1761, class:0
-447,325,134,-28,-6,426,-659,497, class:0
-2,865,28,512,534,966,-119,1037, class:0
-125,1884,-51,447,944,1917,-184,-1985, class:0
-4927,-2462,-4383,-2962,-20999,-2829,-115627,2623, class:1
-467,1344,-435,493,-751,-4486,-3073,-4046, class:0
80,803,4,-97,-3428,1711,-3556,-4030, class:0
-883,-1859,-821,2074,-1257,-2858,-1385,-1859, class:0
-9569,1134,-369,-550,-9500,815,-10047,1548, class:0
-2976,2845,-2118,2224,-2907,-2165,-3454,8141, class:0
-100,1810,-25,-198,6589,1651,6070,4431, class:1
-6758,1006,-4818,-77,-6473,401,-6758,1006, class:0
-238,7526,104,192,47,6921,-238,7526, class:0
10195,-2961,-222,-500,-13498,4348,-13656,25487, class:0
-3955,7244,2718,2691,-14554,7225,-14922,11614, class:0
2998,73,-1146,-870,4222,-811,2998,73, class:1
33635,2386,663,571,33714,2386,33635,5051, class:0
-5130,-18969,-5047,15669,-5107,-19094,-5285,-18969, class:0
-858,3388,-446,-509,-800,8801,-858,8916, class:0
-2628,515,-280,96,-2622,281,-2628,515, class:0
-1872,1271,-196,-276,-1866,1037,-1872,1271, class:0
17167,-38954,-4601,4593,-33949,31014,-48559,-51073, class:0
-6e3,-1194,-4020,-2231,-13645,-1966,-54102,4022, class:1
9794,-1662,4373,-1847,14978,11216,14776,12515, class:0
-43540,177,-9704,-9394,-43540,-8214,-130180,177, class:1
-38975,13908,8278,8125,-39359,13791,-39751,13909, class:0
-520,152,-39,55,-9095,2363,-16931,4010, class:1
-844,529,-224,263,-5265,672,-5402,3234, class:0
19590,-1348,54,-115,19634,-1348,19590,2729, class:1
20319,-619,-670,614,20363,-619,20319,3458, class:1
20952,14,-37,-213,20996,14,20952,4091, class:1
-12049,3528,611,558,-89336,93320,-129395,141553, class:0
-55403,-50351,-54972,-54863,-55116,-52429,-55467,-50351, class:0
-15548,-17050,3021,2882,-15436,-17849,-15663,-17050, class:0
1031,11796,1179,-4095,5405,12870,-6668,19430, class:0
-15554,4178,49,-70,-15523,2787,-15554,4178, class:0
-346,-14620,47,9620,-315,-15954,-346,-14620, class:0
11225,3476,-5059,-5225,-12463,-5127,-20543,13863, class:0
4157,301,240,8,-7752,1167,-9145,9716, class:0
-524,1803,-111,514,-9814,1661,-10314,2346, class:0
-6521,226,-4108,-630,-12481,-428,-12632,4341, class:1
-18669,-14,-6775,-313,-107066,-185,-194712,9041, class:1
-26219,-24024,-26161,-26032,-46811,-26e3,-46922,157168, class:0
15142,17986,-2429,-2483,-20957,21467,-21850,23347, class:0
-20540,287,-3929,-708,-26746,-667,-65786,287, class:1
-1753,-22805,-1654,-9078,-38753,34253,-64007,39046, class:1
-8431,-3275,-116,-220,-19223,-14746,-44477,58576, class:1
-7293,-2137,-727,918,-18085,-13608,-43339,59714, class:0
-3015,47,-2854,-1913,-22525,-1753,-27375,48, class:1
-2281,781,-2120,-1179,-21791,-1019,-26641,782, class:1
-1929,3991,1277,1198,-2015,-11162,-6804,-10717, class:0
-8311,23777,-7971,12419,-8256,31809,-8311,33740, class:0
-1308,253,-1025,-597,-46985,-516,-47135,253, class:1
-2990,-5026,848,753,720,-5287,-3926,-5026, class:0
7239,-442,-3577,-703,8222,-567,7239,1077, class:1
7589,-92,-3227,-353,8572,-217,7589,1427, class:1
-24418,-15259,-146,-237,-24341,-34271,-24433,-32674, class:0
4265,17018,3452,3272,-16747,17135,-85169,26078, class:0
7575,61678,7722,27899,7599,61795,-40509,70738, class:0
-1098,-3345,-757,-4159,-877,-3875,-1098,-3345, class:0
-2985,40740,-2906,-3017,8656,40385,-58260,44807, class:0
28836,18540,2110,1971,95752,16650,28836,18549, class:0
-23962,142,-1186,-177,-53282,-89,-53691,1808, class:1
-3369,214,-2810,-681,-3304,-459,-3369,214, class:0
1473,-6625,2073,1839,1985,-11242,-97054,33866, class:1
-22425,9340,5719,5574,5615,54120,-24453,106467, class:0
-151,-26,-39393,7693,-147605,190316,-155514,207332, class:1
-727,-357,-542,-1268,-8976,-597,-1721,2610, class:1
-9244,-357,-2089,-393,-77765,-201,-91373,1507, class:1
16402,-12289,-14315,-13932,16587,-12954,16402,-12289, class:0
-528,410,-350647,-350028,-528,410,-528,410, class:0
-825,8780,57,-556,-125,12910,-1823,14364, class:0
-1856,906,-69592,-69277,-779,-330,-1856,906, class:0
-645,-2836,-34,-130,-14680,4092,-14759,4927, class:1
-5443,107,-676,-27,11024,-24,10818,129, class:1
-5465,85,-698,-49,11002,-46,10796,107, class:1
-5495,55,-728,-79,10972,-76,10766,77, class:1
-4884,-1392,344,242,-17196,-6123,-17435,16142, class:0
-4220,140,-1066,-215,-6812,-174,-9186,148, class:1
-4458,-40796,-4158,14599,-4414,39794,-4458,-40796, class:0
109094,-222202,-92323,-92472,109497,445421,-404951,448151, class:0
-49527,13986,4446,4375,4375,13225,-49749,79851, class:0
-9170,2075,-398,-565,-9408,-9010,-14410,13486, class:0
36141,2655,-3084,-215,36299,-99,36141,3400, class:1
4635,26009,4857,4670,4635,26009,-21589,26307, class:0
10923,15510,7868,7805,7863,15232,-18558,17220, class:0
-8237,21781,-8185,-8231,-115942,185010,-115946,202351, class:0
-6434,723,-1816,-228,-13939,-130,-15774,747, class:1
-12236,100,-5255,-2021,-12031,-1693,-33616,104, class:1
-11886,101,-4411,-3877,-64219,-3737,-65112,101, class:1
-11830,3757,3708,3592,13125,5148,12907,7020, class:0
-1971,-453,-1761,-35,-3242,-61,-3285,-3415, class:0
-6194,-1476,-1659,-1686,-9217,2466,-9271,4640, class:0
-735,3194,94370,101992,2282,3124,-735,3194, class:0
34084,8304,-1028,-940,34164,-815,34084,8304, class:1
-3757,33,-457,-167,-4434,-147,-4514,128, class:0
-546,1494,-431,1164,-491,1546,-844,-5776, class:0
-32192,81,-6612,-1225,-45102,-829,-48432,153, class:1
-3438,4526,2128,2085,-34913,13730,-65848,42969, class:0
-11643,584,-4693,314,-35982,-4707,-36253,584, class:0
34938,382,-4496,-1348,34974,-1217,34938,382, class:1
-1791,10310,-1745,-1813,-8749,10189,-12169,20291, class:0
116202,116922,18764,18619,-119592,116393,193817,124136, class:0
-1692,393,542,-100,-8073,-13691,-69453,-34957, class:1
-7956,-2737,3190,3074,-42022,3189,78785,9069, class:1
-16536,489,-5390,-3563,-50602,-5391,70205,489, class:1
-2030,115,-1949,-436,-14917,-372,-22551,1235, class:0
-13969,3741,-4329,-359,-13588,-160,-13969,3741, class:1
-17e3,710,-7360,-3390,-16619,-3191,-17e3,710, class:1
-17372,338,-7732,-3762,-16991,-3563,-17372,338, class:1
-3221,8435,-2897,4118,3666,4133,-3221,27705, class:0
-250,2022,-208,219,270,2597,-482,5808, class:0
-1716,153,-521,-335,-10035,-177,-10270,1425, class:1
-1861,8,-666,-480,-10180,-322,-10415,1280, class:1
-10720,-1986,-1985,-2096,43089,16049,42967,32006, class:0
-46984,-346,-2186,-406,-47657,-198,65147,1651, class:1
226208,13742,-55044,12681,226715,12732,226208,94702, class:0
174128,-137242,-7869,-7976,589790,209556,589206,213769, class:0
-589,-150,-15,-231,-7925,992,-8566,7624, class:1
-1551,-564,-977,15,-8887,30,-9528,6662, class:0
-3035,76,-2461,-242,-10371,-222,-11012,5178, class:1
-6187,22065,2389,2276,-6134,15618,-6187,22065, class:0
-5740,29145,-604,-694,-5695,27446,-5740,29145, class:0
-2516,754,-2315,575,-2516,754,-2516,754, class:0
-3285,-15,-3084,-194,-3285,-15,-3285,-15, class:0
-11789,5684,-476,-611,-32522,2735,-173110,5684, class:0
-15542,-60087,-15090,-60995,-15500,-60817,-15734,-60087, class:0
3130,45289,-17,-190,3848,52163,-19111,63239, class:1
71226,78,72345,-265,72166,-163,71226,2620, class:1
-36116,-149,-3102,-1110,-28741,-748,-61587,3060, class:1
-9167,-162,-416,-640,-1792,-404,-34638,30009, class:1
-1300,8814,-519,-712,23866,32927,-1307,63340, class:0
-9915,2169,-4330,-337,-44794,-4350,-45252,2169, class:1
-9215,2869,-3630,363,-44094,-3650,-44552,2869, class:0
420180,443750,420307,425006,425091,444686,420180,447241, class:0
-1282,704,518,348,-1298,22066,-5085,22651, class:0
-21921,54495,8283,8198,-21598,49936,-21921,54495, class:0
4436,22875,-402,-480,-17313,19711,-17682,29125, class:0
-34142,230,-2366,-420,84707,-212,84552,820, class:1
1281,7248,1831,1760,1776,7112,-34100,119349, class:0
9746,-28990,-21,-68,9862,154169,-92470,166394, class:1
-7011,-962,-961,-316,19836,1082,11955,1473, class:0
-44105,14077,5838,5674,-44054,13769,-45513,17789, class:0
-2390,2638,308,279,-2384,1216,-2453,2641, class:0
-6412,2619,-4158,1034,-7310,1416,-31322,2619, class:0
-60802,963,-2709,-727,-60519,-607,-87263,2568, class:1
-9439,33607,-9090,32896,32919,46626,-9541,46775, class:0
6383,122,-2241,-1364,6405,-1131,6383,128, class:1
-34228,107,-6860,-3845,36613,-3835,36367,114, class:1
-28310,2896,-942,-1020,-42429,2083,42285,6032, class:0
-4541,528,121,33,-4693,4815,-4725,5150, class:0
-4781,420,-2497,-689,-4662,-343,-4781,420, class:0
-118,-5800,-91,5417,-113,-7982,-200,-5800, class:0
-2705,29006,-2676,5627,-2707,55542,-2827,55960, class:0
-61131,-1112,-2565,-1340,-61022,-1337,156626,17718, class:1
-19115,-21050,-18836,-24831,-30585,-24738,-19115,-21050, class:0
-2583,336,-772,-128,2758,-75,2738,702, class:1
4364,8270,4459,5239,5255,5710,4364,8270, class:0
29,-2699,139,23,31,2759,-536,-2699, class:0
-240,2490,121,18,-238,2490,-805,2718, class:0
-1165,1565,117,-4,-1163,1565,-1730,1793, class:0
-1570,1160,-288,-368,-1568,1160,-2135,1388, class:0
-1776,954,430,290,-1774,954,-2341,1182, class:0
-1881,849,325,185,-1879,849,-2446,1077, class:0
-2399,331,-193,242,-2397,331,-2964,559, class:0
-2708,22,-502,-67,-2706,22,-3273,250, class:0
-2194,8068,-156,-234,-2182,4847,-2686,13752, class:0
3432,6303,-1921,-1999,-3947,3082,-4451,11987, class:0
2580,5451,2226,2192,-4799,2230,-5303,11135, class:0
1963,4834,1609,1575,-5416,1613,-5920,10518, class:0
563,3434,209,175,-6816,213,-7320,9118, class:0
111,2982,-102,108,-7268,-113,-7772,8666, class:0
-2076,795,943,772,-9455,773,-9959,6479, class:0
350,-60,598,519,-11207,-979,-11711,4727, class:0
-5,63,78,-2,-14498,1052,-15002,1436, class:0
-353,-2,40,-76,-14846,704,-15350,1088, class:0
-1397,13,-395,-393,-15890,-340,-16394,44, class:0
-132,1467,29,468,430,1039,-132,7509, class:0
-2270,-1283,-1789,-1665,-2425,-1513,2828,4594, class:0
1381,-2730,1566,1872,2046,-2960,1381,3147, class:0
407,3873,-334,1287,-414,-11250,-428,-10926, class:0
262,3728,330,1142,-559,11346,-573,-11071, class:0
188,2958,226,372,336,10576,-1343,10951, class:0
147,2917,185,331,295,10535,-1384,10910, class:0
41,66,73,-50,-619,6944,-4975,7319, class:0
-32,-7,0,-123,-692,6871,-5048,7246, class:0
-674,-528,-642,688,-1334,6229,-5690,6604, class:0
-869,-723,697,493,-1529,6034,-5885,6409, class:0
