TSS,polya,exon_intron,intron_exon,start_codon,stop_codon,gene_start,gene_end,class
-39434,192,-5865,-1303,-14252,-1214,-40104,215, class:1
-59,2766,137,1045,1052,2842,-59,3043, class:0
688,1874,807,1171,1190,2872,-6099,3728, class:0
7707,9872,5984,5811,7682,9838,-23056,15633, class:0
308,620,440,331,417,339,-4048,1056, class:0
-13,-1097,68,-291,21,848,-959,-1097, class:0
-1310,18,-500,-374,-1276,-309,-2256,90, class:0
-113,5942,-40,2451,2508,6547,-836,-6204, class:0
-7664,34874,3333,3226,3241,38279,-7664,38960, class:0
9624,30674,-867,-974,-959,34079,-11864,34760, class:0
-2575,3215,-2264,2953,-3107,-2424,-3187,4004, class:0
2146,4022,927,753,19330,3387,19277,5765, class:0
-4267,5992,-4176,4153,-4270,4456,-4422,9833, class:1
3348,3561,1806,1722,-6701,2025,-6853,7402, class:0
-165,48,-410,-64,-10214,-34,9509,3889, class:0
-81,1717,-63,144,-4493,4024,-7808,4109, class:0
-6183,8807,-1803,-1889,22351,8700,22226,12165, class:0
8190,8529,-669,-889,-734,8543,-11125,9773, class:0
-51825,107,113,-32,-29733,15193,-51879,16092, class:1
-14583,1030,1297,961,17417,1191,17324,12152, class:0
8205,1692,-1421,-774,8865,-587,8205,5087, class:1
-7482,10738,577,407,-7201,7648,-7861,10738, class:0
5890,154,-495,-236,6404,-141,5890,158, class:0
-1608,2142,-32,-119,-1711,7043,-2225,7451, class:0
-7557,-894,917,825,-7660,1094,-8174,1502, class:0
-401,-2863,-348,-3348,-4297,-3118,-480,-2863, class:0
2148,2110,2227,2054,-14168,2078,-15029,20040, class:0
5606,1991,5679,1587,-15096,14842,-24429,17683, class:0
4310,695,4383,291,-16392,13546,-25725,16387, class:0
-638,-4766,-231,-281,-21853,8085,-31186,10926, class:0
-4900,13729,-4865,8968,9056,37527,-4974,39200, class:0
4657,-445,470,407,408,23353,-19148,25026, class:0
-712,2753,-564,1548,1572,2393,-712,2753, class:0
26635,19601,-3599,-3701,19481,40934,-38667,42274, class:0
-270,1493,160,21,-4772,3342,-5717,4110, class:1
-2858,1875,-1526,1221,-2570,1253,-4544,2791, class:0
-4821,-88,-3489,-465,-4533,-106,-6507,828, class:1
-265,-136,72,-23,-15658,25267,-203040,202821, class:1
-4578,-9047,-3899,-10686,-4232,-10430,-4578,-9047, class:0
-4496,8519,-873,-958,-4199,7305,-5059,8557, class:0
-4624,8391,-1001,-1086,-4327,7177,-5187,8429, class:0
-12801,214,-6027,-1045,-12504,123,-13364,252, class:0
-6977,-25,-6272,-1547,-1517,-396,-7321,494, class:0
-4171,9884,-3861,-3924,-4761,13688,-4900,-10569, class:0
182,759,238,154,182,1308,-3932,1972, class:0
-1495,1398,1220,906,-2873,5023,-2952,19163, class:0
-7473,-5785,-50,-220,38200,6307,7761,7452, class:0
2144,1953,2278,1083,2664,1233,2144,1955, class:0
-4432,7414,-4314,6051,-4394,6790,-4452,11838, class:0
-9,38,56,-139,-1088,5776,-1387,5839, class:0
-407,3,51,-21,-6073,791,-6372,854, class:1
169,468,-283,-382,-1460,1628,-1806,1722, class:0
-622,138,-396,51,-2928,160,-3274,254, class:0
212,51,-47,71,-1572,1660,-1691,1737, class:0
28,1656,13427,14196,272,1387,28,1656, class:0
-36,-462,-80,57,-7291,870,14760,963, class:0
-885,109,-706,-44,-8140,21,13911,114, class:1
-1707,8985,-1567,-1664,-1625,2987,-1926,-15723, class:0
-577,5072,-498,2201,2296,5132,-1559,5670, class:0
-4990,659,-2076,18,-2117,719,-5972,1257, class:0
-6391,26230,832,709,34813,48002,-6431,55144, class:0
-4679,10,-4126,-730,-4254,-353,-13878,10, class:1
-7359,27838,-6819,26258,-6941,27624,-7427,29757, class:0
-11884,-2917,-2808,-2929,-8368,-7678,-12091,22500, class:0
-10987,12485,-1578,-1717,-11086,12460,-11236,25103, class:0
21863,23457,9461,9254,-27091,33711,-33144,63791, class:0
3735,17651,-553,-676,-7361,16385,-7651,17653, class:0
-9356,4560,-627,-804,-20452,3294,-20742,4562, class:0
-4339,65607,-4246,21714,-4339,57986,-4405,65608, class:0
19369,-5564,-523,-606,-25796,32051,-26128,-30267, class:0
-49475,247,-16629,-844,-52062,-768,286330,6646, class:1
-5271,-7275,2722,2586,-22667,8943,-42319,39059, class:0
-17987,13585,7840,7756,-17779,-17648,-21167,49805, class:0
1921,5011,-782,-917,-17742,10241,-56158,10811, class:0
95426,226498,95499,95428,-139460,228792,-139856,-253633, class:0
-14570,87893,4057,3909,-107349,113314,-107455,114811, class:0
-7897,30546,3551,3425,-4487,26785,-40868,47269, class:0
37650,158026,-35937,-36175,38135,311356,-162258,-313213, class:0
-22468,69293,-22382,-22504,-22391,-184072,-23367,-182171, class:0
-702,17295,-545,-2055,-553,15365,-6050,57674, class:0
4277,5116,3586,3425,3434,-8324,-29739,33985, class:0
-9668,-8501,2380,2229,-10511,16321,-43684,20040, class:0
-3313,89535,-75,-371,-1592,86149,-3313,90266, class:0
-102188,12629,-24092,11092,-102170,11098,-293977,289570, class:0
-135221,-20404,36162,-21941,125696,-21935,310274,256537, class:0
4707,14754,128,30,-95968,38991,-96019,-97334, class:0
-7359,19290,1097,877,-5626,18654,-13807,19292, class:0
-9937,16712,-871,-974,-8204,16076,-16385,16714, class:0
-7,45,74,-33,-1258,2571,-1333,45, class:1
-71915,44441,-1209,-1283,-71811,44090,-71915,44441, class:0
-1001,1536,1347,2280,1245,3366,-6749,19474, class:0
-209,23257,591,-1144,-106192,46502,-637017,49258, class:1
-3034,0,-1717,-1035,-154440,-281,-685265,1010, class:1
-3185,-151,-1868,-1186,-154591,-432,-685416,859, class:1
154,1053,1,319,-61,1996,-285,2916, class:0
44,943,-109,209,-171,1886,-395,2806, class:0
-203,696,175,-38,-418,1639,-642,2559, class:0
-13228,6,-4807,-221,-12993,-213,-16541,3914, class:1
-1874,12616,-1852,-1906,12306,13e3,-45509,27519, class:0
-23819,5569,-7501,481,-9639,753,40782,5574, class:0
-3860,3293,-1111,-1193,-15270,7448,-16094,8777, class:0
-5286,28,-1257,-130,-8274,-31,-9871,28, class:1
2057,410,650,210,-9770,249,-9846,3224, class:0
-1887,-1247,119,-24,-1800,-1548,-1969,24593, class:1
-20862,4620,52,-52,-20775,4353,-20944,5618, class:1
-23362,2120,-2448,1752,-23275,1853,-23444,3118, class:0
-25277,205,-4363,-163,-25190,-62,-25359,1203, class:1
56198,2805,2512,2353,57028,2527,56198,38338, class:0
-1946,1935,-1581,-1189,-1116,38,-1946,1935, class:0
744,-150,-134,-267,-3377,4928,-4007,4962, class:0
-3037,5247,239,106,-2973,5215,-3037,5247, class:0
23434,38547,23616,23719,23754,43790,-51049,44154, class:0
-1362,-73,140,-123,21259,8620,21184,14047, class:0
98,1268,140,20,-15091,8878,-15152,10579, class:0
-180,-1982,-39,1213,-165,1944,-640,-1982, class:0
638,2257,-237,145,-4748,2606,-5223,4102, class:0
186,1805,-54,-307,4986,2154,4898,3650, class:0
4354,1828,-3709,1343,4448,1363,4354,11168, class:0
-5389,834,948,801,-6703,4143,-10804,9946, class:0
-4671,-1447,1512,1402,-4599,1472,-5631,2544, class:0
-609,1216,-489,1132,-26032,8569,27024,11355, class:0
-21565,231,-5243,-891,-51359,-665,-51557,7494, class:1
-232289,-42448,-556,-744,-232516,58711,-232801,62373, class:0
-8599,78,-2170,-1876,-8421,-1817,-8867,78, class:1
48059,48695,48227,48305,48167,48645,48059,62902, class:0
-7873,-19327,545,165,-7867,-22718,-7935,-19327, class:0
-21252,31435,13246,12991,-21011,125657,-21746,139677, class:0
-2734,-2701,-2682,-2762,-55147,91521,-55882,105541, class:0
20840,39999,-9513,-9606,-107756,38912,-108491,52932, class:0
133,19292,335,116,126222,18205,109287,32225, class:0
-3083,5671,531,430,462,824,-3138,33684, class:0
-1593,-778,119,-82,-1509,4766,-1901,-778, class:0
-1688,-873,24,-177,-1604,4671,-1996,-873, class:0
891,-741,333,206,-4995,-7142,-5170,-6331, class:0
-1166,-908,-6,-166,-3505,4052,-6337,4976, class:0
-12550,-37040,-12245,22529,-12346,-37964,-12550,-37040, class:0
-4605,14263,-93,-165,-4313,12636,-4605,14263, class:0
-2333,1895,1965,1783,-2333,3716,-4603,-5460, class:0
823,-72,-752,-266,931,-230,823,683, class:0
-2639,8100,156,6822,6828,7100,-2639,8100, class:0
3328,-4552,3727,3693,3716,-21436,-22603,28984, class:0
181,-598,1103,-1028,-1011,2438,-5685,4877, class:1
975,-1058,-261,55,-6099,12727,-14109,14073, class:0
-16998,656,-1878,-819,29282,-807,29145,663, class:0
-35,1298,119,635,656,1012,-35,1298, class:0
212,568,255,190,212,568,-874,1338, class:0
-828,310,-16028,-15026,-352,4,-828,310, class:0
-956,182,-16156,-15154,-480,-124,-956,182, class:0
-30,1703,5,511,531,881,-30,1703, class:0
1436,-4609,5,-76,-59,-4807,-2666,-4609, class:1
-35,6008,71,-82,-27,4072,-4395,-6338, class:1
-257,91,-1622,30,-18063,19965,-23008,28323, class:0
-55,720,132,-63,15598,6026,15385,14384, class:1
170,417,463,382,13158,3586,12945,11944, class:0
-103,-1461,-195,365,-247,-2052,-460,-1461, class:0
-1410,1512,-471,452,-1374,1364,-1440,2795, class:0
4238,14530,4301,-8980,-23062,17254,-28084,17844, class:0
106,-849,-14,593,-34,-1639,-362,-849, class:0
150,3705,190,735,167,5354,-664,10520, class:0
-2987,1912,1736,1541,-2969,5917,-3210,-5860, class:0
-4081,1168,1345,1028,-5130,1241,-7422,2828, class:0
-322,356,103,6,-3506,1679,-5144,1899, class:0
-358,243,-78,-169,-1828,-4,-1871,666, class:0
-421,180,-141,186,-1891,-67,-1934,603, class:0
652,1068,438,343,-22952,9736,24916,10093, class:0
5067,-6908,5254,5087,-10811,27464,-27469,27718, class:0
-17470,5150,-375,-542,-4548,4927,-50006,5181, class:0
-1091,17188,-1052,11501,11560,17127,-1091,17419, class:0
-47,993,113,229,50,836,-47,993, class:0
1457,3887,-1165,-1366,-1225,3656,-4493,5546, class:0
-5450,331,-5180,-1960,-1785,-1384,-5450,331, class:1
-4887,4177,4323,4003,-4889,8973,-5134,10630, class:0
478,388,32,316,-494,728,-669,1316, class:0
-2687,-183,-2656,-853,-5850,-839,-6908,451, class:0
-14601,12122,10394,10340,-14353,11153,-14601,12122, class:0
-18886,7837,6109,6055,-18638,6868,-18886,7837, class:0
-443,1320,-257,359,-3671,969,-4781,1799, class:0
51554,39145,3462,3354,3381,54996,75019,71717, class:0
-13565,819,-3231,-1069,-12697,-3245,-14207,2690, class:1
-14299,85,-3965,-1803,-13431,-3979,-14941,1956, class:1
-5329,28429,-5220,-5345,-5329,28429,-6134,28986, class:0
14194,16883,2079,1985,-16875,16883,-17680,17440, class:0
6887,9576,434,217,-24182,9576,-24987,10133, class:0
13201,14039,13892,13726,-29705,21408,-30665,40062, class:0
4269,5107,4960,4794,-38637,12476,-39597,31130, class:0
6747,10821,-4347,-4607,-72228,10445,-73357,66703, class:0
-2199,3405,1505,1391,-2034,2548,-2199,3405, class:0
-6849,12643,-3258,-3386,-3315,16799,-9059,17966, class:0
-22117,3681,3721,3641,9134,34949,-155934,36042, class:0
778,1375,1283,926,-6135,-1918,-6155,15162, class:0
-1040,2724,100,-71,-983,78775,-27521,80439, class:1
7111,11351,2,-134,-62162,11885,-94411,13549, class:1
-1845,-72,-1356,-342,-21367,101,48860,1675, class:1
-4263,424,347,248,-2718,410,-5137,-14673, class:0
-20050,-2370,-15440,-3370,-18505,-2882,-20924,14543, class:1
-49891,20081,-225,-355,-49891,19761,-59452,20756, class:0
19779,-11282,2500,2329,-17750,10546,19779,14964, class:0
-9449,749,-1030,-279,-9668,-29,-13870,2776, class:1
-3840,4333,-3830,4177,-47893,-30811,-3840,4333, class:0
-6272,1901,-6262,1745,-50325,-33243,-6272,1901, class:0
-1795,2392,-36830,-35282,-1604,-621,-1795,2392, class:1
-1819,2368,-36854,-35306,-1628,-645,-1819,2368, class:0
-37323,131026,-9558,-9697,-37323,277766,-107966,287015, class:0
-7127,1255,55,16,16802,55,13604,4619, class:0
-821,49472,-708,25164,25224,48311,-821,49472, class:0
-14557,1077,868,790,-7264,942,-24367,7988, class:0
-18953,-2200,-3145,-3196,-11660,-3183,-28763,3592, class:0
-20915,1072,-5107,1504,-13622,1524,-30725,1630, class:1
-22393,152,-6585,26,-15100,46,30392,152, class:1
47444,137368,47722,107662,47653,-212077,47444,-211086, class:0
-2246,2964,1297,994,-6797,8431,-14150,10537, class:0
2100,4158,746,613,16780,3839,16465,12079, class:0
-2868,1165,-716,734,-2797,-966,-2913,1198, class:1
-21417,79550,-20985,34538,35002,80030,-21643,95877, class:0
3795,10955,3901,3789,3824,11124,-5316,36425, class:0
-6714,-115,2525,-237,-11589,179,-33124,8617, class:1
-1551,248,71,-70,-11212,2396,-11330,3315, class:0
-11973,187,-10041,-414,-10850,1163,-12266,36617, class:1
-18221,-4853,-16289,-6662,-17098,-5085,-18514,30369, class:0
-2488,-3106,-2017,-4618,-2295,-38560,-2581,-3106, class:0
-16018,-16636,-15547,-18148,-15825,31036,-16111,-16636, class:0
7450,7986,7365,7226,-36254,10607,-36540,12799, class:0
-1332,40412,-1196,33512,-1307,42420,-1332,42779, class:0
-4882,435,-1063,261,-4882,270,-5272,1424, class:0
217,-2845,1898,1805,-5185,5212,-5875,5276, class:0
72,-2990,1753,1660,-5330,5067,-6020,5131, class:0
-1882,283,-1436,89,-10168,229,4562,293, class:0
-11407,-320,-270,-369,-2759,-1081,-11523,-15792, class:0
-18693,4266,3174,3069,-33681,4163,-33939,31357, class:0
-2413,6415,-2287,5537,-26618,-32443,-26739,-31205, class:0
-29662,3696,1141,1056,45091,8196,44935,31294, class:0
29166,812,750,727,29322,794,29166,15525, class:0
1165,1077,1155,973,-13827,24264,-13983,-27624, class:0
-24587,298,-1318,79,-42713,-1331,-42869,587, class:1
-2433,-814,-547,-759,-891,17188,-4899,21389, class:0
3382,-2510,-1519,-1614,-5066,13013,-9074,17214, class:0
24209,15957,-14394,8922,24676,9065,24209,15957, class:0
-91241,-80748,-87871,-84163,-178665,-84005,-179132,-80748, class:0
-8224,1088,-7358,-1457,-7666,-1338,-8224,1088, class:0
-163,-247,20,-722,-6962,2179,-14543,3142, class:1
566,7375,756,3937,3942,20559,-14695,20775, class:0
-16345,371,-565,-42,-16458,159,-35095,375, class:1
17069,20430,12747,12621,17069,21905,-70380,43520, class:0
-3490,-129,-6,-146,-3490,1346,74057,22961, class:1
-3273,-5094,-2959,-7057,-4036,20044,-10907,41785, class:0
-253,1181,171,890,932,4116,-4619,4403, class:0
-78,2285,29693,30775,-55,325,-78,2285, class:0
-3011,4533,2041,1820,-3744,2652,-4172,4533, class:0
-11580,21312,433,-2897,-10180,21483,-11580,22385, class:1
14,552,167,95,-28407,5417,-45487,6006, class:0
2862,12747,1174,1117,-41518,12581,-41631,12988, class:0
921,5765,1169,1041,-2050,4850,-9652,8267, class:0
-14679,3230,2593,2524,-72563,-5534,-72616,119813, class:0
-20289,26077,-1435,-1615,-20028,24141,-20289,37091, class:0
20920,19271,148,-27,21040,17335,-27095,30285, class:1
-6992,2372,-3065,-470,-6872,-64,-55007,2373, class:1
-7396,1968,-3469,-874,-7276,-468,-55411,1969, class:1
-4345,44,2918,-235,-39276,-102,-41735,5446, class:1
-10782,-12970,-2241,-2372,-172625,70986,-172765,71293, class:0
-332,5857,-171,2173,-183,3755,-2676,5861, class:0
-374,5815,-213,2131,-225,3713,-2718,5819, class:0
-1502,4687,-1341,1003,1017,2585,-3846,4691, class:0
-3161,3028,-3e3,-656,-642,926,-5505,3032, class:0
-3892,-1122,-3618,-1347,-3710,-17562,-4708,-16466, class:0
-33685,4486,-767,-839,-33503,18353,-34501,21597, class:0
-46581,5619,-8312,5224,-46399,5457,-47397,8701, class:0
-70970,-98791,-69272,-69673,-70530,-104007,-70970,-98791, class:0
-517,589,-28366,-89850,-418,589,-517,589, class:0
-976,-38,-105269,-104686,-976,-38,-976,-38, class:0
-612,362,-354634,-354051,-612,362,-612,362, class:0
-6099,1848,409,313,2022,3380,-7043,4264, class:0
-104072,-99594,-102314,-100495,-586727,-103223,-104072,-99594, class:0
-5423,9204,-5252,-5345,9161,9554,-15657,18886, class:0
-3014,21567,-1955,-2008,21524,21917,-3294,31249, class:0
2944,148,-1376,-606,2955,-430,2944,174, class:1
-590,1180,934,698,5576,1082,5565,2795, class:0
-3447,678,-2949,259,3554,291,3532,952, class:0
-732,1352,24886,34448,-651,29,-732,1352, class:0
-9808,12411,6458,5990,6137,17054,-9892,-19894, class:0
-342,69,202,24,-101,502,-818,865, class:0
203,614,-45,66,-265,-41,-273,1410, class:0
399,-3789,576,1465,-5448,-4795,-4588,-3789, class:0
31546,28560,19243,18973,35052,23168,31546,28560, class:0
63895,60909,51592,51322,67401,55517,63895,60909, class:0
-2976,1401,-2798,-2035,17006,-1920,16978,1401, class:0
2629,7224,1725,1552,-2074,7178,-6881,38252, class:0
5376,479,5554,-1317,5476,-1173,5376,4230, class:1
118,1244,210,-9,-3896,24752,-3929,29259, class:1
-8123,969,-3792,-1965,-1779,-1672,-22914,969, class:0
-6660,-37,-2329,-502,-316,-209,-21451,2432, class:0
-4608,2230,1276,1082,-22265,2343,18284,6457, class:0
-80757,-76297,-78393,-77976,-171004,-77779,-171797,-76297, class:0
-10742,4209,225,124,-10613,1823,-14417,6780, class:0
19689,20293,-39740,-39954,70339,19961,19689,20293, class:0
-3326,793,-1019,-104,-2263,457,-3326,793, class:0
-848,3271,501,190,215,2935,-848,3271, class:0
-335758,-319538,-322598,-321741,-346984,-321649,-355240,-319538, class:0
-1185,11572,732,530,-1042,10274,-1185,11572, class:0
-5528,24618,-2488,-2574,22056,28582,-5581,28682, class:0
-15284,25120,-727,-910,-15220,24891,-15284,37390, class:0
9985,16703,10427,10310,-69563,28155,-88750,28982, class:0
-1888,5012,1336,1192,-1829,3413,-1897,5730, class:0
45625,459,53,-66,-109172,-47806,106247,87278, class:1
-1079,-5895,45,-37,-9464,17292,-36494,68814, class:1
-3969,4442,-2625,1196,-3588,2448,-5025,4969, class:0
-309,2728,71,-43,-11706,9207,-12133,12657, class:1
2198,5235,-243,-462,-9199,11714,-9626,15164, class:0
-10936,14934,-4419,-4542,6778,14896,-11647,22155, class:0
-15,3526,119,-22,-21825,2539,-21926,5619, class:1
9430,12971,9564,9423,-12380,11984,-12481,-14233, class:0
-2983,10636,-2810,3717,3822,32649,-3519,34871, class:0
-292,6900,808,1704,650,16271,-292,16840, class:0
-3,-2257,116,172,258,-2381,-37,-2257, class:0
1236,-115,73,-21,-22953,8797,9404,9543, class:0
-11768,29,-2331,-1454,25944,-638,23837,29, class:1
-3790,10320,1201,1066,-12048,3695,-12283,21961, class:0
-634,-11625,-398,12610,-504,-12774,-739,-11625, class:0
996,4229,1342,1205,1283,7689,-50162,9647, class:0
13831,22588,13935,19564,19642,26048,-31803,28006, class:0
-3050,876,501,372,-3031,33648,-3062,34152, class:0
-2253,-5106,122,-49,-23706,5674,28775,5977, class:0
-17764,-906,533,418,-17666,11609,-23273,13384, class:0
-3840,6048,-3645,5281,-3931,7331,-10606,8877, class:0
-2546,7342,-2351,6575,-2637,8625,-9312,10171, class:0
-11716,2450,-3460,-936,-11623,-787,-11716,2450, class:0
-5134,2663,1365,1206,-5041,2529,-5134,-3309, class:0
-986,1603,-224,-294,-1376,1536,-6598,18400, class:0
-214,1101,-155082,-154076,25,579,-214,1101, class:0
-1943,2688,-324,-446,-2459,2733,-2531,3367, class:0
-210,1817,-130,898,-204,1602,-210,1817, class:0
-6232,815,-1970,-1226,-6155,-1178,-6346,815, class:0
-30059,25648,5015,4939,47911,55889,-50604,56157, class:0
-15585,-4145,-9004,-4236,-18703,82607,-51095,83095, class:0
-12112,-672,-5531,-763,-15230,86080,-47622,86568, class:0
584,1346,-14583,-13445,591,1256,584,1346, class:0
13078,28619,-301,-468,-19081,27364,-23320,33006, class:0
-6619,18188,-6033,15801,15851,19089,-6633,24990, class:0
-533,297,-417,-525,-525,942,-9028,-10320, class:0
100332,86712,60477,60331,-134839,96048,100332,100643, class:0
-39725,27627,142,-12,-138641,115133,143719,130191, class:1
14444,14711,14614,14604,14635,268409,-239768,283467, class:0
-2931,-271,-283,238,-13118,-290,-13173,512, class:1
3843,-3604,-79,-131,-5262,-2037,-5317,-3604, class:0
-4675,108,-4483,-178,-11395,-23,13941,5446, class:1
-7602,6772,-66,-218,-7441,6686,-7602,6772, class:0
-5220,9154,-1528,-1671,-5059,9068,-5220,9154, class:0
-7520,96,-7467,-2196,-2167,-740,-7520,96, class:1
10902,12668,75,-42,-108892,34787,-108892,39862, class:1
-1214,9885,-654,-714,-82857,16762,-83263,17629, class:0
-8506,26959,-332,-428,-65783,33836,-66189,34703, class:0
21920,57385,-3242,-3275,-35357,64262,-35763,65129, class:0
-2341,1198,82001,86779,-1084,-89,-2341,1198, class:1
-109583,22387,16259,16141,16167,18402,-109614,22387, class:0
-3828,985,-3599,-413,-348,341,-4682,987, class:0
-11985,9152,-213,-342,-11931,8198,-11985,9152, class:0
-11124,10013,-107,-246,-11070,9059,-11124,10013, class:0
-538,18733,-434,8853,-29989,61702,-30315,63831, class:0
-2035,11523,-1495,8037,-1895,11444,-2035,11523, class:0
4426,19251,4485,4350,-45657,9826,-45685,84755, class:0
-16701,3454,10,-124,-65012,2702,-115077,5926, class:1
3322,-961,45,-55,-14896,15234,-15002,20052, class:1
-1099,4405,908,764,-3357,889,-3831,4409, class:0
-985,4211,-316,437,-447,18346,-20473,26623, class:0
-616,1574,82,-44,-616,1574,-655,-7231, class:0
-255,1935,20,317,-255,1935,-294,-6870, class:0
-32921,22689,-1739,-1816,-32787,21439,-32936,26074, class:0
-6219,-27034,42,-61,-6085,-28347,-6234,-27034, class:1
-1447,241,-1245,10,-8728,123,-11977,1877, class:0
26735,4915,26885,-359,30124,-45,26735,4915, class:1
28214,1574,877,688,-86962,-127588,-86972,-127305, class:0
18495,53478,18684,19215,19236,52262,-65877,62908, class:0
-72625,52898,49788,49551,98157,-96764,-74063,-93196, class:0
-65089,60434,57324,57087,-98525,-89228,-66527,-85660, class:0
-4311,1933,1583,1449,-33892,10204,93985,10606, class:0
-48513,879,-1094,-992,-48372,-886,-48513,879, class:1
-3418,-18912,-3213,3595,-3277,-19505,-3418,-18912, class:0
-9956,-1885,173,115,-13679,21356,-14324,22141, class:0
-54490,138351,34109,33993,-55859,-227643,-56134,-225026, class:0
-8299,3532,1537,1440,-8275,3149,-8330,5186, class:0
-5265,6058,-993,-1059,-5463,18854,-5560,21836, class:0
-59,4277,245,75,128,9644,-6931,9731, class:0
-23,2131,93,52,-11154,1700,-15230,2131, class:0
-1033,1168,458,346,-1371,11483,-5447,11914, class:0
-55677,2946,-2970,2802,-55666,-39526,-72248,2946, class:0
5125,5149,-3501,-3593,-50943,5188,-73725,23582, class:0
9720,-3395,-40,-155,17140,9969,17076,15741, class:0
-2899,-16,-717,-452,7665,-25,7493,292, class:0
19372,22013,-838,616,-84736,28669,-84820,33562, class:0
-8294,-11357,7236,6980,-33829,-11373,-8681,-11357, class:0
10294,1443,-2242,-2138,-10248,-2623,10294,1443, class:1
898,-10,-821,-424,1632,-377,898,879, class:1
13,5783,150,-25,10201,8192,9467,9448, class:1
-43159,-5977,-156,-278,-43139,-9862,-82813,75251, class:0
-85,652,-138216,-129845,-52,442,-85,652, class:0
-4564,6124,-4512,5547,5588,9173,-4578,8534, class:0
-572,6315,210,165,-3905,-3566,-4049,58613, class:0
56742,98504,57314,65378,73266,99633,56742,106860, class:0
-6961,443,-5248,-4093,-16595,-4016,-17001,443, class:1
-1115,-1117,-317,-385,-10749,1830,-11155,6289, class:0
-1334,788,-1227,1,34,1110,-14086,3048, class:0
-743,41,-50727,-50115,-668,-174,-743,41, class:0
-1281,-871,-41528,-39611,-1281,-871,-1281,-871, class:0
-1191,-781,-41438,-39521,-1191,-781,-1191,-781, class:0
-6832,-344,-280,-276,-11944,-763,-16274,1513, class:1
114,-221,-18,553,-130,2158,-900,3281, class:0
-17607,-13381,-17074,-16321,-18360,-16194,-18568,-13381, class:0
-9013,-6501,-6097,-6162,-6827,-10643,-9133,-10049, class:0
-1799,928,-892,730,-1836,-7052,-3354,-4736, class:0
-1455,-311,14,-112,-2914,28,-8828,5593, class:1
