TSS,polya,exon_intron,intron_exon,start_codon,stop_codon,gene_start,gene_end,class
-4987,14617,211,8,-86415,16428,-86566,19964, class:1
-36757,9473,-14245,3416,-44232,3734,46021,9473, class:0
-2342,-1803,-1933,-2008,14561,-5262,-3227,-1803, class:0
2639,-3879,2976,-4084,12485,-7338,-5303,-3879, class:0
-3051,-5655,1019,934,-52548,9591,-52612,10240, class:1
-16603,-16808,8565,8523,-16493,-20836,-16603,-16808, class:0
685,-144,-137,-208,-8170,-7007,-15311,-23147, class:0
-2078,193,-1028,-424,-36900,-305,16156,487, class:0
48792,49428,48960,49038,48900,49378,48792,63635, class:0
6384,-10014,119,14,-26056,15121,-26100,21050, class:1
-1518,2875,-1435,1376,-1760,5911,-2212,8350, class:0
290,1238,-10838,-10177,290,1042,290,1238, class:0
2605,427,-715,135,-855,155,2605,662, class:0
-3216,2827,871,685,-3208,891,-7576,4748, class:1
-4598,646,-125,30,-14213,92,-14685,670, class:0
-8561,1651,1095,948,-8519,29509,-13464,37867, class:0
-1197,3752,18,311,-42,3006,-1197,3752, class:0
-2610,553,-681,186,-5565,481,-5927,1453, class:0
4046,-5090,-413,-460,-27126,6168,-31689,6647, class:0
-20763,59496,-20362,41910,-20460,59529,-20763,63324, class:0
1337,690,149,17,-51067,46,-52027,18700, class:1
-336,-148,-78,-174,-2191,-148,-7755,4796, class:0
-17014,-14766,-13261,-15095,-14179,119981,-107331,275103, class:0
19741,-65475,881,825,-27594,-65691,-28597,-65475, class:0
11509,48912,-200,22,88101,58923,88011,65108, class:1
1524,11815,1634,1468,51004,21826,50914,28011, class:0
-8753,1538,1425,1286,40727,11549,40637,17734, class:0
-2267,84904,-1593,77601,-2010,117063,-2267,119865, class:1
-6932,-527,-71,21,-6994,25277,68725,28079, class:1
4038,1226,-406,27,-28964,7028,-72687,53343, class:1
3603,791,-26,-408,-29399,6593,-73122,52908, class:0
-721,14610,-853,-921,-917,14271,-9114,15054, class:0
-121575,10218,-44430,8578,-121597,8825,-137783,12039, class:0
-16005,20464,-5663,-5766,-16005,29128,-16256,33285, class:0
-4795,983,102,14,-22880,23964,-22949,-25121, class:1
3290,-898,-1352,-1415,-3399,10628,-3435,11735, class:1
-2515,4056,187,5,50429,-1939,-96342,-125260, class:1
-8977,6547,-648,-1636,-1620,2076,-8977,6547, class:0
4747,-311,-545,-666,-19905,17932,-19952,19069, class:0
707,-4351,931,-4706,-23945,13892,-23992,15029, class:0
66790,39403,-4300,-4419,67348,39111,66790,41406, class:0
-20792,50487,-20631,35367,49761,112909,-20792,112932, class:1
-20115,32,-121,-259,-20203,18812,-20246,27714, class:1
-57682,-30274,-7625,-7714,-222950,-31242,237049,223639, class:0
-1474,5237,-891,4489,5153,6051,-9302,7250, class:0
-2230,167,128,14,7183,14262,16142,16789, class:1
53740,-41091,2104,1975,-138297,2006,-138350,54079, class:0
-3159,7832,1812,1620,-44682,12676,-44850,13658, class:0
4708,22180,1170,1058,-35204,66736,-35627,-66277, class:1
1723,19162,773,672,-81240,26505,79235,33401, class:0
98,66,192,15,32,39079,-2427,44754, class:1
-13721,-3509,-2711,2617,-13787,25260,-16246,30935, class:0
25,171,182,11,-7446,78,9790,2279, class:1
-1380,13247,-1209,-1302,13204,13597,-11614,22929, class:0
-2598,-2884,-786,-931,-9158,1759,8507,7990, class:0
-3036,1192,731,-122,-2870,848,-3061,3776, class:0
-3244,252,-1966,-958,-3217,-385,-3244,252, class:0
-3074,422,-1796,-788,-3047,-215,-3074,422, class:0
-11193,586,1967,407,-22419,2075,-30675,5027, class:0
-883,-7833,-840,5111,-849,-7992,-1039,-7833, class:0
-4403,7944,-4287,-4414,-4315,21593,-13696,21752, class:0
-14136,26268,421,238,-14072,26039,-14136,38538, class:0
935,1305,7,-70,-28533,891,-29743,3221, class:0
4148,4518,121,16,-25320,4104,-26530,6434, class:1
650,1850,248,21,38401,41810,-54587,-59975, class:1
-399,850,15024,16664,-222,461,-399,850, class:0
-441,380,-108,102,-147,2925,-1790,3195, class:0
-4340,43141,-4198,36991,-4260,97465,-4340,110712, class:0
-6165,193,-3092,-220,13249,-212,11812,193, class:0
-6806,623,-1132,-660,-7251,-515,-7488,1393, class:0
-3996,131,-744,-202,-3932,-196,-4073,131, class:0
-36988,44883,24303,24131,24174,44755,-37095,48844, class:0
-1195,2504,-675,-741,-4619,-718,-8455,2770, class:0
-579,3120,-59,-125,-4003,-102,-7839,3386, class:0
-2689,1175,1423,1036,1060,1431,-2703,3951, class:0
-5161,17643,-113,-494,-206,16700,-5468,18176, class:0
-554,194,389,-115,-106,514,-928,5902, class:0
-1561,1833,-1188,-1337,-1301,7829,-2009,8191, class:0
256,1583,273,131,16848,1101,16841,3672, class:0
-9326,11685,1466,1277,-9314,11203,-9445,13774, class:0
-32341,-32074,18268,18182,-32150,221624,250210,236682, class:1
75473,75740,-6476,-6681,75664,329438,-178739,344496, class:1
12251,5613,3014,2845,13824,5263,12251,5615, class:0
788,-863,909,766,30003,8291,27767,23944, class:1
-1050,-209,-379,-291,43355,21643,41119,37296, class:1
706,1523,-932,-990,-3803,7600,-3965,-7719, class:0
-1304,4073,-1166,1560,-1253,-9823,-1415,-5169, class:0
-8474,5900,382,223,-8313,5814,-8474,5900, class:0
-6720,-524,-1253,-707,-20091,-171,16558,1360, class:0
508,1343,-507,405,-4672,12421,-4787,17818, class:1
-26514,22035,6585,6343,-135408,21359,-149911,22261, class:0
-1777,-54,-16,-124,-29966,-4,28312,15744, class:1
-300,-372,580,481,-30970,519,-31076,3978, class:1
-388,-91,-276,-35,-30124,6,-30230,4824, class:1
-725,-698,-2015,-772,-24446,5684,-24552,10502, class:1
3973,-310,112,11,-14245,15885,-14351,20703, class:1
-6339,2493,-501,-789,-6235,2294,-6973,3869, class:0
-19284,-90457,-19018,62685,93921,-95092,-19397,-90457, class:0
14367,18147,-74,-271,40283,-76976,-43516,-71372, class:0
-16155,19515,1152,1018,-10201,18905,-53658,72422, class:0
6415,11172,98,21,11017,11157,-24523,11942, class:1
-32523,-18504,-23621,-19200,-39433,-20352,-52453,-18504, class:0
-7932,1858,-845,-974,-7745,1771,-14804,1858, class:0
-3818,518,608,451,-3631,5885,-10690,5972, class:0
-816,-577,-486,-989,-10903,-2735,-12715,15519, class:0
181,2997,288,227,228,5083,-1336,5357, class:0
-654,-6700,-587,-8361,-643,11631,-17225,-32063, class:0
438,655,336,286,-112799,606,-112883,5499, class:1
-24372,34538,5247,5131,-72211,41194,-72295,46087, class:0
23814,34642,23898,34386,23814,-106903,23814,34642, class:0
18377,49455,883,670,783,47770,-57054,49456, class:0
1945,4141,-1147,-1348,43072,-11086,42913,27855, class:1
12461,-196,-800,798,53588,-570,53429,38371, class:1
-10688,6007,-3557,-3681,-9840,4908,-10688,6007, class:0
378,376,448,315,-9256,3323,-9662,7782, class:0
-401,9,1333,7724,-401,9,-401,9, class:0
-1789,938,-882,740,-1826,-7042,-3344,-4726, class:0
11189,8080,1425,1381,-10770,-5560,-29080,37983, class:0
-494,970,-93,151,-208,173,-1245,5472, class:0
-667,6319,-302,641,-703,10276,-1497,12913, class:0
-1186,1223,73,12,-5263,892,-7760,1500, class:1
-4776,1045,515,424,-4707,-3965,-5254,6341, class:0
-8772,10183,1e3,786,-8375,9373,-8772,10183, class:0
-8898,-3708,-4675,3458,-6915,4596,-9037,8246, class:0
-5684,-494,-1461,-1576,-3701,-1429,-5823,11460, class:0
-385,604,167264,181918,-385,604,-385,604, class:0
-1656,2781,-1510,1582,-11452,2392,5991,6680, class:0
1329,-1677,90,8,22129,17096,20905,17980, class:1
-427,-655,-141,-311,-3303,-1170,-3732,11016, class:0
-604,270,-198,-303,-5244,-134,6984,949, class:0
639,787,-833,591,-17284,18224,-17589,19058, class:0
819,-62,-180,-284,-6826,4853,-47283,10841, class:0
-2900,332,-896,-23,-2867,145,-2900,332, class:0
-2419,74,-2275,-310,2765,-997,2563,302, class:0
-4926,6077,2098,2068,-4925,4670,-4926,6077, class:0
-27517,-15311,-4531,-4698,-17103,32170,-27547,32754, class:0
-1145,5196,79,16,-31096,7716,-31916,15914, class:1
-11633,21,-1310,-199,-28011,-166,-28055,21, class:0
-5576,455,451,294,-1285,-773,8250,5980, class:0
-1019,-414,-189,-270,-1789,1964,-4038,10537, class:0
-7022,1881,1737,1570,-4206,1721,-7425,3436, class:0
-922,2631,-604,-857,-727,3379,-1231,6243, class:0
-2288,9764,-2120,2780,2861,8501,-2297,11938, class:0
-10898,4611,13,-296,-282,2097,-11784,4611, class:0
-1674,5500,-923,779,-1544,1680,-1674,5500, class:0
-9592,-7397,-9534,-9405,-30184,-9373,-30295,173795, class:1
25176,17118,3754,3690,-35784,25697,-35901,88260, class:0
9818,12662,-894,-1e3,-26281,16143,-27174,18023, class:0
-13799,119482,-13786,71486,-13790,119776,-14242,152065, class:1
-10049,-5955,-293,-440,-25186,-10197,-25336,22052, class:0
-289,12464,-95,-1282,-21301,12581,-89723,21524, class:0
3009,2242,1650,1597,-56459,6648,-155783,7810, class:0
-4525,3271,1606,1464,-13341,3310,-13562,6038, class:0
-719,43006,-640,-751,10922,42651,-55994,47073, class:0
-6783,294,-10735,13211,-6619,-4649,-6783,294, class:0
-1907,5170,-5859,18087,-1743,227,-1907,5170, class:0
-1505,2078,-946,-1052,-1440,1405,-1505,2078, class:0
-10777,4874,-5400,1799,-26503,2556,-28771,5663, class:0
612,3092,-282,685,714,1676,-614,3093, class:0
-627,335,-648935,-648316,-627,335,-627,335, class:0
-614,324,-350733,-350114,-614,324,-614,324, class:0
-1585,-2446,-999,-1113,-5371,2034,-6206,2932, class:0
-48,9,215,13,-860,119,-1695,7443, class:1
437,-1674,691,635,-10985,7505,-19064,9406, class:1
-68262,-56883,-61114,-59533,-89167,-59486,-147494,-56883, class:0
-109619,-98240,-102471,-100890,-130524,-100843,-188851,-98240, class:0
152428,58801,-54792,-54923,-258329,217577,-258666,227398, class:0
302,375,517,322,-17947,-3325,31944,8616, class:0
-14445,6543,-420,-595,-21308,5409,42881,6543, class:1
-21028,26893,-1891,-1963,-20993,23235,-21037,27600, class:0
-1866,112,-1795,32,-1933,-3292,-5059,85560, class:1
-2643,399,142,15,60256,1964,59700,5470, class:1
-5194,14113,-4442,-4600,-8001,13069,-8058,21209, class:0
570,2433,-116,-384,-152,2267,-2257,2436, class:0
-2582,639,-1728,450,-3816,583,3700,639, class:0
-17808,-835,-17628,-937,5464,9771,-17889,10405, class:0
43319,56277,43353,49497,43351,56161,43319,56281, class:0
-36649,-19413,-24045,-22050,-31470,-21861,-37283,39894, class:0
48841,92694,-49,-279,49110,92660,-99070,96574, class:1
-1605,2021,-140260,-136255,-1402,-590,-1605,2021, class:0
-26374,703,-4620,-3607,-102874,-3551,-103057,703, class:1
14170,10516,192,119,14282,8261,14170,10522, class:0
-15490,74148,-13298,-13737,-15490,72560,-15490,74148, class:0
-1725,2913,-1688,2102,2111,14402,-1880,19573, class:0
-5134,16901,2724,2544,-5110,17058,-5148,18180, class:0
-30,6930,-12,-125,-7171,3891,-7297,-16638, class:0
-21419,10103,4161,4039,-34329,9651,-37659,10926, class:0
-2999,-451,-2952,-827,-3030,75191,-4387,104430, class:1
-2474,-4245,577,643,-2474,-539,-2930,-4245, class:0
-1571,1997,913,461,-1392,1081,-1591,2e3, class:0
-10547,10156,5497,5464,-10419,9228,-10547,10156, class:0
0,1073,91,-412,793,414,3650,2154, class:0
-6499,1484,-637,133,-3813,816,-9734,1484, class:0
6983,-2207,-2202,-2388,59936,22459,42159,28920, class:0
-5007,-2001,276,216,-4870,1382,12463,11985, class:0
2276,2321,1712,1471,1611,20971,-75422,23151, class:0
-236267,333655,-34736,-34803,-236267,385779,-236494,387640, class:0
-13742,-2047,129,25,-13433,-2098,-13768,64320, class:1
-1031,-2148,660,625,-1403,2690,58589,41828, class:0
-9317,11067,3301,3228,-5541,-26365,-9317,-26078, class:0
-3552,3400,-376,-468,-2416,2790,-3552,3400, class:0
-2851,-777,-766,-869,-861,18797,-10359,20515, class:0
-573,19603,-471,10656,19362,20609,-1920,21629, class:0
-644,-850,163,185,-9365,-887,-10317,2424, class:0
-15929,76,-695,-572,-15853,-772,-16028,82, class:0
-5403,-2421,-2548,-2582,-8130,11020,107447,13481, class:0
94733,-126034,95200,-126565,-157160,-126450,94733,-126034, class:0
50133,-69509,50667,-73037,50365,-85902,50133,-69509, class:0
50454,-69188,50988,-72716,50686,-85581,50454,-69188, class:0
-24060,10312,204,21,94789,9870,94634,10902, class:1
2245,27694,-120,163,-46986,-2760,-82862,70587, class:1
14383,-28195,8578,8486,-34848,9378,-70724,82725, class:0
4690,-784,-53,-12,4780,-1110,4690,4077, class:0
-1917,-1286,-1006,-1071,-1917,2252,-10525,12709, class:0
16,302,89,209,32,4201,-8576,14658, class:1
2423,2279,-790,-916,-20654,2279,-21238,9843, class:1
-13481,6127,128,-37,-13388,5680,-13481,6127, class:0
4330,7018,262,178,-7835,22445,-10301,24388, class:1
-4519,682,-2235,-427,-4400,-81,-4519,682, class:0
-7298,-620,306,250,-7486,2e3,-7760,2327, class:0
-4480,1339,-1039,-1101,-4727,-1089,-4799,13258, class:0
-2527,1412,102,-127,-2474,4185,-2646,4356, class:0
687,18883,965,1094,18541,20184,-3812,24894, class:0
5837,2481,2261,2172,-57360,3678,-57847,23235, class:0
-13175,-13154,-9478,-9606,-21780,-69973,-39438,-67725, class:1
77,-2301,170,421,429,-2426,-138,-2301, class:0
60,-2318,153,404,412,-2443,-155,-2318, class:0
-429,2301,29,-171,-427,2301,-994,2529, class:0
-658,2072,-200,68,-656,2072,-1223,2300, class:0
-772,1958,225,-46,-770,1958,-1337,2186, class:0
-2025,705,181,41,-2023,705,-2590,933, class:0
-2663,67,-457,-22,-2661,67,-3228,295, class:0
-2898,57,-692,-257,-2896,-168,-3463,60, class:0
-94,1644,1333,1570,1250,1644,-94,-7344, class:0
328,1047,736,973,653,1047,-691,6911, class:0
94,813,502,739,419,813,-925,6677, class:0
-59,110,179,36,154,110,-1628,5974, class:0
-80,89,158,15,133,89,-1649,5953, class:0
-31,77,339,-182,-56,-412,-2150,5452, class:0
-155,143,-74,52,-914,-1270,-3008,4594, class:0
880,-926,-239,-389,-1983,-2339,-4077,3525, class:0
763,886,-356,-506,-2100,-2456,-4194,3408, class:0
23,146,66,-29,-2840,1905,-4934,2668, class:0
43,89,-68,10,-3222,1523,-5316,2286, class:1
160,-373,129,10,-3684,1061,-5778,1824, class:0
-267,64,-219,-417,-4111,634,-6205,1397, class:0
-438,-107,-390,319,-4282,463,-6376,1226, class:0
-1577,87,-1529,-738,-5421,-676,-7515,87, class:0
64,10398,242,2096,148,7177,-356,16082, class:0
32,10366,210,2064,116,7145,-388,16050, class:0
-1870,8392,168,90,-1858,5171,-2362,14076, class:0
-2809,7453,-771,-849,-2797,4232,-3301,13137, class:0
2898,5769,-2455,2510,-4481,2548,-4985,11453, class:0
1715,4586,1361,1327,-5664,1365,-6168,10270, class:0
407,3278,53,19,-6972,57,-7476,8962, class:1
277,3148,64,9,-7102,53,-7606,8832, class:1
-1391,1480,-1059,-1145,-8770,-1115,-9274,7164, class:0
1344,37,185,14,-10213,15,-10717,5721, class:1
-151,33,97,18,-11708,-1480,-12212,4226, class:0
-417,-233,33,-92,-11974,-1746,-12478,3960, class:0
-1067,-883,-617,-742,-12624,-2396,-13128,3310, class:0
1006,-987,-721,-846,-12728,-2500,-13232,3206, class:0
736,-1257,817,755,-12998,2552,-13502,2936, class:0
99,926,180,118,-13635,1915,-14139,2299, class:0
7,75,90,10,-14486,1064,-14990,1448, class:1
-69,1530,92,531,493,1102,-69,7572, class:0
112,1415,-23,416,378,987,-184,7457, class:0
-214,608,-184,133,-369,180,-991,6650, class:0
-272,550,209,75,-427,122,-1049,6592, class:0
-991,-4,-510,-386,-1146,-234,-1768,5873, class:0
-1454,-467,-973,-849,-1609,-697,-2231,5410, class:0
1796,-2315,1981,2287,2461,-2545,1796,3562, class:0
1364,-2747,1549,1855,2029,2971,1364,3130, class:0
1291,2747,1476,1782,1956,2898,1291,3057, class:0
-43,2960,107,2262,-43,10296,-51,12269, class:0
-276,2727,-126,2029,-276,10063,-284,12036, class:0
-483,2520,-333,1822,-483,9856,-491,11829, class:0
-1367,1636,1041,938,-1367,8972,-1375,10945, class:0
-2450,553,-42,-145,-2450,7889,-2458,9862, class:0
1429,-1225,-204,-282,-4228,6111,-4236,8084, class:0
-1750,-1103,116,-790,-7407,2932,-7415,4905, class:0
-1864,-1217,2,-904,-7521,2818,-7529,4791, class:0
1921,-1953,-734,1357,-8257,2082,-8265,4055, class:0
1372,2341,1091,808,-8806,1533,-8814,3506, class:0
1069,2038,788,505,-9109,1230,-9117,3203, class:0
788,1757,507,224,-9390,949,-9398,2922, class:0
605,1574,324,41,-9573,766,-9581,2739, class:0
329,1298,48,213,-9849,490,-9857,2463, class:0
62,721,-28,-100,-10426,-87,-10434,1886, class:0
-631,28,-478,-98,-11119,-245,-11127,1193, class:0
-1102,-443,-949,275,11234,398,11220,722, class:0
-294,2378,-13,-28,-244,9996,-1923,10371, class:0
299,-88,372,-259,-103,7460,-4459,7835, class:0
-1089,-943,477,273,-1749,5814,-6105,6189, class:0
-2689,-59,132,15,-3349,4214,-7705,4589, class:1
2037,-1790,1213,1028,-5080,2483,-9436,2858, class:0
1749,-2078,925,740,-5368,2195,-9724,2570, class:0
838,1432,14,-171,-6279,1284,-10635,1659, class:0
151,745,-165,7,-6966,597,-11322,972, class:0
-51,543,-3,98,-7168,395,-11524,770, class:0
-444,150,-208,3,-7561,2,-11917,377, class:0
-616,16773,-538,455,2542,16133,-616,16773, class:0
-2157,15232,42,-104,1001,14592,-2157,15232, class:0
-7334,10055,-81,-141,-4176,9415,-7334,10055, class:0
-8988,8401,-1735,-1795,-5830,7761,-8988,8401, class:0
-9640,7749,-2387,-2447,-6482,7109,-9640,7749, class:0
10656,5168,250,154,-9063,4528,10656,5168, class:0
10495,5007,89,-7,-9224,4367,10495,5007, class:0
10364,4876,-42,32,-9355,4236,10364,4876, class:0
6490,1002,-1212,49,7855,362,6490,1002, class:0
5947,459,-1755,-494,7312,-181,5947,459, class:0
-245,2255,51,1895,-233,3065,-245,3168, class:0
-300,2200,-4,1840,-288,3010,-300,3113, class:0
-763,1737,-467,1377,-751,2547,-763,2650, class:0
-780,1720,-484,1360,-768,2530,-780,2633, class:0
-871,1629,-575,1269,-859,2439,-871,2542, class:0
271,1007,372,647,-1481,1817,-1493,1920, class:0
167,903,268,543,-1585,1713,-1597,1816, class:0
-79,657,22,297,-1831,1467,-1843,1570, class:0
-199,537,-98,177,-1951,1347,-1963,1450, class:0
-451,285,37,-75,-2203,1095,-2215,1198, class:0
-535,201,-47,56,-2287,1011,-2299,1114, class:0
-968,-232,281,376,-2720,578,-2732,681, class:0
142,-47,379,-633,4333,-429,-9647,-47, class:0
-2696,-1774,-1770,-1834,-2848,-2640,-16828,-7228, class:0
3790,3319,3407,3246,5690,5685,-21388,10911, class:0
1371,900,988,827,3271,3266,-23807,8492, class:0
-1301,118,126,14,-721,-726,24102,4500, class:1
-863,2493,140,-191,-46,5097,-863,5808, class:0
-934,2422,69,-262,-117,5026,-934,5737, class:0
813,2236,-117,-448,-303,4840,-1120,5551, class:0
-132,1291,893,661,-1248,3895,-2065,4606, class:0
-64,178,-57,-122,2001,2782,-3178,3493, class:0
-276,-34,-269,105,1789,2570,-3390,3281, class:0
676,-609,-261,-470,1214,1995,3277,2706, class:0
381,410,425,365,919,1700,2982,2411, class:0
893,-32,-400,-398,-1170,-252,893,322, class:0
-15,-1033,2,964,3046,-1315,-181,-1033, class:0
432,-2104,-28,-107,1975,-2386,-1252,-2104, class:0
327,2160,-133,-212,1870,-2491,-1357,-2209, class:0
-11,1477,-80,137,1187,-3174,-2040,-2892, class:0
258,-6,298,224,-475,1647,-3702,3286, class:0
-583,35,-396,-318,-2693,-571,4045,1068, class:0
125,-4125,-227,3214,4938,-5764,-1148,-4125, class:0
-968,-5583,-827,1756,3480,-7222,-2606,-5583, class:0
-1211,-5826,-1070,1513,3237,-7465,-2849,-5826, class:0
1158,-6208,1261,1131,2855,-7847,-3231,-6208, class:0
828,-6538,931,801,2525,-8177,-3561,-6538, class:0
793,-6573,896,766,2490,-8212,-3596,-6573, class:0
6,-7360,109,10,1703,-8999,-4383,-7360, class:1
758,-8221,-752,-851,842,-9860,-5244,-8221, class:0
-2293,10632,-1742,-1821,-1804,-13917,-9301,-12278, class:0
-3611,9314,-3060,-3139,-3122,13203,-10619,-13596, class:0
1050,1494,1082,1303,1432,5383,-18439,5869, class:0
-598,783,482,567,-1191,2760,-21062,3246, class:0
-1165,216,74,0,-1758,2193,-21629,2679, class:1
-3227,177,-498,63,-3820,131,-23691,617, class:0
-3366,38,-637,-76,-3959,-8,-23830,478, class:0
-9100,1633,595,485,-9100,-56464,-9147,-56308, class:0
-28912,-18178,-18425,-18342,-28912,-76276,-28959,41825, class:0
8558,18162,9548,9806,40152,78636,40094,18162, class:0
5621,15225,6611,6869,37215,75699,37157,15225, class:0
-1874,50357,-1784,43881,-1874,53149,-2260,70530, class:0
-6831,45400,-6741,38924,-6831,48192,-7217,65573, class:0
-7140,45091,-7050,38615,-7140,47883,-7526,65264, class:0
4285,37401,4516,30925,6290,40193,-15216,57574, class:0
-2675,28689,-2194,22213,-2422,31481,-23928,48862, class:0
-4928,26436,-4447,19960,-4675,29228,-26181,46609, class:0
-5114,26250,-4633,19774,-4861,29042,-26367,46423, class:0
9700,11417,5035,4941,5030,14209,-41200,31590, class:0
4204,5921,-461,-555,-466,8713,-46696,26094, class:0
-2097,1051,460,429,6846,766,-54643,18147, class:0
-886,5469,-152,-200,-183,5469,-61672,11118, class:0
-680,1933,-499,-622,-3719,1933,-65208,7582, class:0
-5917,792,-1105,156,-8956,379,-70445,2345, class:0
-40,892,-170576,-168845,26,739,-40,892, class:0
-112,820,-170648,-168917,-46,667,-112,820, class:0
-592,340,-171128,-169397,-526,187,-592,340, class:0
-676,256,-171212,-169481,-610,103,-676,256, class:0
-701,231,-171237,-169506,-635,78,-701,231, class:0
-745,187,-171281,-169550,-679,34,-745,187, class:0
-903,29,-171439,-169708,-837,-124,-903,29, class:0
-921,11,-171457,-169726,-855,-142,-921,11, class:0
-1061,-129,-171597,-169866,-995,-282,-1061,-129, class:0
-303,6736,-133,-304,5726,7295,-539,8675, class:0
-479,6560,-309,-480,5550,7119,-715,8499, class:0
-1172,5867,-1002,-1173,4857,6426,-1408,7806, class:0
1245,5740,-1129,-1300,4730,6299,-1535,7679, class:0
1092,5587,-1282,-1453,4577,6146,-1688,7526, class:0
-879,3616,-70,3128,2606,4175,-3659,5555, class:0
539,2329,1348,1841,1319,2888,-4946,4268, class:0
25,1815,834,1327,805,2374,5222,3754, class:0
-105,887,-78,399,-123,1446,4294,2826, class:0
-84,627,244,139,151,1186,4034,2566, class:0
-137,339,-44,36,-137,898,3746,2278, class:0
-1198,294,-137,-35,-2121,204,1762,294, class:0
4313,-17253,4681,7532,-5788,-17382,-5963,-17253, class:0
2057,-19509,2425,5276,5286,-19638,-8219,-19509, class:0
484,18790,852,3703,3713,-21211,-9792,-21082, class:0
-2227,7973,-2167,6508,-3120,13984,-20609,18688, class:0
-1670,3405,-1502,1940,1940,9416,-25177,14120, class:0
2033,2908,1580,1443,1443,8919,-25674,13623, class:0
-545,-924,-352,-433,-4713,2630,-31963,7334, class:0
-1344,-500,-762,-602,-7856,-513,31486,4191, class:0
-4593,938,-4011,448,-11105,-3762,28237,942, class:0
64,15013,120,3215,3233,18850,-80,19064, class:0
-168,14762,-131,2964,2982,18599,-331,18813, class:0
-383,14547,-346,2749,2767,18384,-546,18598, class:0
-223,13073,37,1275,1293,16910,-2020,17124, class:0
-764,11016,-67,-84,-764,14853,-4077,15067, class:0
720,10457,-626,-643,-1323,14294,-4636,14508, class:0
-1734,8003,57,43,-3777,11840,-7090,12054, class:0
4252,5034,207,189,-6746,8871,-10059,9085, class:0
2121,2903,762,717,-8877,6740,-12190,6954, class:0
1574,2356,215,170,-9424,6193,-12737,6407, class:0
268,560,336,506,9431,560,9346,774, class:0
161165,-156310,161383,-156394,161318,-156316,161165,-156310, class:0
160577,-156898,160795,-156982,160730,-156904,160577,-156898, class:0
160534,-156941,160752,-157025,160687,-156947,160534,-156941, class:0
160497,-156978,160715,-157062,160650,-156984,160497,-156978, class:0
159327,-158148,159545,-158232,159480,-158154,159327,-158148, class:0
159005,-158470,159223,-158554,159158,-158476,159005,-158470, class:0
156572,-160903,156790,157419,156725,-160909,156572,-160903, class:0
156275,-161200,156493,157122,156428,-161206,156275,-161200, class:0
155949,-161526,156167,156796,156102,-161532,155949,-161526, class:0
155931,-161544,156149,156778,156084,-161550,155931,-161544, class:0
155660,-161815,155878,156507,155813,-161821,155660,-161815, class:0
155166,-162309,155384,156013,155319,-162315,155166,-162309, class:0
154472,162493,154690,155319,154625,161848,154472,-163003, class:0
153835,161856,154053,154682,153988,161211,153835,-163640, class:0
-68,18743,87,551,1280,20507,-93,21149, class:0
1303,13856,1393,-4336,-3607,15620,-4980,16262, class:0
-64,12489,26,4031,3241,14253,-6347,14895, class:0
-851,11702,-761,3244,2454,13466,-7134,14108, class:0
918,11281,950,2823,2033,13045,-7555,13687, class:0
92,10455,124,1997,1207,12219,-8381,12861, class:0
-1480,7447,-927,-1011,-971,9211,-11389,9853, class:0
-1923,7004,-1370,-1454,-1414,8768,-11832,9410, class:0
1805,6723,-1651,-1735,-1695,8487,-12113,9129, class:0
1277,6195,1365,1594,-2223,7959,11670,8601, class:0
-139,4771,-59,170,-3647,6535,10246,7177, class:0
