TSS,polya,exon_intron,intron_exon,start_codon,stop_codon,gene_start,gene_end,class
3642,8881,-1893,-2120,-12390,18889,-12552,19920, class:0
4526,8977,393,370,-10125,13517,-25148,18466, class:1
-13729,-102,-5308,-722,-13494,-714,-17042,3413, class:1
59523,412,-5711,-2522,-2520,56,59523,1022, class:1
-811,2698,87,-28,49,225,-1548,8351, class:1
1761,1422,64,-70,-1227,-1051,-2824,7075, class:1
-1422,8721,-1375,1658,-1459,8560,-1535,11535, class:0
-27262,2092,1700,1590,-4588,-26669,-27784,71015, class:1
-3412,-1752,2007,1575,-13057,2501,-13169,4178, class:1
7413,1975,-1629,-1783,-27710,-32644,-27774,-31708, class:0
-7995,-8200,-7768,-8221,-7885,-12228,-7995,-8200, class:0
23743,25960,-106,-16,27908,-128,23743,25960, class:1
-6006,38496,-5609,10351,10438,41952,-6006,-42547, class:0
-5713,441,-2827,-681,-5696,-562,-5713,441, class:0
-2113,17559,-2048,16096,16113,23899,-2142,24632, class:0
-7101,-35,-28,-153,-7241,4211,-7919,5990, class:0
-53920,23016,10028,9945,9972,27846,73856,35302, class:0
42252,120,-3729,-562,-21632,-3758,42252,3698, class:1
949,437,-1313,62,11669,1543,10672,7587, class:0
1620,9259,2286,7716,2105,13351,-40617,23007, class:0
-3873,2785,-313,-437,-2216,2190,-4031,2785, class:0
-292,-10697,-145,1329,1375,20601,-22245,26432, class:0
1772,10405,770,649,-7035,10370,17723,16201, class:0
-7574,25100,791,665,-7562,32403,-17023,39248, class:0
-11041,3720,-902,-1024,-11015,3275,-11123,3720, class:0
-19355,-7342,-624,621,-15810,10317,-19410,17412, class:0
8168,2423,-1067,-711,8420,-469,8168,2423, class:1
6090,345,-404,-403,6342,-2547,6090,345, class:1
-2796,-1820,313,249,-3604,-2060,-3856,6104, class:0
-832,223,-552,-161,1560,-587,1385,224, class:1
259,177,465,43,-2080,5477,-4912,6401, class:1
-6576,4311,-1252,-1501,-2795,13784,-22921,14368, class:0
3661,1827,1858,1775,3822,25198,-42817,51381, class:0
-12719,3834,1377,1127,4040,21030,-17631,22657, class:0
-4066,-2111,-2878,-2607,-4059,-3748,-4085,3031, class:0
-1991,-8826,-1462,-1576,-1544,-8965,-2191,-8826, class:1
-1447,-1914,-1143,-1221,-5616,-1154,-6268,13977, class:0
148,998,205,377,-944,-2090,-1092,-1545, class:0
-9004,4381,-2912,-2970,-8147,4069,-9236,4381, class:0
-5625,-869,4804,-1019,-10681,19385,-28293,26671, class:0
154,-151,144,76,-2910,1066,-10387,2389, class:0
-1018,-13,-289,-102,-2331,-90,-2385,25, class:0
-1267,6365,-1149,2831,5856,24682,-2154,26028, class:0
-2900,1291,-1579,1164,-3750,15076,-11760,16422, class:0
-838,1653,25908,26879,-810,929,-838,1653, class:0
-305,1125,-285,717,739,1083,-305,1125, class:0
-1465,1876,-1421,-231,-212,1545,-1465,1876, class:0
-516,113,399,316,734,1243,-540,1569, class:0
-2005,79,-1090,-774,-755,-246,-2029,80, class:0
-1557,120,-1469,-313,-292,4,-1557,120, class:0
-1960,3284,-302,-400,-11575,2730,-12047,3308, class:0
-4896,64,-576,-420,-5766,-227,-6758,71, class:1
-3771,921,-1848,-1546,-22244,-1268,-24833,921, class:0
-11432,17536,-11333,12149,-11417,20497,-11854,52403, class:1
-3108,-2634,-2636,-2729,49687,7948,45002,12233, class:0
4569,4840,518,379,1041,6806,-7249,8643, class:0
579,850,224,146,792,2816,-11239,4653, class:1
6,255,231,-58,712,193,-109,255, class:1
-137,-561,-26,-874,-104,-623,-925,-561, class:0
123,173,27,-41,-4586,2501,-5407,-5043, class:0
-573,2235,125,-29,-2169,982,-2722,2403, class:0
-22466,3224,-1352,-777,-22213,-467,-22466,3224, class:1
-915,-418,-736,-1148,-1521,1960,-1659,2099, class:0
2746,89,-347,-99,2987,-5,2746,96, class:1
441,-1489,692,499,-6370,2516,-6611,2743, class:0
527,49,102,40,-594,-491,-4503,4015, class:0
-3091,-16741,-2970,-17020,14071,-16948,-3091,-16741, class:0
-5983,2990,783,676,-5971,2457,87284,7599, class:0
-130,1028,-45,67,-321,2260,-614,3243, class:0
-485,1055,-121,-389,-387,850,-556,1055, class:0
-2062,-4192,-334,368,-13872,11588,-13975,13857, class:0
1247,7,1278,-561,-1916,-295,-2974,4385, class:0
-1895,1403,1065,998,-1954,2540,-3176,2904, class:0
2442,347,9,-58,-3010,1484,2442,1848, class:0
535,783,297,120,432,-1717,-759,-1353, class:0
-25,-3,28,-116,-1700,1919,-2138,-2825, class:0
-4846,35,37,-64,-14054,-1770,-14203,-43010, class:1
-13412,-8531,2562,2536,-22620,2560,-22769,38314, class:0
-2940,308,483,229,-4123,1308,-4161,14422, class:0
-1123,60,62,-204,-4078,1968,-4440,2940, class:1
969,21138,1362,7343,-72745,-82159,-72812,-81868, class:0
-8814,11355,-2309,-2440,-82528,-91942,-82595,-91651, class:1
-464,6220,-77,-189,4349,4415,4406,9474, class:0
-2099,7495,625,450,-13960,7689,-14067,7722, class:0
5990,12479,383,234,-40770,12073,-50856,78438, class:0
-8997,429,615,-3,-14546,59501,-46795,61165, class:1
979,15619,1055,-1621,2960,15603,-29374,18769, class:0
25304,-68878,-22274,-22315,25705,-69383,224534,220679, class:1
39885,-60356,-11364,-11580,-195237,-61077,-288389,94045, class:0
-8921,36436,-234,-305,-244043,42088,-337195,45239, class:0
-3587,-2155,-1518,-2379,53127,13155,53015,24085, class:0
-98,5531,-28,-1026,2567,2971,-98,5531, class:0
-27448,-3028,1294,1185,-9496,18800,-27540,23218, class:0
-215,3459,-9,323,-267,357,-1019,-5834, class:0
-610,3064,262,-72,-662,-38,-1414,-6229, class:0
-2654,14748,1320,1190,-3773,-2936,-4597,38361, class:0
-9355,8047,-3971,-4027,-10474,-9637,-11298,31660, class:0
2880,301,302,216,-18220,17153,-19044,23914, class:0
-11363,-1275,-1699,-1331,-32463,2910,-33287,9671, class:0
13428,-6557,1975,1829,-74209,-16308,94443,54489, class:1
-13040,21737,-1346,-1446,-13029,10912,-13103,36093, class:0
-19528,15249,941,896,-19517,4424,-19591,29605, class:0
71437,108840,22639,22538,-133013,118851,-133211,125036, class:0
25359,62762,195,114,101951,72773,101861,78958, class:0
8104,45507,-3204,-3383,84696,55518,84606,61703, class:1
-4298,3875,-4288,3719,-48351,-31269,-4298,3875, class:0
-5052,3121,-5042,2965,-49105,-32023,-5052,3121, class:0
662,1022,-15,-126,-38056,6811,-41254,7128, class:0
10233,24320,10309,17017,24208,56479,-62851,59281, class:1
7682,21769,7758,14466,21657,53928,-65402,56730, class:0
-109077,24448,4830,4764,-105717,24244,-109479,25206, class:1
159,15490,27,-41,-37,15151,-8234,15934, class:1
-5042,10289,-1586,-1647,-5238,9950,-13435,10733, class:0
20443,-4357,-8191,-5119,20552,-4923,20443,-4357, class:0
123,-1587,151,-46,-57488,-2577,-58086,60525, class:1
82,-1628,110,-87,-57529,-2618,-58127,60484, class:1
-437,4280,-171,3049,3143,18371,-4210,20477, class:0
-8490,-2712,149,-2,-26575,20269,-26644,28509, class:1
-192,1367,-59,319,-131,2720,-446,3180, class:0
6074,11935,6349,6333,-12404,22592,-203845,40162, class:0
2693,3187,-1550,-1618,-21534,3080,17344,5430, class:0
-8378,4516,-603,-798,-8342,-628,-10205,4516, class:0
-14651,679,-5412,-4902,-19526,-7758,-41061,680, class:0
-5669,34157,-5232,6104,6131,36723,-7225,37942, class:0
-2003,-428,-1372,-716,-48061,-573,-48347,992, class:1
-5319,-2,-1500,-176,-5319,-93,-5709,987, class:0
-7719,3368,1070,802,929,2607,-7835,-12104, class:0
-6890,-2878,-3136,-3253,-21878,-3e3,-22136,43160, class:0
1222,140,309,-98,-15374,15761,-15563,20102, class:1
-316,652,-187,-83,-51,260,-316,652, class:0
89274,18206,12385,12196,94436,12214,89274,27790, class:0
4711,16054,-997,-1074,-36634,-1061,29865,19635, class:1
-8058,3867,-2210,-2321,-33014,3823,-33212,7896, class:0
-3921,12860,-1789,1926,-38404,12045,-38698,15716, class:0
-17193,19387,-12939,-13058,-123658,-89756,-123713,116659, class:0
-2849,14480,-2736,14103,-2874,42900,-2904,49792, class:0
9934,1682,10746,-5353,10401,-5210,9934,1682, class:1
-11100,58,106,-1,-11094,58,-11222,1431, class:0
-9471,81302,-9327,9463,-9356,82777,-9508,104392, class:0
-8107,-216,-880,-743,-1480,-582,-15935,617, class:1
-612,-6601,-270,8265,-610,-7349,-612,-6601, class:0
-17428,8412,-224,217,87668,8333,87645,8414, class:0
-88,2275,29683,30765,-65,315,-88,2275, class:0
-1109,1065,20625,35741,-1050,-640,-1109,1065, class:0
-3347,43019,-2282,15327,-3086,41083,-3347,54033, class:0
-7896,38470,-6831,10778,-7635,36534,-7896,49484, class:0
-2907,-235328,-2082,-2311,-2762,-236310,-2907,-235328, class:0
-5917,-238338,-5092,-5321,-5772,-239320,-5917,-238338, class:0
2675,-3084,428,246,-15551,11395,44057,13407, class:0
-1208,-978,-929,-1094,-30816,28894,-31127,32383, class:0
-22227,1428,-597,-656,-58417,1293,-58728,4782, class:0
-5632,2465,-1343,1221,-5698,33349,-8157,39024, class:0
-4132,105,3131,-22,-39063,-16,-41522,5659, class:1
-6048,8928,-5864,7988,-5930,43040,-6070,-29495, class:0
879,-357,978,1084,-50731,-1761,-50871,-74296, class:1
13571,-8287,5510,5358,-69008,-20038,-69148,-92573, class:1
-14071,-16259,-5530,-5661,-175914,67697,-176054,68004, class:0
112,3617,2423,2309,-3920,3541,-4313,5422, class:0
-43237,853,-1145,-89,-42861,16,-43237,853, class:1
-222,707,-39849,-31665,-222,707,-222,707, class:0
-514,592,-28363,-89847,-415,592,-514,592, class:0
-3153,-2047,-31002,-92486,-3054,-2047,-3153,-2047, class:0
-846,197,-82057,-81474,-846,197,-846,197, class:0
-453,482,-140607,-140024,-453,482,-453,482, class:0
-102,836,-116856,-116686,-102,836,-102,836, class:0
-339,672,-50,29,-331,583,-530,680, class:0
-256,-364,67,-11,-3788,354,-3820,456, class:0
-261,5348,-167,1573,5218,5348,-675,-19166, class:0
-377,-630,64,-40,-335,-332,-8805,4812, class:0
9905,-4456,-8381,-8524,16046,-8143,15939,14719, class:1
-14285,-7027,2619,2446,-14312,-11480,-27193,54693, class:0
-5147,19,-1627,-971,-3762,-909,-8940,893, class:1
11589,215,-2879,-2442,-7344,-1777,11589,215, class:0
-12705,58291,111,-45,-10318,56663,-54847,-72874, class:1
-180,-369,95,20,95,259,-3028,2016, class:0
-342,1577,-53,-134,-4781,1439,-11569,9725, class:0
-5357,-3978,-5274,-4344,6329,52421,-96432,63614, class:0
-21728,70724,14219,14063,81031,127123,-21730,138316, class:0
730,30215,789,689,-5092,29282,-5092,30474, class:0
-1714,1119,-463,546,-1714,1119,-1714,1119, class:0
-341123,-324903,-327963,-327106,-352349,-327014,-360605,-324903, class:0
-4228,56,-4286,-150,7070,-73,6880,86, class:1
-1927,2468,-1046,-1153,27480,2239,27329,14738, class:0
-1435,-228,-1369,-943,-30903,-1479,-32113,851, class:1
12754,13124,-403,-491,-16714,12710,-17924,15040, class:0
26782,105,-3824,-689,26804,-602,26782,152, class:1
-9223,1955,-6848,1789,-9248,1955,-11478,4693, class:0
-5532,20891,2719,2572,-22663,28323,-25110,-26825, class:0
3169,12567,3226,3206,-17128,44238,-191274,179322, class:0
-21522,25557,950,875,-86748,-129867,-86800,-127159, class:0
-2983,-2263,-133,-189,44773,4414,44124,5485, class:0
-1717,1117,15521,23988,-1207,-74,-1717,1117, class:0
-1581,1253,15657,24124,-1071,62,-1581,1253, class:0
-47,1897,173,2479,-31249,-3869,-37751,2814, class:1
6790,200,-2845,-5,-19151,8229,-25653,14912, class:1
-6780,8368,3295,3119,-10983,16397,-17485,23080, class:1
-3699,-14735,840,708,-3660,-17708,-3699,-14735, class:0
159,411,171,34,102,21879,-15444,44491, class:0
-4934,-1517,56,-34,-4969,4232,-5004,4819, class:1
-16903,-11269,-14378,-11514,-38713,-11444,-38814,-11269, class:0
-3043,29,-721,-317,-3906,-246,-6221,16589, class:1
-62,5317,141,2191,2253,5913,-62,22748, class:0
-5736,2080,-5307,143,-5570,1156,-5736,2080, class:0
542,-4619,-168,99,-2104,-4743,-2399,-4619, class:0
26438,1617,122,-392,-19092,1489,26438,5578, class:1
-16099,-60083,-16034,45020,45063,65644,-16206,-60083, class:0
-7311,10197,21,-80,-7241,15039,-7544,15678, class:0
1075,1087,1100,876,1055,21619,-13254,24815, class:0
2153,4819,2562,2442,-5204,29633,-5240,32829, class:0
10165,-137,-1421,-165,10201,-76,10165,1283, class:1
-6388,-1848,32,-96,16290,6013,16254,7372, class:1
-6103,23982,-5791,22644,-5928,29447,-6103,-28848, class:0
-617,7726,-587,-691,44541,-618,44366,21621, class:1
-2958,968,593,464,-2939,33740,-2970,34244, class:0
-185,-3038,-21,-119,-21638,7742,-29731,8045, class:0
-2359,82,-1117,-39,-10144,69,-35935,2500, class:1
-5,10,134,-554,39,5272,-25752,12683, class:1
949,56,1152,-1427,3136,-1395,949,124, class:0
-14543,-3305,-9993,-4433,-16508,-4347,-33388,17343, class:0
-149,82,-299,30,-2114,-413,-18994,31737, class:0
81,-1245,552,-2906,-11362,-2769,-11461,5309, class:0
-24859,4044,1445,1396,-2664,3411,-35166,7134, class:0
-4185,263,-73,-460,-436,-65,-4199,2455, class:0
-18103,4701,29,-162,-13148,3758,-18410,5234, class:0
-9022,13782,-3974,-4355,-4067,12839,-9329,14315, class:0
-7718,15086,-2670,-3051,-2763,14143,-8025,15619, class:0
-1850,-3232,-522,-641,-1845,2410,-1850,-3232, class:0
-396,1258,-383,1228,19638,12682,-396,1258, class:0
-2646,189,60,-127,28040,23327,26078,25001, class:1
14345,17180,11331,11235,-29023,-28796,43069,41992, class:0
-19337,-16125,-19261,-19641,-19300,-19073,-34645,-44563, class:0
-9094,-369,-12635,-724,-20666,-573,-20843,782, class:1
-7219,5698,-702,-831,-7219,5698,-7219,5698, class:0
-37,-6647,97,5765,-37,-10535,-37,-6647, class:0
-4531,-593,-186,140,-6290,9725,-6909,10420, class:0
-1644,-1446,-411,-473,-3403,12612,-4022,13307, class:0
-498,1529,-418,610,-492,1314,-498,1529, class:0
-317,1710,-237,791,-311,1495,-317,1710, class:0
-4379,-4107,-964,-1090,-19792,7973,-20314,13484, class:0
-7380,39518,-5022,-5097,-7198,126270,-7432,126758, class:1
-1169,45729,-853,1114,-987,132481,-1221,132969, class:1
-6585,10013,-1020,-1176,-1167,-23491,-6721,-22539, class:0
-55705,62776,-54905,62614,-55499,132397,139522,134452, class:0
-47352,11536,-11456,11289,-47516,65429,69799,66386, class:0
2736,-24,-1516,-1264,-5707,-1157,2736,36, class:0
-1960,345,-1420,-36,-3442,43,-3754,2129, class:0
-550,3237,-400,663,-550,2935,-862,5021, class:0
-1984,-11131,125,54,-1911,-13568,-1984,-11131, class:0
-5216,52888,-5188,32697,-5220,50264,-5317,159748, class:1
10583,3945,1346,1177,12156,3595,10583,3947, class:0
16069,9431,620,501,17642,9081,16069,9433, class:0
18964,9716,-1455,-1581,-28595,-8029,-66033,79172, class:1
-8776,1730,-3435,1124,-9034,1572,-9074,4841, class:0
-3382,504,-1013,242,-5597,319,-5639,879, class:0
-2073,-499,296,231,-4288,1628,-4330,2188, class:0
27350,20048,7401,7244,-34661,47805,-100946,49609, class:0
-3363,176,80979,85757,-2106,-1111,-3363,176, class:0
4677,-5816,3636,3478,-153814,22211,180561,45249, class:0
17084,-5919,-1568,-1707,-119864,-18835,-154443,79199, class:0
-4165,99453,-3969,60370,66423,141970,-4165,148786, class:0
2152,6163,-545,-651,-36005,15697,-116245,17030, class:1
-131534,-128019,-131325,-128523,-131499,-128291,-131534,-128019, class:0
-20811,10154,3212,3068,-20790,-7296,52351,14285, class:0
-2951,28014,-1442,-1599,-2930,10564,70211,32145, class:0
-9372,155,-3973,-2070,-19107,-2014,-19222,3383, class:1
874,8978,-817,-902,-39744,51947,-40070,54076, class:1
9745,29016,-1356,-1397,-19706,71985,-20032,74114, class:0
-56643,-6169,-7317,-6211,-56587,-6169,-56818,-72301, class:0
-32225,-20760,14230,14071,-60060,-20816,-74563,97609, class:0
-5299,205,-3292,-14,-7557,-3311,-8031,209, class:1
-825,7411,-271,-561,-351,3895,-825,7415, class:0
11823,-47601,12293,11844,11862,-48703,-15231,-47601, class:0
3583,2754,5431,2394,3634,5768,-78569,28405, class:0
-874,55641,-780,1374,-26982,85706,-199202,86161, class:0
33,22302,306,20956,-2414,26738,-2798,27531, class:0
-1074,-9778,-977,3771,8625,-19114,-1132,-9778, class:0
-25532,-20722,5498,5362,-40314,5469,-317027,76957, class:0
-482,2132,-220,201,288,1769,-538,5025, class:0
4163,9902,4592,4309,-6564,9165,-6955,9939, class:0
-748,13383,-294,-351,7218,12545,-1444,21439, class:0
-5890,292,-358,275,-5960,292,-6132,3247, class:0
-541,-311,-393,-390,-113778,-351,-113862,4520, class:1
-1664,-2883,-1334,-1426,-1626,-5635,-1674,-2883, class:0
-6483,-6856,456,360,-7142,33242,37203,35994, class:0
-27573,24745,17036,16913,23868,24593,-27573,24745, class:0
-11358,-5456,3729,3675,-46972,20328,-47212,21562, class:0
548,31626,558,494,-17046,29941,-74883,31627, class:0
-1904,2022,237,72,-11334,6708,-11395,9514, class:0
-248,13158,-95,8657,-198,17844,-259,20650, class:0
-11827,-1139,612,544,573,1910,-11841,1271, class:0
-7808,2880,2362,2303,2344,5929,-7822,5290, class:0
-3829,6859,-3777,6282,6323,9908,-3843,9269, class:0
2919,51068,2950,34029,50532,54117,2919,53478, class:0
7720,55869,7751,38830,55333,58918,7720,58279, class:0
-9641,524,-219,-217,-9641,524,-18497,1319, class:0
-5858,9369,-4828,-4908,-20313,7442,-28593,34069, class:0
-21179,-4285,2988,2636,-20899,2803,31593,28792, class:0
-3678,-1817,-1e3,-1123,7117,24754,-26025,-25564, class:0
-16437,-2332,67,-105,-16420,4863,-16452,5769, class:0
-353,39,-18319,-17636,-353,39,-353,39, class:1
-292,100,-18258,-17575,-292,100,-292,100, class:1
-4949,7420,-327,912,-948,7016,-4990,9574, class:0
-5064,1158,1432,935,-10176,1005,-14506,3281, class:1
-2123,167,-960,-621,-3237,-557,-4007,174, class:0
-1286,61,-123,216,-2400,-112,-3170,1011, class:1
233,629,42,8,-811,1477,-1581,2600, class:0
-3687,534,-3154,-2401,-4440,-2274,-4648,539, class:0
-3014,-1164,-2481,-1728,-3767,-1601,-3975,1212, class:1
-381,3610,-286,2407,3463,4946,-11132,8222, class:1
-3888,139,-2295,-1306,-5541,-1238,-6578,139, class:1
-6,397,-149,-40,-14230,165,-31491,25250, class:1
2827,2023,-2344,1348,6277,1509,2827,2910, class:0
