TSS,polya,exon_intron,intron_exon,start_codon,stop_codon,gene_start,gene_end,class
-7001,481,-2652,-485,-6842,326,-7121,735, class:0
-40629,-21808,218,167,-42599,-25829,-52592,-23377, class:0
-1958,224,78,42,284,1154,-2142,2308, class:0
-804,344,-462,-86,34,1524,-2787,2351, class:0
15025,42489,-36,-94,-34969,42011,-35173,50009, class:1
-5927,20557,-5844,13449,13451,30030,-6675,30614, class:0
-633,151,121149,121173,-558,-64,-633,151, class:0
-1694,114,-506,-235,-1687,-1376,-1713,5403, class:0
-5742,-6268,-5509,5831,6431,-6268,-5742,-6268, class:0
-231,3010,-142,1826,-196,2010,-1166,6758, class:0
-1207,781,-33,-144,-1209,2215,-2198,2354, class:0
5641,9852,-432,-544,6440,15133,-10681,16612, class:0
-1529,-259,-1059,-411,-2872,-312,-12733,900, class:0
-570,-2391,-115,-244,12101,5183,12021,6854, class:1
-231,119,-187,-630,-611,3365,-8088,4688, class:0
-9150,-37649,-8720,17656,-9030,17673,-9167,-37649, class:0
-179,6938,-153,-257,-23567,-23518,48010,36668, class:1
5382,13369,-1626,-1735,-1646,-5249,-5722,13439, class:0
82,724,125,61,82,438,82,724, class:0
-578,701,-545,122,143,475,-578,701, class:0
817,2095,850,1518,1538,1870,817,2095, class:0
-8,1107,135,624,645,887,-8,1107, class:0
-703,2638,-659,531,550,2307,-703,2638, class:0
-605,2568,-26,-190,-175,2379,-605,2568, class:0
0,2203,74,5,-349,3110,-496,3617, class:0
-440,495,20,-88,-406,106,-444,947, class:0
-1342,40,-429,-40,-1308,-12,-1346,45, class:0
-4223,-774,-778,-949,-22029,15999,25358,24357, class:0
910,-2037,1026,959,7182,-2390,6969,5968, class:0
-239,3004,-123,-190,6033,-3539,5820,4819, class:0
2244,297,-855,-67,2457,28,2244,1243, class:0
-246,-1604,-338,222,-390,2123,-603,-1604, class:0
-1865,21,-503,-147,-1921,-62,-3252,112, class:0
-479,75,-219,-137,-459,-274,-481,248, class:0
-343,472,-263,169,-706,1622,-1315,-1802, class:0
25245,26622,25477,26124,47065,-48442,25245,-47748, class:0
361,-117,-64,-126,-760,-657,-4669,3849, class:0
1022,-130,-107,-591,-2249,2044,-6158,2360, class:0
-347,3484,-8,1001,-68,3343,-347,3497, class:0
-145,796,-109116,-108943,-145,796,-145,796, class:0
-819,352,76018,86595,-723,308,-819,352, class:0
-13490,9130,-530,-697,-568,8907,-46026,9161, class:0
-403,5268,-219,-545,-3512,4849,-3661,6838, class:0
-4652,4341,-1342,1264,-2191,1595,-4652,4341, class:0
-6789,2204,-3479,-873,-4328,-542,-6789,2204, class:0
-983,-1885,-910,1706,-958,-2087,-1046,-1885, class:0
-193,136,-179,-173,-5241,-33,-193,136, class:0
30564,41533,30653,30659,30659,44970,30564,46071, class:0
2334,53836,2469,-2718,-65384,-68480,-73063,270649, class:0
-48890,-15821,-25970,-18476,91758,120797,-145202,198510, class:0
17360,37186,17470,36942,36992,66031,-199968,143744, class:0
-462,-584,710,501,594,6250,-18393,12542, class:0
-16218,37,-5884,-3722,-15350,-5898,-16860,37, class:0
2082,2622,1310,1186,-13221,18861,-27412,19220, class:0
-7425,738,-265,-324,-86400,-3727,-87529,52531, class:1
-12478,-4315,-5318,-5377,-91453,-8780,-92582,47478, class:0
-30378,327,-6996,-88,103619,-24,103474,384, class:1
-13150,190,-705,3,-13127,23,-13272,9909, class:0
1451,17742,1612,1551,-15082,16829,-15133,18253, class:0
402,16693,563,502,-16131,15780,-16182,17204, class:0
-3914,12377,-1055,-1116,-20447,11464,-20498,12888, class:0
-5812,2845,2930,2491,-4526,2987,-6079,22491, class:0
-8549,108,193,-246,-7263,250,-8816,19754, class:1
-11712,613,660,532,-10426,-2913,-11979,16591, class:1
-22548,-2480,-3576,-3788,-21262,-3603,-22815,5755, class:0
44374,53991,33572,33455,50550,102631,-88252,103724, class:0
-39625,-13827,1566,1381,-8374,17441,-173442,18534, class:1
-48570,23878,-15467,-15569,51772,23453,49990,23878, class:0
-1827,-984,-1780,-1870,-104007,4485,145032,41069, class:0
-3196,-26182,-1948,-2044,97717,-11748,96714,59836, class:0
4646,2067,847,806,-16454,-15617,-17278,25680, class:0
-524,251,277,162,-21624,13749,-22448,20510, class:0
2857,10359,-1257,-1420,-52164,5737,-83608,76534, class:1
-14511,1373,1537,1339,45250,1503,45176,5222, class:0
-81091,160932,-30712,-30763,-80921,170943,-81119,177128, class:1
78903,116306,30105,30004,-125547,126317,-125745,132502, class:0
-1705,6468,-1695,6312,-45758,-28676,-1705,6468, class:0
-5472,8936,-1772,-1912,-2639,-15527,-5837,-14822, class:0
-5674,788,-2146,124,-44392,475,-47590,792, class:1
-4009,-3301,-130,-209,-6614,-203,-6693,15842, class:0
-15309,30601,-15110,26147,26149,38896,-16041,41203, class:0
-25462,20448,16082,15994,15996,28743,-26194,31050, class:1
-25239,-8095,-664,-775,-21879,-82420,-25641,-80113, class:0
-30067,-12923,-2618,-2806,-26707,-87248,-30469,-84941, class:0
-107093,136501,4452,4382,-106864,348234,-107093,349305, class:0
20721,39013,-696,-777,163771,56773,163174,57844, class:0
-24800,25493,1255,1185,1245,24332,-24800,25493, class:0
-12273,3058,1563,1397,-12469,2719,-20666,3502, class:0
-11383,13194,1243,1049,-36253,12960,-36493,59133, class:0
-27984,-3406,8945,-3654,-52854,-3641,-53094,42532, class:0
-2503,4998,824,714,-9192,4835,-9228,5942, class:0
4879,5977,-1288,-1583,-1521,-17490,-14032,-15682, class:0
-5998,9526,2331,1343,1359,5055,-5998,9526, class:0
6578,3787,-3408,-859,-4380,-684,6578,3787, class:0
-231,4853,-173,959,-4303,4812,-4693,6364, class:0
5144,-63,106,56,5201,106,-16334,25407, class:1
-10958,453,-1719,-1209,-15833,-4065,-37368,4373, class:1
-1175,14042,-978,8728,8814,-27833,-1175,-21550, class:0
-6061,9156,3997,3842,3928,24507,-6061,-26436, class:0
-381,7219,-56,-174,-2798,10810,-2916,11729, class:0
1872,1347,2436,-165,2158,-34107,1872,1347, class:0
14926,15462,14841,14702,-28778,18083,-29064,20275, class:0
14818,15354,14733,14594,-28886,17975,-29172,20167, class:0
9940,10476,9855,9716,-33764,13097,-34050,15289, class:1
1401,-2224,1507,-2395,2859,9036,-17493,29165, class:0
-1934,-290,-443,-544,-527,5650,-20879,25779, class:0
3942,-2273,-322,-446,-10764,-2856,23360,15542, class:0
3737,-2478,-527,-651,-10969,-3061,23155,15337, class:0
-26329,-6758,1033,839,-17681,14010,-26445,14265, class:0
36573,-4666,-87,-172,36729,-166,36573,22932, class:0
-153,815,-24,80,112,423,-153,815, class:0
-891,77,-762,-658,-626,-315,-891,77, class:0
-99203,41482,-19788,-20237,-106563,35490,112550,51066, class:1
-1594,32414,-840,19652,-1020,73639,-1594,74732, class:0
26772,-38584,15256,15209,25584,57346,-164056,59485, class:0
-21544,28293,2473,2410,-21522,34007,-21675,34354, class:0
12751,16327,129,19,-33488,22041,-33641,22388, class:0
-19354,144036,-19254,56913,-19287,144103,-19434,211884, class:0
26753,63333,26876,-27833,-79712,-45810,-79767,160605, class:0
27830,32188,27911,27829,-203566,27909,-203621,36751, class:0
646,832,734,602,-86778,7882,-87245,11139, class:0
6545,1487,1253,1084,-18107,19730,-18154,20867, class:1
-169,-2113,291,-3009,17,-2986,-169,-2113, class:0
-1308,433,-17,-148,-1226,19236,-27616,22310, class:1
-6744,-832,-786,-882,-4445,12510,-7592,15051, class:0
-2924,97,-542,-164,-9723,-582,-17304,381, class:1
-7522,6854,12,-334,-7518,11379,-7593,15016, class:1
-10108,-7825,-3501,-3563,-24951,-9939,-81392,-237105, class:1
-35086,21657,295,151,-49929,21237,-106370,-262083, class:1
71693,-21387,-2008,-2105,-93288,-22122,-149729,-305442, class:1
52143,-40937,-13746,13666,-112838,-41672,-169279,-324992, class:1
-60255,-32847,7199,7065,-225523,-33815,234476,221066, class:0
-4865,15268,2590,2432,158346,102981,157174,143764, class:0
-23208,-3075,-746,-916,140003,84638,138831,125421, class:0
-9549,-5155,-271,-432,-20842,-13375,-11418,-12849, class:0
-5836,-2060,-2352,-2492,-5836,-1e3,71711,20615, class:1
370,-593,-1498,-681,648,839,370,1017, class:0
-9490,23402,2523,-807,-8090,23573,-9490,24475, class:1
-6694,11368,-6465,9959,-6898,11894,-7016,44477, class:1
2057,-5559,-906,-997,-914,5986,-8516,9403, class:0
2851,1202,-772,-894,2971,-734,-45164,12216, class:0
-7498,2846,-6810,2524,-6953,2619,-7743,2850, class:0
-13224,306,-475,-242,-221,519,-14903,2279, class:0
-5750,81153,-5506,8050,-5536,81483,-52904,83748, class:0
-9178,77725,4680,4622,4627,78055,-56332,80320, class:0
-6501,2166,-611,615,-24727,2219,34881,4231, class:0
40255,24361,-1e3,-1102,228164,229936,-292723,236164, class:0
-2131,4058,-1970,374,388,1956,-4475,4062, class:0
-969,2536,1342,1228,-5001,2460,-5394,4341, class:0
-12168,-39989,-10470,-10871,-11728,-45205,-12168,-39989, class:0
-929,9,-105222,-104639,-929,9,-929,9, class:0
-754,184,-250754,-250171,-754,184,-754,184, class:0
-792,134,-289625,-289042,-792,134,-792,134, class:0
-652,457,-307871,-307288,-652,457,-652,457, class:0
-3614,-2290,1150,1014,-3811,6361,-7049,8074, class:0
-1224,729,-185,318,-1138,325,-1902,1447, class:0
-1753,331,23865,33427,-1672,-992,-1753,331, class:0
4307,-441,-62,-60,5845,-2441,4307,3790, class:0
322,1274,4124,1208,-10029,7188,14062,9234, class:1
845,2689,-298,-473,6003,7894,-11968,-11169, class:0
-289,1211,110,-55,-208,487,-289,1211, class:0
-1369,1388,17,-85,-13798,-1134,-13826,4120, class:1
5319,-46392,5456,16160,5374,-47167,-28365,-46392, class:0
126,18958,244,8422,637,18237,19885,19988, class:0
6954,-17003,7024,7775,7021,-21510,-15717,-17003, class:0
-3255,-1282,-1317,-1451,-8149,-4670,-11320,15951, class:0
-21986,12379,11437,11332,43071,213767,-248788,216457, class:0
-4169,767,11,-122,-7780,5768,-12121,6126, class:1
-231,-12093,-160,3046,18676,-16207,-266,-12093, class:0
2437,31922,2496,2396,-3385,30989,-3385,32181, class:0
-14965,1710,-1943,585,-18974,1348,-19e3,1710, class:0
8388,14459,3287,3187,22657,45928,53532,46878, class:0
-2791,27094,-2460,-2752,-2744,26680,-3954,29010, class:0
-15279,4804,2674,2551,-15257,4804,-15279,4804, class:0
137,1964,-464,407,-8046,-17820,-114217,21553, class:0
832,-1519,124,-20,2393,5802,-90595,45175, class:0
-3086,138,74,-75,7327,10736,-85661,50109, class:1
3233,17449,526,405,-38960,-48015,-38988,-44376, class:0
9529,2581,-5597,2524,-13724,14983,26943,17119, class:0
-906,512,648,489,595,-1855,-13224,31438, class:1
-21022,-8994,15493,-9216,-82366,-21e3,133053,114084, class:1
-20831,2202,-284,-365,-20822,760,-70153,2995, class:0
1812,-230,-188,-337,-1379,-180,-55224,50084, class:1
-7941,4605,465,334,-7853,1860,-22059,4605, class:0
-2822,367,-2681,2,-2843,301,-4648,368, class:0
-695,1249,-475,1831,-31897,-4517,-38399,2166, class:0
-6901,1510,-5557,-1736,-6520,-484,-7957,2037, class:0
-9595,3371,-6534,-347,-20992,-79,-21419,3371, class:0
-3118,-81,-57,-249,-14515,6398,-14942,9848, class:0
14484,-36958,14600,-39877,52229,-39817,14484,-36958, class:0
-4367,-1784,-251,-429,13557,22401,-32410,23730, class:0
-18162,-12528,-15637,-12773,-39972,-12703,-40073,-12528, class:0
-16991,-11357,-14466,-11602,-38801,-11532,-38902,-11357, class:0
44,2056,-352,278,-401,6335,-638,-5809, class:0
2272,4663,1484,1310,2964,4710,-4746,5232, class:0
-6100,34265,-5485,-5863,-5836,42796,-18483,49683, class:0
-2589,22294,-2454,-2590,-5779,55808,-55606,62746, class:1
-4404,-63006,-4364,26066,26134,-65833,-4536,-63006, class:0
-22826,4689,-22230,3303,3341,4369,-39574,7196, class:0
-3285,10825,1706,1571,-11543,4200,-11778,22466, class:0
2262,16372,-5890,7118,-5996,9747,-6231,-17117, class:1
-853,-799,-787,-930,-10658,9906,23988,13102, class:0
11218,11140,469,291,-53244,-22526,-59669,74816, class:1
-6884,1052,-135,-170,26270,1043,24144,1346, class:0
942,637,42,-26,-16648,12732,-24741,13035, class:0
3866,-394,1359,-841,-3919,1314,-29710,8725, class:0
-15,-0,124,-564,29,5262,-25762,12673, class:1
-0,5618,41,330,26,4826,-11,7876, class:0
1237,3688,867,674,-2245,4188,-2445,4399, class:0
-6281,10577,4798,4703,-6183,23092,-11790,24867, class:0
-5335,15104,-5252,14983,11891,62565,-43622,63807, class:0
-1768,2050,-182,-362,-1720,-337,-1768,2050, class:0
5615,3988,-1266,657,5663,3864,5615,4803, class:0
-1346,-3101,495,348,22141,-11822,22093,21281, class:0
-2916,2194,-1875,533,-7923,670,-8022,8748, class:1
-6472,-17822,3040,2996,18506,-18455,-6472,-17822, class:0
-12592,-487,-876,-1068,-12634,4336,-13846,8353, class:0
2090,480,1178,396,9281,4568,7319,6242, class:0
-44541,225,-7906,-5825,-21021,-5613,-44753,225, class:0
-8143,47983,-8092,47717,47834,205773,-8187,206767, class:1
24866,-34054,2994,2911,25053,-34175,66159,54338, class:0
-17630,32898,-13221,-13281,-13264,32777,-38048,121290, class:1
-3823,1322,439,287,-3746,449,-3937,3224, class:0
-2321,1073,-1948,579,-2061,7069,-2769,7431, class:0
-269,1484,-208,-351,451,2144,-2014,2663, class:0
-40,33,52,-17,-2093,272,-2289,697, class:0
2284,3611,-706,-843,-17388,3129,-17519,5700, class:0
642,2364,677,937,1022,1016,-29932,-20804, class:0
-821,-4322,-772,-6291,8450,-6262,-13450,-4322, class:0
-6952,2596,2407,2334,-19858,2528,21413,5567, class:1
101,4013,498,3191,164,4658,-5312,-6604, class:0
85374,71754,45519,45373,-149797,81090,85374,85685, class:0
4544,738,876,707,-11648,8056,-34979,22879, class:0
18535,-16897,292,207,-78592,-23108,-78689,86376, class:0
-161,618,-103,56,-9115,1986,-10688,9782, class:0
2159,7004,657,513,-1361,9740,-2934,-9570, class:0
-10516,-7189,-1644,1619,-24024,9071,-24068,9414, class:0
1571,4898,-1129,-1291,-11937,21158,-11981,21501, class:0
5420,7577,5515,-6680,7107,-6671,-12451,-86896, class:0
25117,7636,7539,7267,7296,7544,-31626,103021, class:0
-17782,20047,-14316,-14350,-18394,-14340,-19215,115432, class:0
-15502,5635,2986,2872,-15448,4681,-15502,5635, class:0
-11674,2895,-5687,2322,59629,2452,59549,4581, class:0
-8130,-26,-564,-297,-48748,42943,-49074,45072, class:1
4473,12577,2782,2697,-36145,55546,-36471,57675, class:1
-18657,-7192,-18541,-7353,-46492,-7248,-60995,111177, class:0
-16595,-5130,-16479,-5291,-44430,-5186,-58933,113239, class:0
-316,4787,151,1029,-56414,7145,65648,10151, class:0
9413,8131,-969,-1132,-4894,11944,-15168,12758, class:0
-252,-1513,-181,-1736,-1685,-65648,-51750,-64318, class:1
414,-3869,855,704,-17804,12326,-17910,17144, class:0
6474,2191,211,159,-11744,18386,-11850,23204, class:1
-5704,22417,-5453,-5519,-94473,21027,-94537,22417, class:0
-15191,-2041,-12236,-2320,-66052,-2305,-131493,2629, class:1
-7018,647,-5909,-87,-7018,-14,-7057,2662, class:0
-6808,857,-5699,123,-6808,196,-6847,2872, class:0
1407,36663,1478,1311,-9352,-9212,-9665,42314, class:0
-17161,11839,-1398,-1526,-14413,11510,-45260,11920, class:0
-845,2842,-547,-703,1903,-18645,-28944,-15447, class:0
253,618,291,182,-3626,6253,-5752,7289, class:0
-12542,-17650,-1233,-1360,-8437,-21756,-12542,-17650, class:0
-5439,5123,-1716,-1813,-1773,137059,-5573,138530, class:0
10152,-20843,5742,5614,-84947,-9620,-129751,96241, class:1
22108,-8887,2354,2313,-72991,2336,-117795,108197, class:1
-38508,25658,22126,22030,-38446,22118,-83250,142742, class:0
-5017,-31698,-4998,6168,-120234,158504,-120244,-160577, class:0
49581,-9761,-9599,-9828,-65595,-106221,-65605,-105938, class:0
-13211,3934,3029,3006,3584,7033,-14545,9081, class:0
-7814,1252,-1903,938,-1907,12430,-9148,14478, class:0
10545,32428,10673,19620,10545,44427,-139512,54944, class:0
-29970,55094,-29852,42286,33211,67093,-116846,77610, class:0
-5746,-7,-2636,-1184,-2896,-744,-16864,30, class:1
-4533,1206,-1423,29,-1683,469,-15651,1243, class:0
-2817,624,-1042,508,-7487,5770,-7543,5920, class:0
12819,-13301,-2580,-2656,-29348,26783,-52130,45177, class:0
-16,5657,172,763,46,6298,-126,-7327, class:0
3175,5816,-42,-174,-100933,12472,-101017,17365, class:1
-15746,43164,13873,13757,-63585,49820,-63669,54713, class:1
14719,73629,13685,13567,-33120,80285,-33204,85178, class:0
-9349,3076,-609,-505,-8615,-990,-9349,3076, class:1
-3870,-3889,-776,-954,-3136,4489,-3870,-3889, class:0
-2101,-2120,993,815,-1367,-3376,-2101,-2120, class:0
-12350,4271,4342,3905,4183,13258,38329,17329, class:0
-13047,1345,-2739,1073,-13011,1081,-15902,1740, class:0
344,4795,374,246,-9881,996,-10482,30683, class:0
-64,346,-40311,-38394,-64,346,-64,346, class:0
-10,400,1724,8115,-10,400,-10,400, class:0
-810,163,-17848,-12111,-597,-205,-810,163, class:0
-214,759,-17252,-11515,-1,391,-214,759, class:0
351,747,160,-10,-693,1595,-1463,2718, class:1
-17479,-13253,-16946,-16193,-18232,-16066,-18440,-13253, class:0
-1464,1263,-557,-712,-1501,-6717,-3019,-4401, class:0
434,7128,-184,406,2219,12356,-1824,13155, class:0
-27,1437,-0,-187,259,640,-778,5939, class:0
-5435,1985,1044,892,913,3980,-7247,4228, class:0
-2312,5108,-2257,4015,4036,7103,-4124,7351, class:0
4966,9495,5088,8201,5086,9339,-5906,9495, class:0
-9176,2095,-7917,-6817,-8054,220,-9176,2095, class:0
-1171,230,-1130,-408,-389,-171,-1171,230, class:0
274,2166,440,1441,1467,2084,-3527,2732, class:0
48715,46619,-20181,-20278,37896,56066,-56732,61518, class:0
-177,625,26,-226,-1470,-5205,-3792,-4765, class:0
-373,2244,5,208,-1247,2890,-1369,3372, class:0
6145,6419,-505,-632,106365,6395,86372,16916, class:0
-10401,-75292,-10253,27258,-10270,-75687,-20838,-75292, class:0
-473,43,-557,-311,-306,-28,-661,43, class:0
68125,-42418,666,-75,-82526,-81250,-123814,103725, class:0
-49432,31689,-7125,-7256,-8419,-7143,-49707,-146343, class:1
5336,-1124,-9,-261,74327,-1580,74303,13641, class:0
95,4733,254,4117,-199,5225,-199,9786, class:0
385,529,-583,2,119,4422,-1028,5880, class:0
-2323,5441,-383,-503,-2038,4836,-2323,5441, class:0
3171,9023,-1742,-1949,3268,13005,24864,14055, class:0
-16676,45634,-16620,34662,39879,49616,-16676,50666, class:0
15346,16299,-32377,-32375,15346,16299,15346,16299, class:0
-133,-10115,-117,1711,-119,-18821,-184,-10115, class:0
140,2140,187,-21,-505,1971,-622,2140, class:0
-923,3395,-10766,-9533,-671,600,-923,3395, class:0
6395,6852,5032,4959,-13501,8701,-13776,9615, class:0
9088,663,442,360,11790,369,9088,8119, class:0
-2377,-13,272,-185,-2359,331,-2439,1228, class:0
-50176,46029,46214,45286,-50199,45808,-50920,58607, class:0
-22,6684,-630,-727,-13039,5627,-13133,6684, class:0
-21190,-1,73,-34,-154875,-21156,-198447,36989, class:0
18117,-21887,18184,18122,-115568,18151,-159140,76296, class:0
-15880,-43020,-15858,27350,-15860,-43197,-16117,-43020, class:0
-874,705,-573,412,29105,558,28868,705, class:0
-23502,6267,1017,878,-23454,11673,-28881,15755, class:0
