TSS,polya,exon_intron,intron_exon,start_codon,stop_codon,gene_start,gene_end,class
202,1665,605,419,442,814,-1108,-3209, class:0
757,310,-284,290,778,-106,757,483, class:0
-2664,1086,-734,-799,-2767,5987,-3281,6395, class:0
2148,2110,2227,2054,-14168,2078,-15029,20040, class:0
-13940,2644,2050,1864,-7311,5121,-13955,9906, class:0
34185,-25670,-35,-182,-4694,-26427,74996,63421, class:0
31701,-28154,-1969,2067,-7178,-28911,72512,60937, class:0
-2563,-46147,-1533,-1584,55568,-46738,-2580,-46147, class:0
-4585,148,-3253,-229,-4297,130,-6271,1064, class:1
-10272,8976,6341,6292,8193,20379,-10921,21495, class:0
5849,-1291,391,314,-2074,10112,-21188,11228, class:0
-2575,-166,-506,79,12789,180,12707,298, class:1
-7250,12309,480,424,-42120,12309,-42202,14238, class:0
-684,410,-1586,141,-20549,6405,-24505,8725, class:0
-2203,18544,-1790,17482,-2203,18747,-2212,19456, class:0
182,759,238,154,182,1308,-3932,1972, class:0
8608,-810,-859,-857,8869,-810,8608,2425, class:0
3476,-2796,-166,-281,43512,12339,40494,14002, class:1
2894,-3378,-748,-863,42930,11757,39912,13420, class:1
1874,-4398,1534,1502,41910,10737,38892,12400, class:1
87,-6185,-253,-285,40123,8950,37105,10613, class:1
-1116,136,-251,-170,-2409,-46,1902,784, class:0
-329,950,-122,236,-388,309,-942,-2060, class:0
-1015,44,146,-44,-955,341,1873,1225, class:1
146,-906,-57,77,-197,241,-717,-906, class:0
-438,445,162,71,-525,6339,-824,6402, class:0
-541,2878,-335,1341,2855,-188625,-4049,-188562, class:0
98420,-95973,57160,57157,-103747,119736,-110651,135879, class:0
-5328,17032,4548,4285,9590,17957,-5416,-28384, class:0
-622,138,-396,51,-2928,160,-3274,254, class:0
212,51,-47,71,-1572,1660,-1691,1737, class:0
28,1656,13427,14196,272,1387,28,1656, class:0
-2423,7741,-2351,4592,-2431,6451,-2711,10618, class:0
4241,-43,-94,-123,-20912,-4665,-21213,13845, class:1
3896,-388,-439,-468,-21257,-5010,-21558,13500, class:1
-574,-1902,1121,-2553,-25727,3301,-26028,9030, class:0
-3243,43966,-3152,35095,43741,70081,-175642,73495, class:0
-6391,26230,832,709,34813,48002,-6431,55144, class:0
-1636,3038,-62360,-60949,483,1970,-1636,3038, class:0
10753,14923,10815,10712,-56436,34801,-118363,37409, class:0
-10987,12485,-1578,-1717,-11086,12460,-11236,25103, class:0
-28911,5184,-2924,-3103,-29010,-5464,-29160,7179, class:0
-9025,24516,4072,3970,-8978,14936,38053,27704, class:0
-23224,19135,-8461,-8602,-22935,19115,-23771,35161, class:0
18979,11177,3474,3281,19152,11157,-31729,27203, class:0
3735,17651,-553,-676,-7361,16385,-7651,17653, class:0
-12641,1275,-2019,-206,-23737,9,-24027,1277, class:0
2400,5985,632,545,-42765,15082,-43097,18495, class:0
-2105,1772,976,934,-24541,22402,-26742,22579, class:0
71275,8012,5144,5017,71699,10306,71275,49146, class:0
-14570,87893,4057,3909,-107349,113314,-107455,114811, class:0
7583,3044,1297,1196,-12804,3135,-15004,11324, class:0
-142,1215,167,654,124,2326,-310,2967, class:1
-689,221,222,-15,-870,1332,-1304,1973, class:1
-135221,-20404,36162,-21941,125696,-21935,310274,256537, class:0
-2758,20245,-2702,13130,13155,20022,-2800,44570, class:1
-4681,18322,-4625,11207,11232,18099,-4723,42647, class:1
-5181,17822,-5125,10707,10732,17599,-5223,42147, class:1
3532,10889,3562,3774,3799,10666,-12156,35214, class:1
-151,3511,26,-63,-14770,3924,-41199,6171, class:1
-33862,15250,-1139,-1257,-167644,15081,-167695,140886, class:0
-9937,16712,-871,-974,-8204,16076,-16385,16714, class:0
447,46385,611,2047,2119,41612,129297,49124, class:0
3502,-306,-608,-455,-5249,7994,-6021,8261, class:0
-41694,66491,-41384,66278,489092,641786,-41733,644542, class:0
-46179,-10619,15903,-10859,91036,243730,-439789,246486, class:0
-12952,282,-4531,55,-12717,63,-16265,4190, class:1
-13517,110,-5096,-510,-13282,-502,-16830,3625, class:1
-13830,-203,-5409,-823,-13595,-815,-17143,3312, class:1
-14610,-983,-6189,-1603,-14375,-1595,-17923,2532, class:1
-63,120609,343,56703,296,120574,-63,151970, class:1
-27761,92560,-27706,28654,-27753,92525,-28112,123921, class:0
28409,61848,-1758,-2058,17298,61813,-58824,93209, class:1
23986,57425,-6181,-6481,12875,57390,-63247,88786, class:1
13939,47378,2860,2706,2828,47343,-73294,78739, class:1
7419,-10659,-3194,-3370,-56583,-11117,-132705,19328, class:1
4568,9389,2225,2163,-59434,9243,-135556,16477, class:1
-2215,25468,-2199,11135,11174,25427,-2307,25566, class:0
-7593,-16751,-4408,-4488,-41761,40038,-41870,61221, class:0
2057,410,650,210,-9770,249,-9846,3224, class:0
-61231,-31877,14935,14783,-38557,36677,-61753,37046, class:0
-13906,31382,9952,9767,-13748,28812,-14245,31392, class:0
-1946,1935,-1581,-1189,-1116,38,-1946,1935, class:0
18365,29195,18455,-21757,46988,28834,46742,38290, class:0
-3037,5247,239,106,-2973,5215,-3037,5247, class:0
-569,2046,82951,90821,-532,595,-569,2046, class:0
-682,1933,82838,90708,-645,482,-682,1933, class:0
-1408,1207,82112,89982,-1371,-244,-1408,1207, class:0
-1609,1006,81911,89781,-1572,-445,-1609,1006, class:1
7836,22493,-401,-447,-56400,18321,-56740,28071, class:0
-914,687,-451,-575,7798,3392,7323,5981, class:0
186,1805,-54,-307,4986,2154,4898,3650, class:0
-395,1013,182,-16,4194,1362,4106,2858, class:0
3742,-75,-2238,-865,3802,-2255,3742,-9236, class:0
17689,17177,10043,9813,-22963,18283,27412,24327, class:0
-516,-1028,40,-1403,10204,78,9207,6122, class:0
-1486,2974,-1450,2052,2053,2917,-1486,2999, class:0
1661,2582,1822,1660,1661,2525,-1878,2607, class:0
-3994,12498,-3086,-3342,-3133,17616,-3994,19491, class:0
-560,-6,-76,-396,-534,-56,-642,14201, class:0
-1024,-470,-540,-860,-998,-520,-1106,13737, class:0
-12666,2095,-2527,1331,-12640,1650,-12748,2095, class:0
3,7440,273,-146,34761,19910,34693,23301, class:1
-8094,-657,-831,-938,26664,11813,26596,15204, class:1
-8533,-1096,-1270,-1377,26225,11374,26157,14765, class:1
-9707,-2270,-2444,-2551,25051,10200,24983,13591, class:1
7854,-4689,-4863,-4970,22632,7781,22564,11172, class:1
-1651,1659,-1607,1248,13127,-1724,13059,1667, class:1
37640,-38510,1472,1349,-90956,55712,-91691,69732, class:0
-28182,8585,-761,-889,-24637,1490,-28237,8585, class:1
11,905,232,518,2061,16813,-17,17908, class:0
-16773,-132030,-16113,-132508,-16733,-132298,-16773,-132030, class:0
-98,480,113,-101,7222,13776,-3037,15632, class:0
1885,-781,-1074,-1125,2912,9466,-7347,11322, class:0
-2532,-1556,577,513,-3340,-1796,-3592,6368, class:1
1116,-516,558,431,-4770,-6917,-4945,-6106, class:0
891,-741,333,206,-4995,-7142,-5170,-6331, class:0
-1813,-3321,-238,-410,-1784,-7223,-75238,18960, class:0
-4605,14263,-93,-165,-4313,12636,-4605,14263, class:0
-6584,12284,-63,-114,-6292,10657,-6584,12284, class:0
-4804,-5330,-4571,6769,-5719,-5330,-4804,-5330, class:0
2282,-4020,2506,-3053,-27974,-15170,-29326,48829, class:0
-3153,52,-1979,-255,-3155,269,-4144,408, class:0
-998,-148,-118,-198,-2090,3167,-2238,-2691, class:0
-5086,15337,4288,4196,-4983,-18294,-5196,-17982, class:0
1941,11698,2080,1973,1973,-18720,-15639,-17720, class:0
-978,265,-508,140,-2321,239,-12182,1451, class:0
-156,1306,-19,235,-158,2083,-212,2198, class:0
-7168,23337,-6905,-7136,-7168,-7119,-33959,53067, class:0
-218,4324,-20,3976,-51,7056,-288,8147, class:0
-35,1298,119,635,656,1012,-35,1298, class:0
268,910,-269,247,268,624,268,910, class:0
-17,270,49601,-13037,-17,270,-17,270, class:0
891,1839,-10237,-9576,891,1643,891,1839, class:0
274,1222,-10854,-10193,274,1026,274,1222, class:0
-886,812,-841,239,258,527,-886,812, class:0
-1251,1922,-672,-836,-821,1733,-1251,1922, class:0
-120,-2161,143,2372,2389,-2359,-218,-2161, class:1
-6865,263,-1843,-143,-6857,62,-11225,1099, class:1
-257,91,-1622,30,-18063,19965,-23008,28323, class:0
1356,-155,-391,85,-3041,283,1356,1128, class:0
-3978,8267,402,-570,-3714,4173,-3978,8267, class:0
-1139,-9669,-1041,-1141,6936,-10191,-1354,-9669, class:0
20,4389,262,1419,200,6038,20,11204, class:0
415,128,510,-72,1293,128,415,185, class:1
-9,8353,-32,997,1121,8281,-1323,8358, class:0
-4145,3943,1661,1533,-3289,3871,-5733,3948, class:0
-1557,489,-44,-190,-14775,-137,17988,6140, class:0
-17962,84081,-17840,64541,-17895,83548,-18299,88690, class:0
-656,4293,-441,216,499,3547,-656,4293, class:0
-343,664,-123630,-123457,-343,664,-343,664, class:0
-530,477,-123817,-123644,-530,477,-530,477, class:0
-2,-970,697,1128,677,2167,-976,-970, class:0
-465,1075,-101,-369,-367,870,-536,1075, class:0
-1865,-115,-1510,-614,11969,-492,8304,189, class:1
-2520,6544,-2074,-2312,-2522,11340,-2767,12997, class:0
-4887,4177,4323,4003,-4889,8973,-5134,10630, class:0
-786,-83,-82,125,-550,1071,-1608,5751, class:0
-14601,12122,10394,10340,-14353,11153,-14601,12122, class:0
-18886,7837,6109,6055,-18638,6868,-18886,7837, class:0
4842,9,5979,-851,-48774,-640,-48923,12160, class:0
-130,5971,-32,62,980,5620,-130,6450, class:0
-1195,-4688,-884,-1220,-1163,32131,-5726,32610, class:0
-57103,65255,15558,15479,29491,81106,-58200,-89731, class:0
36440,24031,-11652,-11760,-11733,39882,59905,56603, class:0
-1796,60189,-1028,-1102,57680,72054,-1796,87392, class:0
-21133,40852,-20365,-20439,38343,52717,-21133,68055, class:0
-2615,-929,-2417,-1862,-67530,-1761,-68490,2237, class:1
9,13349,135,4856,32,13182,-113,23068, class:1
-13935,-783,-3319,-812,-13863,2597,-14005,13082, class:0
778,1375,1283,926,-6135,-1918,-6155,15162, class:0
30286,4174,1603,1541,32068,3749,30286,4174, class:0
-2169,-2196,1042,854,-10272,-1837,-12054,14887, class:0
3741,187,262,63,-18088,112,-18594,7428, class:0
176,14059,288,520,526,27982,-9091,28416, class:0
-5900,1658,1067,987,-20600,1413,-26218,1658, class:0
7724,-6128,-7080,-6335,15607,-6324,-16727,-18949, class:0
-7472,5316,1880,1813,-7343,5300,-39677,8466, class:0
-833,3808,-671,3163,-765,9700,-897,10644, class:0
-587,1061,-478,-630,19269,6748,17125,7589, class:0
-6331,1137,40,-35,13525,1004,11381,1845, class:1
-26946,1969,-21104,1819,55936,57021,55935,57022, class:0
-85531,12269,149954,11202,-85530,11309,-85531,-84444, class:0
-68296,1676,-1165,1216,-68296,1356,-77857,2351, class:0
-854,16548,-70,-147,-1973,-1136,-2797,40161, class:0
-3840,4333,-3830,4177,-47893,-30811,-3840,4333, class:0
-8107,275,-925,-964,15822,-925,12624,3639, class:0
1243,1375,51,-127,-16834,15437,58885,18239, class:1
8752,132163,8956,10007,8930,129924,-160282,132163, class:0
-15667,7111,7115,6949,-15705,10211,-15886,11472, class:0
-821,49472,-708,25164,25224,48311,-821,49472, class:0
-20172,30121,5883,5813,5873,28960,-20172,30121, class:0
-1793,-37,211,45,-1864,660,-1897,1347, class:0
-80754,51039,-3609,-3756,-80776,49646,-96962,52860, class:0
-39813,53242,-18494,-18753,-39764,72953,-40034,81112, class:0
30906,48838,30992,30862,-37073,39647,-37226,-66144, class:0
-1520,559,1201,396,-9894,5680,9138,7488, class:0
-21417,79550,-20985,34538,35002,80030,-21643,95877, class:0
-25645,-10314,-16406,-15896,-30520,-18752,-52055,-10314, class:0
-3750,20650,-3642,20355,19934,50204,-95731,98440, class:0
-4852,13625,-4776,13355,13514,13738,-5059,23139, class:0
-469,-1087,2,-2599,-276,-36541,-562,-1087, class:0
-2488,-3106,-2017,-4618,-2295,-38560,-2581,-3106, class:0
-16018,-16636,-15547,-18148,-15825,31036,-16111,-16636, class:0
7450,7986,7365,7226,-36254,10607,-36540,12799, class:0
-11407,-320,-270,-369,-2759,-1081,-11523,-15792, class:0
3159,1609,1765,1379,-10728,20407,-10917,24748, class:0
-29662,3696,1141,1056,45091,8196,44935,31294, class:0
-653,315,-524,-420,-388,-77,-653,315, class:0
-2433,-814,-547,-759,-891,17188,-4899,21389, class:0
3382,-2510,-1519,-1614,-5066,13013,-9074,17214, class:0
-502,5325,-179,-398,-11243,3176,-11300,18258, class:0
-4938,-2896,4696,-3224,-4985,8077,-5042,8450, class:0
-20,673,509,642,8562,47860,-4793,53528, class:0
11092,16618,1126,991,-23120,16618,-33680,27713, class:1
-8752,688,-4872,-309,-50145,-106,-60705,688, class:1
-7693,9088,-1691,-1846,-42176,8273,-42470,11944, class:1
5194,25589,1680,1529,-15040,38378,-15155,38784, class:0
-7728,132,-2256,-416,-53692,-274,-53807,132, class:1
-1960,-3178,-1816,-3291,-9706,-3858,-10013,26577, class:0
7908,8095,8025,7964,14891,8029,14705,12761, class:0
7325,7512,7442,7381,14308,7446,14122,12178, class:0
2143,132,2174,-2436,11482,-2350,2143,132, class:0
637,998,781,617,-1184,946,-1248,2188, class:0
-28283,25926,-12426,-12667,-28205,24131,-28283,25926, class:0
-253,1181,171,890,932,4116,-4619,4403, class:0
-301,2062,29470,30552,-278,102,-301,2062, class:0
-1653,521,20081,35197,-1594,-1184,-1653,521, class:0
-1700,474,20034,35150,-1641,-1231,-1700,474, class:0
-8917,9145,7897,7736,7841,9671,-9239,42254, class:0
10253,10210,-4738,4626,-14502,21661,-14674,22092, class:0
-5909,-454,-2015,-976,-8880,-225,-16482,1437, class:1
-2320,6409,887,773,-7629,-7081,-7787,30084, class:0
-10785,-2056,-2294,-2424,-16094,-15546,-16252,21619, class:1
-12401,-3672,-3910,-4040,-17710,14608,-17868,20003, class:1
-15609,4965,-7118,4892,-20918,11400,-21076,16795, class:1
-24656,2453,2479,2352,-29965,2353,-30123,7748, class:1
-713,242,-559,-21,5523,13030,-2392,14790, class:0
-4550,33094,-4058,21612,-4471,31448,-4589,74771, class:0
-7828,-11418,-7700,-11727,-48983,-13064,-49101,30259, class:0
-58531,28372,14329,14284,-44726,28702,64053,30967, class:0
7313,-8581,6669,6566,195222,196994,302118,203222, class:0
-1617,-3677,-1605,-1752,-37807,21903,-38118,25392, class:0
-57505,33540,-227,-333,-309,116572,-64548,122252, class:0
-62564,28481,-5286,-5392,-5368,111513,-69607,117193, class:0
10391,-7724,757,587,-14721,14988,-17360,15592, class:0
2720,2751,2852,2677,2824,28014,-39310,31322, class:0
-261,668,-39888,-31704,-261,668,-261,668, class:0
-5506,15500,-1993,2e3,-5458,13784,-5506,15500, class:0
-329,657,3286,-58198,-329,657,-329,657, class:0
-326,612,-250326,-249743,-326,612,-326,612, class:0
-700,274,-354722,-354139,-700,274,-700,274, class:0
-704,243,-390517,-389934,-704,243,-704,243, class:0
58,301,102,-33,-13620,926,-13689,1416, class:1
2878,-4488,-1189,-1300,-9302,5244,-9371,5734, class:0
4088,-3278,21,-90,-8092,6454,-8161,6944, class:1
-2506,835,-2215,-774,-765,-16,-2506,835, class:0
-2370,971,-2079,-638,-629,120,-2370,971, class:0
-500,2841,-209,1232,1241,1990,-500,2841, class:0
-361,1118,145,44,-990,1582,-1001,1811, class:0
394,531,-66,473,2177,1143,6482,4506, class:0
195,-335,-13,160,-3835,1065,5319,1980, class:0
1104,4815,-1344,3194,-1365,6294,-1879,7209, class:0
-8222,5514,1589,1446,-8195,1827,-8507,24689, class:0
-732,1352,24886,34448,-651,29,-732,1352, class:0
-2247,-2804,-520,-566,-528,-3378,-2287,-2804, class:0
-2149,1229,-1219,948,-6086,1016,9147,8633, class:0
143,640,230,101,-1120,573,11419,6179, class:1
184,681,271,142,-1079,614,11460,6220, class:1
-412,1392,-202,853,-368,1325,12171,6931, class:1
1520,-1570,361,193,1564,3257,14103,8863, class:1
-3455,-4193,-3325,-4232,9558,-12367,-5493,-10321, class:0
2281,3233,6083,3167,-8070,9147,16021,11193, class:0
2770,3722,6572,3656,-7581,9636,16510,11682, class:0
1437,6557,711,634,-16646,18964,-20152,22199, class:0
1711,6831,985,908,-16372,19238,-19878,22473, class:0
8210,46930,-7340,-7465,8413,43717,-71837,49738, class:0
-1271,13943,-629,7923,-1243,11421,-1271,16675, class:0
-7336,3786,28,-85,-7275,2951,-7382,3786, class:0
-7106,4016,258,145,-7045,3181,-7152,4016, class:0
-884,10238,-809,3180,-823,9403,-930,10238, class:0
-924,-73,-636,-79,-1287,249,-4512,532, class:0
5703,4417,-932,-239,6253,-90,5703,4417, class:1
-117,-4356,74,-22,-9602,19046,-9635,23553, class:1
-8123,969,-3792,-1965,-1779,-1672,-22914,969, class:0
-299,8489,773,3118,-247,7205,-12037,11846, class:1
-2742,17737,-2632,12366,9001,16453,-2789,21094, class:0
-1746,427,-1607,158,-10797,-1751,327028,939, class:1
3705,3266,591,-129,-5346,3700,332479,6390, class:1
-764,18,-672,-181,-59,8987,337766,11677, class:1
33863,-5895,-6850,-6948,-38379,103988,-358567,106678, class:0
29198,-1239,-1238,-1334,29453,200149,-262406,202839, class:0
23960,70986,24124,-65409,70882,-134181,-90464,-133823, class:0
-80757,-76297,-78393,-77976,-171004,-77779,-171797,-76297, class:0
-3670,788,-1306,-889,-93917,-692,-94710,790, class:1
-12637,-1801,-3146,-1860,-12616,-1648,-12684,3320, class:0
-23756,68696,12191,12035,79003,125095,-23758,136288, class:0
-115,2869,-206,191,137,305,-453,4987, class:1
131,2053,66,-124,-17077,-12791,-17127,16136, class:0
8489,-391,98,-67,-8719,-4433,-8769,-15423, class:1
3211,3175,418,303,4013,27284,34888,28234, class:0
-31536,92017,46,-83,-28438,123486,-31536,124436, class:1
-28260,95293,104,-18,-25162,126762,-28260,127712, class:1
-1050,854,-380,-706,-679,724,-1612,1024, class:0
-5651,1329,-1301,448,-2841,1009,-5651,1329, class:0
-335758,-319538,-322598,-321741,-346984,-321649,-355240,-319538, class:0
-1185,11572,732,530,-1042,10274,-1185,11572, class:0
-2881,12466,-2676,7109,-2697,12308,-2887,12976, class:0
14995,38048,15193,14927,14944,-56933,-22092,-56755, class:0
1113,-10635,1316,1096,1135,-12050,1113,-10635, class:0
426,1473,-586,246,-4175,-766,-97163,38607, class:0
-947,-181,244,148,-4566,468,-4588,3593, class:0
155,1613,-414,1081,-579,1151,-1420,2409, class:0
-438,3705,-9,-114,2693,8945,-2100,11005, class:0
-5549,1063,-546,-893,16154,-599,11361,1537, class:1
-1614,518,589,478,20089,3336,15296,5472, class:0
19735,-8255,11216,-8377,-41523,19843,173896,154927, class:0
-7720,2409,137,32,-7720,2415,-9880,2415, class:0
799,10928,870,761,799,10934,-1361,10934, class:0
-5101,34423,-4887,18928,34317,37688,-49230,44555, class:0
-628,811,64,-57,-26569,811,-33071,7494, class:1
-3969,4442,-2625,1196,-3588,2448,-5025,4969, class:0
-3916,4495,-2572,1249,-3535,2501,-4972,5022, class:0
430,8841,-550,751,811,6847,-626,9368, class:0
-495,-76,3,-112,-41,2669,-2186,3019, class:0
-17958,24878,-17842,19742,19787,20869,-17958,24878, class:0
14624,-36818,14740,-39737,-52269,-39677,14624,-36818, class:0
-7372,15978,-1382,1363,-7333,14944,-7372,15978, class:0
-21868,4002,3838,3696,-4154,3964,22259,11223, class:0
-10936,14934,-4419,-4542,6778,14896,-11647,22155, class:0
-17962,-12328,-15437,-12573,-39772,-12503,-39873,-12328, class:0
-11097,-9352,454,300,-17804,11023,-25145,13245, class:0
-6498,-475,-285,-979,-4324,2596,10117,2613, class:0
-3231,4585,-2802,2648,-3065,3661,-3231,4585, class:0
31377,6556,-80,-210,-14153,6428,31377,10517, class:0
-36762,45109,24529,24357,24400,44981,-36869,49070, class:0
-2725,3387,208,107,139,3072,-2765,3392, class:0
-10835,34,-1398,-521,26877,295,24770,962, class:1
-7445,-2380,1992,1903,-29657,3685,28160,4352, class:0
-19780,34611,-19720,31587,-19773,38071,-19780,-39794, class:0
-295,-251,-96,-149,20922,13135,20890,13539, class:0
6077,5509,4305,4264,5448,15366,-10082,15547, class:0
-5771,7898,-5593,6653,-6975,17755,-7693,17936, class:0
461,975,746,653,613,1203,-1574,1434, class:0
1310,417,1513,-1066,3497,-1034,1310,485, class:1
1738,-280,1941,-638,3925,-606,1738,913, class:1
-328,2123,-295,-891,-3810,2623,-4010,2834, class:0
-36402,336375,-36039,39679,-36225,356311,-36970,-583865, class:0
21533,15913,-3629,-3714,-24034,15266,21533,15913, class:0
2458,1132,2929,-529,-8985,-392,-9084,7686, class:1
2779,1453,-2616,-208,-8664,-71,-8763,8007, class:1
-3177,1933,-2136,272,-8184,409,-8283,8487, class:1
-1435,3675,-394,-515,-6442,2151,-6541,10229, class:1
-16770,12133,5521,5359,5425,11500,-27077,15223, class:1
-14101,14802,8190,8028,8094,14169,-24408,17892, class:1
-13303,15600,8988,8826,8892,14967,-23610,18690, class:1
-11607,17296,10684,10522,10588,16663,-21914,20386, class:1
-8741,20162,-8478,-8548,13454,19529,-19048,23252, class:1
-4361,24542,-4098,-4168,-14256,23909,-14668,27632, class:1
-1783,-1032,-1373,-1198,-1193,-504,-4344,1253, class:0
-2739,-930,584,473,-23835,9539,-23932,25817, class:0
-549,785,95,-1,29,771,-1088,1035, class:0
-100,1234,56,448,478,1220,-639,1484, class:0
-69,1265,87,479,509,1251,-608,1515, class:0
-215,1658,46,872,902,1644,-215,1908, class:0
-1008,2856,-748,2717,2741,3112,-1022,5632, class:0
-1495,2434,285,227,-6067,2420,-6229,2490, class:0
1079,5008,90,6,-3493,4994,-3655,5064, class:0
406,2002,-28,466,14594,1968,14521,2007, class:0
16367,419,482,554,16480,-524,16367,952, class:0
-279,22525,-229,1984,4436,21582,-586,23058, class:0
-4238,1003,-355,-50,-4233,22,-4238,1003, class:1
12467,14121,761,523,-16977,-21634,12467,14121, class:0
-935,259,-610,-47,-14876,-30,-15715,259, class:1
-795,-1085,-138,-233,-8338,-3617,-9177,6797, class:0
-4347,308,-3404,-435,-3899,163,-4721,2109, class:0
-943,-195,-0,-504,-495,125,-1317,5513, class:0
-4288,404,874,364,-4081,486,-23156,1842, class:1
-2026,-1751,-33,-104,-1819,2748,-20894,4104, class:1
-1341,2420,583,493,2352,6919,-16723,8275, class:0
-38,2551,8,-4,-428,2484,-5650,19348, class:1
-32979,6252,-603,-715,-9459,5949,-33191,11787, class:0
-6619,32612,-6568,10984,16901,32309,-6831,38147, class:0
-62879,-40440,-42120,-41694,221954,296300,-229174,300386, class:0
-2436,775,-37,131,12437,4207,12246,6165, class:0
-2034,4969,-1552,2480,-2016,16662,-2129,18620, class:0
-29,262,10,-74,-370,1995,-566,2420, class:0
14,320,68,-16,-312,2053,-508,2478, class:0
-1158,621,-23,-120,-2294,973,-2442,1571, class:0
-2076,-318,-1937,-769,3730,-617,3582,335, class:1
32800,24178,9592,9484,-41718,46561,-42802,46573, class:0
-1476,12962,252,138,-22455,31461,-31550,32458, class:0
-61725,157249,-61547,-62110,-64302,166585,-64408,171180, class:0
-4220,-13367,-2111,-2182,-4147,-15804,-4220,-13367, class:0
-4096,-111,-1727,-472,-6311,-395,-6353,165, class:1
-16078,-4667,2283,2167,6799,13591,-16179,21936, class:0
-9450,4924,-594,-753,-9289,4838,-9450,4924, class:0
-5220,9154,-1528,-1671,-5059,9068,-5220,9154, class:0
1184,1584,1874,1168,1736,84202,-64549,86006, class:0
-6278,3052,799,694,-5701,2208,-37887,7466, class:0
-2102,7228,-657,750,-1525,6384,-33711,11642, class:0
-3372,167,80970,85748,-2115,-1120,-3372,167, class:0
-2249,1290,82093,86871,-992,3,-2249,1290, class:1
-1579,1960,82763,87541,-322,673,-1579,1960, class:1
-1360,2179,82982,87760,-103,892,-1360,2179, class:1
9376,29530,-5071,-5168,-52313,29657,-53440,33061, class:0
-43970,10797,1044,962,-43884,5789,-43970,10797, class:0
-18697,36070,-6834,-6926,-18611,31062,-18697,36070, class:0
-7360,-45426,-526,-628,-7274,42399,-7360,-45426, class:0
-12042,713,-6643,-4740,-21777,-4684,-21892,713, class:1
