TSS,polya,exon_intron,intron_exon,start_codon,stop_codon,gene_start,gene_end,class
-2729,595,22,-61,-7935,19019,-11891,21339, class:1
-313,3676,88,-44,-14147,12807,-18103,15127, class:1
2,22,-900,-40,-19863,7091,-23819,9411, class:1
-27614,1745,1767,1564,-8807,6554,-27625,14158, class:0
-6268,5420,2512,2328,-6268,5327,-6310,8655, class:0
72,944,429,303,370,952,-1967,1954, class:0
-520,240,-294,153,-2826,262,-3172,356, class:1
-856,20,-630,-183,-3162,-74,-3508,20, class:0
-902,2713,-839,-993,-13192,13164,-13442,13741, class:0
-2709,-211,-164,157,-9052,-1105,-9104,16855, class:0
-28135,19532,-4920,-7027,-11308,101706,-102421,102171, class:0
-1301,3707,-1154,2983,-1291,4724,-1329,5350, class:0
-39847,12408,-918,-1112,-21834,10374,-40072,12415, class:0
-12258,5080,2202,898,-12173,4478,-12688,5080, class:0
-5431,-728,-560,-770,-5953,1255,-6008,2081, class:0
-4885,7065,1298,1204,-4631,4810,-4885,7065, class:0
14081,74182,18,-81,14093,42276,-48952,-328636, class:1
-14098,-7948,-14026,-8247,-14681,-35654,-14894,-35477, class:0
-214,436,91,-4,-17845,849,-44274,3096, class:1
-700,-50,61,-77,-18331,363,-44760,2610, class:1
-745,-95,16,121,-18376,318,-44805,2565, class:1
-1042,-59,-281,-173,-18673,21,-45102,2268, class:1
-1365,-109,-604,-496,-18996,-302,-45425,1945, class:1
388,467,-143,389,-836,2993,-911,467, class:1
-25,7713,77,-37,7422,9543,-572,25651, class:0
-7822,-3759,2639,2544,-7807,-4070,-7830,10701, class:0
-4229,-2389,254,-13,-28225,5e3,-28267,5409, class:0
-19506,2897,190,88,-15012,1905,-19506,2897, class:0
386,47,168,-34,-2602,-2426,-4199,5700, class:1
-726,133,297,120,-3714,-3538,-5311,4588, class:1
-760,99,263,86,-3748,-3572,-5345,4554, class:1
-3771,19710,-3751,12206,-3795,39803,-4170,44428, class:0
-2930,514,348,234,-23368,408,-23504,21776, class:0
-81661,-8441,-11589,-8515,-193870,138376,-202457,140994, class:0
-6776,7881,-1784,-1853,61151,3709,60882,13459, class:0
-247,4916,279,1002,4,4166,-265,9215, class:0
7158,-8847,48,-22,-10007,13888,-10082,14169, class:1
7142,-8863,32,-38,-10023,13872,-10098,14153, class:1
8673,-2813,-5994,-3352,-8322,-3263,-8744,12481, class:0
-4296,2770,18,-186,-13151,2043,-20292,22772, class:1
-8063,1571,-3032,-2555,10869,-2187,10712,1571, class:0
-897,5566,-706,-742,-1037,10415,-1715,12194, class:0
-10903,441,-949,332,-11043,409,-11721,2188, class:0
-2338,1566,-39,-108,-877,1217,-3114,1606, class:0
-453,-82,28,-46,-9795,1746,21658,1985, class:1
-1324,430,-1207,-875,-1423,-55,-2433,-3955, class:0
-1589,1185,-117,-176,-864,19485,-12291,25302, class:0
-1219,-26,-877,-501,-381,1109,-3202,1936, class:0
-11056,-3070,3040,2790,5703,22693,-15968,24320, class:0
-211,4331,-13,3983,-44,7063,-281,8154, class:0
-828,287,-685,-196,-175,67,-828,287, class:0
-4286,2444,-4157,1800,1820,2170,-4286,2444, class:0
-1038,-409,-123,193,212,721,-1062,1047, class:0
-2142,280,-2109,-915,-892,46,-2142,280, class:0
-3057,-213,-1134,-832,-21530,-554,-24119,1635, class:0
-129,-665,76,777,150,-1455,-178,-665, class:0
3366,3471,-1180,-1227,-15737,16951,32131,17308, class:0
-4507,8482,4047,3950,5689,6733,-4540,-16388, class:0
-444,563,-123731,-123558,-444,563,-444,563, class:0
-449,492,224669,235246,-449,492,-449,492, class:0
-196,777,-160,25,-105,1117,-280,1705, class:0
-132,3166,-69,-263,-191,4303,-1413,4667, class:0
40,1827,474,1431,380,11935,-4902,12389, class:0
334,133,48,-37,4981,3600,4893,4054, class:1
-425,636,-122,-184,2546,1165,2458,1619, class:0
390,3347,572,-895,-662,4244,-1372,6655, class:0
1783,-158,-15,-72,-2202,3454,-21189,9746, class:0
-5669,2294,-5151,1927,-9654,1994,-28641,2294, class:0
-14533,19225,4421,4327,-14533,19225,-15338,19782, class:0
13336,-9221,24,-69,-65639,17034,-66768,73292, class:1
-5522,376,-4662,-831,-32448,-537,-32499,887, class:0
-9154,272,458,-160,-14703,59344,-46952,61008, class:1
-9198,228,414,-204,-14747,59300,-46996,60964, class:1
4460,-4578,103,-107,-19570,54477,-51819,56141, class:1
1267,-7771,1666,-592,-22763,51284,-55012,52948, class:1
-15414,-24452,899,-4,-39444,34603,-71693,36267, class:1
94255,-5986,-1331,-1452,-140867,-6707,-234019,148415, class:0
6510,12139,-2420,-2580,9175,9579,6510,12139, class:0
20514,-64702,-755,-838,-26821,-64918,-27824,-64702, class:0
-10478,303,515,-107,-10478,47423,-41922,-71660, class:1
-1528,5515,2,-134,-57008,893,-88452,71690, class:1
-2635,32142,-2360,8959,-2624,21317,-2698,-42652, class:0
-12856,2819,2434,2174,-12870,8387,-13453,15060, class:0
-8160,-6685,53,-29,-24423,20444,-27621,20761, class:1
-10886,6258,30,-28,-7526,-68067,-11288,-65760, class:1
27867,46159,-165,-355,170917,63919,170320,64990, class:0
-32357,52587,6516,6368,-32288,101865,-57690,102338, class:0
-51933,33011,783,746,-51864,82289,-77266,82762, class:0
-4623,11080,1045,755,-4892,-35408,-5076,-35316, class:0
-7739,7964,34,-35,-8008,-38524,-8192,-38432, class:1
-43571,-28957,23940,23821,-43593,-29617,-59779,90043, class:0
-78577,53216,-1432,-1579,-78599,51823,-94785,55037, class:0
-9156,-2899,-2932,-3035,-2935,-8829,-9554,194530, class:0
-10617,48123,-10409,29936,-10461,37220,78656,76484, class:0
-9839,-4061,60,-38,-27924,18920,-27993,27160, class:1
7431,9489,75,-151,22111,9170,21796,17410, class:1
-5213,1918,85,-48,-5213,2087,-14353,27388, class:1
-1834,-24,61,-88,-6709,2181,-28244,13497, class:1
-7438,-98,-6034,-606,-6973,-272,-7782,225, class:0
-699,14298,77,-108,-724,18154,-982,64314, class:1
-718,14279,58,-127,-743,18135,-1001,64295, class:1
22,12152,114,-77,-2870,16008,-3128,62168, class:1
2,12132,94,-97,-2890,15988,-3148,62148, class:1
-18,12112,74,-117,-2910,15968,-3168,62128, class:1
-62,12068,30,-161,-2954,15924,-3212,62084, class:1
2615,8295,-1656,-1741,-6727,12151,-6985,58311, class:1
2594,8274,-1677,-1762,-6748,12130,-7006,58290, class:1
-54,5626,134,-4410,-9396,9482,-9654,55642, class:1
-99,5581,89,-4455,-9441,9437,-9699,55597, class:1
-117,5563,71,-4473,-9459,9419,-9717,55579, class:1
-134,5546,54,-4490,-9476,9402,-9734,55562, class:1
-22986,27,-1119,-194,-37974,-71,-38232,27064, class:1
-23012,1,-1145,-220,-38e3,-97,-38258,27038, class:1
-23130,-117,-1263,-338,-38118,-215,-38376,26920, class:1
-23573,174,-1706,-781,-38561,-658,-38819,26477, class:1
6647,395,-3928,-358,6768,-3946,6647,395, class:0
1282,21,1743,-64,-7490,30601,-7646,-21287, class:1
6864,12390,2221,-1182,-27348,12390,-37908,23485, class:1
-2991,1827,220,44,-37911,1827,-48471,12922, class:0
-557,1184,-365,603,-475,19987,-26865,23061, class:0
34284,37645,29962,29836,34284,39120,-53165,60735, class:0
-387,1976,29384,30466,-364,16,-387,1976, class:0
-6586,958,-1534,-925,-7319,-923,-7747,958, class:0
2674,1711,806,679,2952,794,2674,3321, class:0
-17390,2779,-4777,-38,-212059,117,-221350,2783, class:1
60330,170570,60633,77476,60558,169302,219515,170575, class:0
-41183,2907,-873,828,-40807,2070,-41183,2907, class:0
-27,926,-22428,-14244,-27,926,-27,926, class:0
-851,102,-23252,-15068,-851,102,-851,102, class:0
-1034,-537,724,590,-4941,-905,12295,4784, class:0
-437,24144,-416,569,24101,24494,-717,33826, class:0
-2607,-1283,2157,-1330,-2804,7368,-6042,9081, class:0
-2195,15,-1259,-1064,-4340,-713,11023,807, class:0
-879,-189,57,-35,-3024,603,-11494,2123, class:1
9652,-4709,-8634,-8777,15793,-8396,15686,14466, class:0
-2,414,118,-3,-17574,-0,12294,2292, class:1
-30,3593,21,-44,-14395,3179,15473,5471, class:1
-9,3614,42,-23,-14374,3200,15494,5492, class:1
-5237,68,72,-60,-6178,-8996,-7906,-8420, class:1
-55,-866,4,-111,-996,-3814,-2724,-3238, class:1
-92,31,151,105,-79,-2675,-1585,-2099, class:1
2978,2464,3044,1880,4484,1888,2978,2464, class:0
10994,18291,3650,3597,17826,55948,-47838,57994, class:0
-10192,-37381,-10155,-37862,-38347,-37673,-10908,-37381, class:0
-3636,-150,-116,-251,-2251,-494,-7429,2404, class:0
-625,875,-226,-129,-544,151,-625,875, class:0
-10425,3204,110,-74,-4355,1212,-10425,3204, class:0
-8057,2235,5,-103,-11668,1880,-16009,2238, class:1
-8037,2255,25,-83,-11648,1900,-15989,2258, class:1
-7250,-2314,156,-45,-10861,2687,-15202,3045, class:1
-5835,-899,177,-20,-9446,4102,-13787,4460, class:1
-3243,1693,66,-3,-6854,6694,-11195,7052, class:1
-1416,-291,-571,-527,-5027,8521,-9368,8879, class:0
-89,-8851,-39,1182,-89,-11330,-89,-8851, class:0
-4750,7356,-4650,-4740,-4682,23233,-23624,29747, class:0
-6988,-1483,1382,1304,-10997,-8730,-11023,9687, class:0
-4022,4329,74,-49,-3999,287,-4049,-10703, class:1
-2636,2690,479,240,-3459,4508,12112,5458, class:0
523,4468,-435,1778,-507,6511,-580,6838, class:0
-44,2222,-97,718,1736,14570,-1670,19527, class:0
-2975,33929,-2839,-3800,-3628,45356,-4012,45786, class:0
-514,6466,-460,2280,2296,6146,-514,6466, class:0
-1740,37358,-655,36236,-1285,36489,-1740,37358, class:0
2698,770,-1748,101,-6784,23933,-6939,24811, class:0
-39,1210,15384,17024,138,821,-39,1210, class:0
1534,-8975,23,-38,-18013,-22413,36786,27851, class:1
-81,29,-585,-98,-3097,-7497,51702,42767, class:1
-59,51,-563,-76,-3075,-7475,51724,42789, class:1
-1248,238,53,139,-49744,51981,-49824,65228, class:1
-248,2941,-107,-269,-269,2875,-2074,2942, class:0
-750,3236,-604,2252,18664,2618,17227,5608, class:0
1005,3046,1314,1252,1294,-9465,-4349,-8172, class:0
-144,598,-74,280,285,-3171,-1512,-2593, class:0
-10,732,60,414,419,-3037,-1378,-2459, class:0
-9382,1101,-1727,-430,-9011,-167,-54978,1162, class:0
1306,1413,955,887,-5401,23426,-12742,25648, class:0
9881,4710,-1189,-1313,10118,4141,9881,4710, class:0
-1521,-190,-483,-319,-1471,-531,-11566,-19070, class:0
-6863,953,-6434,-984,-6697,29,-6863,953, class:0
-639,7177,-210,5240,-473,6253,-639,7177, class:0
7957,8037,-1886,-1999,-9401,12879,-9704,13518, class:0
100,365,173,-829,-15944,4620,18702,7816, class:0
-3709,762,-944,709,-13313,938,-13345,1689, class:0
-2998,8282,-2566,6035,-3307,10944,-3339,-10690, class:0
-1249,3217,-1184,-1250,-2375,2425,-2412,5475, class:0
5332,-3790,34,-66,-26695,6679,23703,22957, class:1
453,-529,323,154,-6656,6483,8403,6797, class:0
-956,-351,-870,886,-933,12206,-4715,12520, class:0
-2473,157,-1900,-43,11912,34,11163,1245, class:1
-3019,2513,-942,-1047,-3334,-10774,-4290,-10139, class:0
-3662,993,-2719,250,-3214,848,-4036,2794, class:0
-12698,-46008,-2902,-3136,-3100,111782,-102178,112776, class:0
-989,-122,-99,88,-1384,309,-3849,828, class:0
524,1286,-14643,-13505,531,1196,524,1286, class:0
10208,2493,-4433,2268,10339,2271,10208,2749, class:0
2700,1408,3013,-2069,8176,-1894,2700,1408, class:0
-22180,-1542,-1412,-1662,32989,7741,26657,8738, class:0
5267,45366,3859,3722,-15155,45271,-15355,-76002, class:0
1249,818,865,766,10687,4761,-38274,19584, class:0
-282,10671,-190,103,143,19847,-23188,-32335, class:0
-291,18384,27,-45,76770,-41934,76697,67550, class:1
-13414,44690,-13386,24499,-13418,42066,-13515,151550, class:0
3700,-5497,-716,-767,-35665,12721,-74143,15603, class:0
-204,258,24,-264,-209,48177,-38687,51059, class:1
3520,3837,-4201,3285,3575,3294,3520,5233, class:0
-2047,11412,-1977,3213,3459,7527,-2080,29222, class:0
-46102,-26609,-868,-918,-45900,24391,-46499,26901, class:0
-14281,5212,-1616,-1754,-14079,-35882,-14678,-27537, class:0
2538,5828,2667,2470,-27033,4471,-30514,7071, class:0
3657,9925,318,204,-57539,5655,-57539,91215, class:0
4371,4731,1436,1307,-36892,4792,-37195,7182, class:0
5717,17626,5806,5698,-9985,-8626,-10288,34089, class:0
7507,19416,-6788,-6847,-8195,-6836,-8498,35879, class:0
-2533,-2079,1293,1162,-163562,12463,170813,35501, class:0
-3006,35668,822,737,4724,18218,77865,39799, class:0
-3144,1669,-2915,271,336,1025,-3998,1671, class:0
-2331,12961,24,-28,-2315,12961,-2617,15389, class:1
-5460,-1435,56,-45,-53771,13943,-103836,17167, class:1
7737,1716,17,-85,-5624,22822,-23779,40086, class:1
-5318,14672,-5278,7514,8608,40819,-5782,58083, class:0
3883,-400,22,-79,-14335,15795,-14441,20613, class:1
4120,-163,35,-63,-14098,16032,-14204,20850, class:1
9141,4858,2,-88,-9077,21053,-9183,25871, class:1
508,9974,1302,6692,1246,9775,508,11350, class:0
-363,9743,1686,2867,2886,11737,-363,13491, class:0
-4260,5366,-4200,4897,-4221,40175,-44162,62812, class:0
7572,42,623,-292,-141596,36196,-186400,39592, class:1
-28,-2274,94,-79,34,60598,-44770,181222, class:1
-14888,-12918,-368,-542,9218,53314,-74581,53716, class:0
-5402,-14106,-518,-557,4297,-23442,-5460,-14106, class:0
-4226,1281,-3964,-3521,-3456,-1975,-4282,1281, class:0
-1362,1252,-1100,-657,-592,889,-1418,4145, class:0
-10431,275,-1166,-772,-10343,-464,-10431,275, class:0
-1760,8946,-1396,4037,-1672,8207,-1760,8946, class:0
-219,10487,145,5578,-131,9748,-219,10487, class:0
-3650,23828,-3571,22102,23042,24541,-3650,34244, class:0
-3885,3104,1447,1301,1310,24805,-15702,26061, class:0
3581,3950,-3006,-3117,12107,-20500,-4905,-15708, class:0
-2247,1044,-534,-570,-11881,698,-12287,5157, class:0
2975,7426,3005,2877,-7250,3627,-7851,33314, class:0
-22141,6738,-22067,6355,-22707,6382,-22757,6926, class:0
-913,742,-19664,-13927,-877,-467,-913,742, class:0
-3642,-1687,-2454,-2183,-3635,-3324,-3714,3455, class:0
-2392,7946,1578,1351,-8648,25041,32006,31092, class:0
3053,13391,-3119,3063,-3203,30486,-36383,36537, class:0
-514,1193,19,-228,-1267,888,-1475,3712, class:1
-11947,-4082,-8473,-5690,-11936,-5675,-12443,16318, class:0
-76,2372,12,1834,-44,2094,-186,-16799, class:1
-59,2389,29,1851,-27,2111,-169,-16782, class:1
-9130,-180,-494,-308,-9103,-533,10355,3812, class:0
-752,1986,-398,585,816,1877,-752,1986, class:0
-3772,1148,-2714,-2251,-2851,325,-3772,1148, class:0
-2545,5218,-2408,-1543,-2545,4150,-3919,5218, class:0
-1057,6706,-920,-55,-1057,5638,-2431,6706, class:0
-7018,5093,-5941,-4315,-6078,4099,-7018,5093, class:0
-504,11607,-454,411,436,10613,-504,11607, class:0
-16055,1803,-5258,978,-16009,1156,-16917,1803, class:0
-2604,349,205,4,-2558,14607,-3466,15254, class:0
-1207,70,-418,-46,-555,88,-1460,185, class:1
-1184,93,-395,-23,-532,111,-1437,208, class:1
-1150,127,-361,11,-498,145,-1403,242, class:0
-89,-1021,18,193,787,-1170,-118,-1021, class:0
-1199,243,-790,-59,-930,105,2099,251, class:1
-694,919,87,-58,-53,750,-940,1103, class:0
-590,1023,191,46,51,854,-836,1207, class:0
-976,-148,-57,-187,-552,1572,3538,3064, class:0
1140,7703,657,501,-14842,1245,-14929,17412, class:0
1179,730,392,64,-2319,-1208,5885,3213, class:0
3449,-2215,19,-75,3728,2661,3449,3011, class:1
-1643,4178,-785,-896,-1574,-832,-2121,9474, class:0
-1683,226,36,-164,-3468,835,-4615,2293, class:0
-18613,342,-989,-699,-18216,-468,-18613,342, class:0
-10449,8506,-352,-478,-10052,7696,-10449,8506, class:0
1669,2316,-272,184,-31617,-3493,-31775,7368, class:0
-839,2235,334,56,-1237,1950,-1345,2235, class:0
-200,777,-63422,-63420,-200,777,-200,777, class:0
-12614,-3733,-335,-436,-12523,-25684,-12704,-25684, class:0
-119,1398,-42,-11,296,436,-628,1672, class:0
5497,2572,26,-84,6721,1688,5497,2572, class:1
12915,-10025,6,-93,-19733,33280,-19963,34164, class:1
12932,-10008,23,-76,-19716,33297,-19946,34181, class:1
-9399,-2653,-1639,-1748,-12361,40652,-12591,41536, class:0
5223,7341,-109,-468,-9815,6820,9511,8486, class:0
-6206,8823,-872,-1026,3501,-891,-93966,19677, class:0
-4267,10762,1067,913,5440,1048,-92027,21616, class:0
-15703,23109,-201,-376,-66819,-1856,-81429,23399, class:0
15693,529,-7966,-241,18240,-22682,-17502,-20742, class:0
-518,-492,199,141,-7302,12451,-7463,13568, class:0
-2358,-29732,-2194,2704,2754,-30082,-2673,-29732, class:0
-2540,8463,-2318,4454,-2539,7056,-2540,8463, class:0
-106,71575,13,21893,-393,37901,-908,261754, class:1
-78,71603,41,21921,-365,37929,-880,261782, class:1
-91816,4680,-3157,-3284,-223942,71894,-224239,83432, class:0
-15971,2683,-287,354,-12469,2178,-17745,3602, class:0
-15058,3596,626,433,-11556,3091,-16832,4515, class:0
-18266,7128,640,437,-18197,6494,-18285,7128, class:0
489,2783,854,808,821,4101,-2648,7854, class:0
-1708,805,-500,-673,-10283,1175,-18119,2822, class:0
-4236,-40,18,-138,-56563,4494,-57228,6813, class:1
-85,616,31,-100,-48893,12164,-49558,14483, class:1
1259,1960,19,-181,-47549,13508,-48214,15827, class:1
5311,6012,33,-50,-43497,17560,-44162,19879, class:1
5329,6030,51,-32,-43479,17578,-44144,19897, class:1
-8751,-2848,1,-204,-39689,-18532,-40354,23687, class:1
-7064,-1161,13,-130,-38002,-16845,-38667,25374, class:1
-6037,-134,20,-190,-36975,-15818,-37640,26401, class:1
-6007,-104,50,-160,-36945,-15788,-37610,26431, class:1
-4407,1496,41,-89,-35345,-14188,-36010,28031, class:1
-3018,2885,44,-87,-33956,-12799,-34621,29420, class:1
-2836,3067,2,95,-33774,-12617,-34439,29602, class:1
-2796,3107,42,-95,-33734,-12577,-34399,29642, class:1
3221,-4112,19,-147,-27717,-6560,-28382,35659, class:1
3260,-4073,58,-108,-27678,-6521,-28343,35698, class:1
3286,-4047,84,-82,-27652,-6495,-28317,35724, class:1
-7424,-5492,15,-81,-7127,14030,-7792,-27090, class:1
-7402,-5470,37,-59,-7105,14052,-7770,-27068, class:1
-105,6236,25,-245,-30056,8756,-30876,16954, class:1
-7427,-2,36,-27,-7470,31342,-8290,39540, class:1
-53794,13429,-140,-324,-53794,11541,-55805,13432, class:0
2315,-761,-2175,-1816,6823,-1811,2315,6833, class:0
-30392,19739,15857,15444,-30061,17823,-30393,19743, class:0
-5788,47069,-5613,31876,31893,40908,-72752,47069, class:0
-7464,-7313,4843,4737,-7343,9060,12562,10597, class:0
-5309,2663,183,24,-5281,1815,-5339,2663, class:0
-6590,10289,-482,415,-6497,26589,-6639,-27129, class:0
-105,16774,6,5978,-12,-25697,-154,-20644, class:0
-4835,17773,-4770,10738,10968,16390,-4835,17773, class:0
-104457,-78611,-79914,-78812,-119686,-88435,-119807,-78611, class:0
-13375,2134,-2464,-671,-2759,-380,-14261,2134, class:0
-4623,7714,-2829,-2933,-5630,7341,-5853,7714, class:0
21529,25689,22,-66,-66868,-12,-154514,49239, class:1
-1092,5591,125,18,-1051,14131,-17487,15493, class:0
221,1247,249,119,-9037,12124,-19149,12882, class:0
-17734,2203,-1123,-1322,-23940,2139,-62980,3093, class:0
6237,-4157,16,-85,-4555,-78,-29809,73244, class:1
6277,-4117,56,-45,-4515,-38,-29769,73284, class:1
5593,23,-161,-69,4608,-178,-12670,-67426, class:1
-4433,-1141,-1511,-1640,-35176,6751,-40447,11443, class:0
6870,-1091,94,-62,-13408,-6294,-18679,33211, class:1
-5438,-897,-3077,-3181,-3362,3752,-8633,43257, class:0
88,-8407,351,-9150,-12260,-8985,88,-8407, class:0
-128,1329,-64,132,-325,2556,-463,4523, class:0
-1015,16079,-783,-2895,-807,14383,-3676,18613, class:0
-2780,2319,-32497,-31403,-2673,-496,-2780,2319, class:0
-21409,47290,27,-62,-21409,66117,-21409,66381, class:1
-93744,228855,21939,21889,68338,204371,-352212,229504, class:0
-55507,23511,17407,17368,-83995,253926,-91904,270942, class:0
-558,104,61,-107,-6234,2068,1021,5352, class:1
-538,124,81,-87,-6214,2088,1041,5372, class:1
-246,416,102,-26,-5922,2380,1333,5664, class:1
537,101,243,-20,-4498,3804,2757,7088, class:1
-437,879,38,-73,-95,8207,-1885,11491, class:1
-380,936,95,-16,-38,8264,-1828,11548, class:1
-12512,13252,2599,2510,-12326,12781,-12512,13252, class:0
-8712,17052,231,78,-8526,16581,-8712,17052, class:0
-7152,1735,3,-79,-75673,-72,-89281,3599, class:1
-7113,1774,42,-40,-75634,-33,-89242,3638, class:1
3332,3310,90,-118,-65189,10412,-78797,14083, class:1
-11040,26482,46,-77,-29930,45671,-43538,49342, class:1
-213,740,-81738,-80771,-213,740,-213,740, class:0
-355,589,190181,191148,-355,589,-355,589, class:0
-947,-9,-620265,-619646,-947,-9,-947,-9, class:0
-12383,-11412,-317012,-316393,-12383,-11412,-12383,-11412, class:0
-5379,56791,-5121,37133,37226,-62995,-5383,66785, class:0
-965,18925,-626,-703,-640,28900,-43249,28919, class:0
4173,10461,4422,9394,4330,14558,-29885,16027, class:0
-1248,158,19,-75,-9153,9337,-17232,11238, class:1
88316,51339,454,-1368,90368,49463,88316,51339, class:0
-3546,-6017,-3524,-3679,-28209,10263,-10030,10791, class:0
-11656,3839,2803,2585,-17742,-11570,-24772,3839, class:0
-670,1139,36,-125,-3262,959,-5636,3698, class:1
34580,-4723,33,-62,-82529,-60232,-92499,126456, class:0
-39459,-32892,11521,11467,-38553,-32993,-41345,-45125, class:0
-1981,1115,114,2,-55099,78,-58225,32394, class:1
-20838,-1531,-2575,-1773,-23645,-1704,-23702,5565, class:0
-28435,51022,-20463,-20553,-88632,-37037,-91663,119655, class:0
5934,73484,6043,5936,55235,140993,177233,144492, class:0
-11825,11162,11164,10998,-58609,27149,63389,30648, class:0
-243605,-232128,-240681,-233740,-242980,-232662,-243624,-232128, class:0
-6523,12236,-6482,8801,8909,9931,-6535,12242, class:0
-3589,12520,-3388,-3552,5027,12409,-5211,60407, class:0
7087,13945,1434,1332,-34437,13634,-44675,20943, class:0
18493,39272,10038,9959,18517,39054,-261902,56395, class:0
-2533,907,2175,808,-2520,9461,-4355,12166, class:0
37247,81100,-11643,-11873,37516,81066,-110664,84980, class:0
-4362,16760,-4167,8542,-4196,16520,-4420,17364, class:0
-5877,83575,-3431,-4962,-5299,165913,-5877,167947, class:0
-2439,42,64,-71,-4023,809,-10071,1946, class:1
-2456,25,47,-88,-4040,792,-10088,1929, class:1
-2840,-359,34,-61,-4424,408,-10472,1545, class:1
-2862,-381,12,-83,-4446,386,-10494,1523, class:1
-2740,86898,-548,-987,-2740,85310,-2740,86898, class:0
-369,247,33,-231,-171,800,-468,1648, class:1
11928,2778,2729,2613,12146,4169,11928,6041, class:0
-4956,-318,-1038,-542,-1120,11171,-5111,16342, class:0
-448,-851,29,178,-678,-1917,-721,-851, class:0
-80,2104,13,-249,-6960,5466,-7257,8958, class:0
49639,52574,49701,49531,-298852,232720,-324540,233578, class:0
-2492,-115,-397,-485,-2601,1459,-2681,5187, class:0
-25778,-33474,3719,3557,-25700,-48621,-28695,-33474, class:0
-28732,-36428,765,603,-28654,-51575,-31649,-36428, class:0
375032,622061,-4676,-4805,-485583,-4710,-488230,623635, class:0
-2968,5798,-2917,-3006,-5634,5280,-5748,5808, class:0
-4537,1169,-3721,-2192,-11260,-2154,-11858,1169, class:0
-5565,5877,-4770,4170,4258,5601,-5565,8375, class:0
-63314,227,-12405,-5833,-61230,-5786,-121090,229, class:0
-13061,49048,50,-82,-12971,47449,-13061,49048, class:1
-44227,17882,32,-126,-44137,16283,-44227,17882, class:1
2406,1965,496,398,2787,1808,2406,1967, class:0
-2033,-175,484,-353,-1848,966,-2692,-4188, class:0
-2897,-1039,87,-54,-2712,102,-3556,3478, class:0
458,359,520,283,-2314,2815,-3351,3933, class:0
174,-11178,474,9940,-95,12641,-217,-11178, class:0
1050,2723,517,422,-9613,3123,-9735,4176, class:0
-9311,604,-1477,-776,-159266,-567,-159454,12474, class:0
-15200,-1521,21,-143,-15710,20775,-15836,21109, class:1
-16039,-2360,30,-183,-16549,19936,-16675,20270, class:1
11332,419,-42,40,20716,132,11332,4306, class:0
-33197,5844,-32654,5502,44266,5526,44205,5844, class:0
-24268,14069,1450,1372,-23667,11905,-24268,14069, class:0
-298,809,73473,74040,-922,-44,-1008,3008, class:0
-16015,-15406,212,93,-32014,30989,-35790,31066, class:0
477,10460,153,29,-5481,4998,-5774,38854, class:0
